"GENEID","LNS_W1_P1_10.X104","LNS_W1_P1_10.X112","LNS_W1_P1_10.X118","LNS_W1_P1_10.X122","LNS_W1_P1_10.X128","LNS_W1_P1_10.X137","LNS_W1_P1_10.X168","LNS_W1_P1_10.X175","LNS_W1_P1_10.X189","LNS_W1_P1_10.X191","LNS_W1_P1_12.X110","LNS_W1_P1_12.X118","LNS_W1_P1_12.X121","LNS_W1_P1_12.X124","LNS_W1_P1_12.X125","LNS_W1_P1_12.X135","LNS_W1_P1_12.X149","LNS_W1_P1_12.X151","LNS_W1_P1_12.X152","LNS_W1_P1_12.X153","LNS_W1_P1_12.X191","LNS_W1_P1_5.X12","LNS_W1_P1_5.X14","LNS_W1_P1_5.X15","LNS_W1_P1_5.X16","LNS_W1_P1_5.X17","LNS_W1_P1_5.X24","LNS_W1_P1_5.X3","LNS_W1_P1_5.X31","LNS_W1_P1_5.X32","LNS_W1_P1_5.X36","LNS_W1_P1_5.X38","LNS_W1_P1_5.X39","LNS_W1_P1_5.X4","LNS_W1_P1_5.X40","LNS_W1_P1_5.X43","LNS_W1_P1_5.X45","LNS_W1_P1_5.X47","LNS_W1_P1_5.X54","LNS_W1_P1_5.X56","LNS_W1_P1_5.X57","LNS_W1_P1_5.X61","LNS_W1_P1_5.X62","LNS_W1_P1_5.X63","LNS_W1_P1_5.X64","LNS_W1_P1_5.X69","LNS_W1_P1_5.X7","LNS_W1_P1_5.X70","LNS_W1_P1_5.X71","LNS_W1_P1_5.X72","LNS_W1_P1_5.X74","LNS_W1_P1_5.X76","LNS_W1_P1_5.X77","LNS_W1_P1_5.X78","LNS_W1_P1_5.X79","LNS_W1_P1_5.X80","LNS_W1_P1_5.X85","LNS_W1_P1_5.X86","LNS_W1_P1_5.X87","LNS_W1_P1_5.X88","LNS_W1_P1_5.X92","LNS_W1_P1_5.X94","LNS_W1_P1_5.X96","LNS_W1_P1_6.X100","LNS_W1_P1_6.X102","LNS_W1_P1_6.X103","LNS_W1_P1_6.X108","LNS_W1_P1_6.X110","LNS_W1_P1_6.X111","LNS_W1_P1_6.X112","LNS_W1_P1_6.X117","LNS_W1_P1_6.X118","LNS_W1_P1_6.X119","LNS_W1_P1_6.X120","LNS_W1_P1_6.X121","LNS_W1_P1_6.X128","LNS_W1_P1_6.X134","LNS_W1_P1_6.X135","LNS_W1_P1_6.X142","LNS_W1_P1_6.X143","LNS_W1_P1_6.X144","LNS_W1_P1_6.X147","LNS_W1_P1_6.X149","LNS_W1_P1_6.X152","LNS_W1_P1_6.X156","LNS_W1_P1_6.X157","LNS_W1_P1_6.X158","LNS_W1_P1_6.X159","LNS_W1_P1_6.X165","LNS_W1_P1_6.X167","LNS_W1_P1_6.X174","LNS_W1_P1_6.X175","LNS_W1_P1_6.X176","LNS_W1_P1_6.X180","LNS_W1_P1_6.X183","LNS_W1_P1_6.X184","LNS_W1_P1_6.X187","LNS_W1_P1_6.X191","LNS_W1_P1_6.X192","LNS_W1_P1_7.X12","LNS_W1_P1_7.X14","LNS_W1_P1_7.X15","LNS_W1_P1_7.X2","LNS_W1_P1_7.X23","LNS_W1_P1_7.X24","LNS_W1_P1_7.X26","LNS_W1_P1_7.X27","LNS_W1_P1_7.X28","LNS_W1_P1_7.X31","LNS_W1_P1_7.X32","LNS_W1_P1_7.X35","LNS_W1_P1_7.X37","LNS_W1_P1_7.X4","LNS_W1_P1_7.X40","LNS_W1_P1_7.X42","LNS_W1_P1_7.X44","LNS_W1_P1_7.X45","LNS_W1_P1_7.X46","LNS_W1_P1_7.X47","LNS_W1_P1_7.X48","LNS_W1_P1_7.X49","LNS_W1_P1_7.X5","LNS_W1_P1_7.X53","LNS_W1_P1_7.X54","LNS_W1_P1_7.X56","LNS_W1_P1_7.X6","LNS_W1_P1_7.X62","LNS_W1_P1_7.X63","LNS_W1_P1_7.X64","LNS_W1_P1_7.X65","LNS_W1_P1_7.X7","LNS_W1_P1_7.X71","LNS_W1_P1_7.X72","LNS_W1_P1_7.X78","LNS_W1_P1_7.X79","LNS_W1_P1_7.X8","LNS_W1_P1_7.X80","LNS_W1_P1_7.X81","LNS_W1_P1_7.X84","LNS_W1_P1_7.X86","LNS_W1_P1_7.X87","LNS_W1_P1_7.X88","LNS_W1_P1_7.X94","LNS_W1_P1_7.X96","LNS_W1_P1_8.X101","LNS_W1_P1_8.X103","LNS_W1_P1_8.X104","LNS_W1_P1_8.X108","LNS_W1_P1_8.X109","LNS_W1_P1_8.X110","LNS_W1_P1_8.X112","LNS_W1_P1_8.X117","LNS_W1_P1_8.X119","LNS_W1_P1_8.X120","LNS_W1_P1_8.X122","LNS_W1_P1_8.X126","LNS_W1_P1_8.X127","LNS_W1_P1_8.X128","LNS_W1_P1_8.X139","LNS_W1_P1_8.X141","LNS_W1_P1_8.X143","LNS_W1_P1_8.X152","LNS_W1_P1_8.X155","LNS_W1_P1_8.X159","LNS_W1_P1_8.X160","LNS_W1_P1_8.X164","LNS_W1_P1_8.X168","LNS_W1_P1_8.X172","LNS_W1_P1_8.X175","LNS_W1_P1_8.X176","LNS_W1_P1_8.X183","LNS_W1_P1_8.X192","LNS_W1_P1_8.X99","LNS_W1_P1_9.X23","LNS_W1_P1_9.X41","LNS_W1_P1_9.X47","LNS_W1_P1_9.X70","LNS_W1_P1_9.X79","LNS_W1_P1_9.X84","LNS_W1_P1_9.X92","LNS_W1_P1_9.X94"
"9930120I10Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00305424361532,0,0
"A430073D23Rik",54.3591168236642,13.0206736374495,11.0147970057849,44.2380343327527,12.0176125328898,27.0893822675098,110.476572008402,0,48.283466760365,0,21.0540177177831,34.1418990756402,45.2490179242113,36.1591362501238,0,14.0239804397716,12.0176125328898,0,0,6.00439882750478,4.00195439749781,20.048987655079,3.00109916954915,4.00195439749781,22.0592944438992,15.0275330602518,8.00782268745052,31.1179048445245,8.00782268745052,9.00990220315199,30.1104026871881,6.00439882750478,2.00048844025395,8.00782268745052,3.00109916954915,13.0206736374495,7.00598826885697,10.0122269359159,34.1418990756402,16.0313316193744,15.0275330602518,9.00990220315199,10.0122269359159,4.00195439749781,7.00598826885697,3.00109916954915,12.0176125328898,8.00782268745052,4.00195439749781,12.0176125328898,17.0353762377124,11.0147970057849,4.00195439749781,5.00305424361532,8.00782268745052,3.00109916954915,12.0176125328898,1.00012209018435,0,23.0648179545339,6.00439882750478,0,9.00990220315199,0,4.00195439749781,37.1681275103067,6.00439882750478,14.0239804397716,11.0147970057849,9.00990220315199,7.00598826885697,12.0176125328898,18.0396670359275,20.048987655079,13.0206736374495,9.00990220315199,15.0275330602518,73.6583465760993,8.00782268745052,9.00990220315199,17.0353762377124,42.2168154415037,12.0176125328898,28.0961415204583,6.00439882750478,24.0705883708827,9.00990220315199,11.0147970057849,24.0705883708827,15.0275330602518,19.0442041347699,20.048987655079,38.1773673823587,120.762865711731,4.00195439749781,56.38633784995,20.048987655079,101.240942390885,9.00990220315199,13.0206736374495,29.1031482864402,13.0206736374495,8.00782268745052,18.0396670359275,5.00305424361532,43.22730021288,60.4437923669776,7.00598826885697,9.00990220315199,10.0122269359159,30.1104026871881,18.0396670359275,9.00990220315199,3.00109916954915,11.0147970057849,9.00990220315199,9.00990220315199,5.00305424361532,20.048987655079,20.048987655079,0,16.0313316193744,11.0147970057849,0,1.00012209018435,8.00782268745052,20.048987655079,31.1179048445245,19.0442041347699,11.0147970057849,19.0442041347699,6.00439882750478,3.00109916954915,6.00439882750478,16.0313316193744,23.0648179545339,21.0540177177831,24.0705883708827,14.0239804397716,8.00782268745052,7.00598826885697,15.0275330602518,13.0206736374495,18.0396670359275,9.00990220315199,7.00598826885697,14.0239804397716,9.00990220315199,15.0275330602518,27.0893822675098,11.0147970057849,3.00109916954915,13.0206736374495,18.0396670359275,86.9156717311133,4.00195439749781,4.00195439749781,25.0766058142306,11.0147970057849,8.00782268745052,15.0275330602518,10.0122269359159,5.00305424361532,5.00305424361532,11.0147970057849,2.00048844025395,37.1681275103067,4.00195439749781,13.0206736374495,28.0961415204583,7.00598826885697,42.2168154415037,3.00109916954915,0,40.1965934523377,7.00598826885697,0,8.00782268745052,14.0239804397716,32.1256548803621,15.0275330602518
"Abca1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,1.00012209018435,1.00012209018435,0,0,1.00012209018435,1.00012209018435,0,0,1.00012209018435,4.00195439749781,0,1.00012209018435,0,1.00012209018435,4.00195439749781,1.00012209018435,2.00048844025395,2.00048844025395,0,2.00048844025395,2.00048844025395,0,0,0,0,0,3.00109916954915,0,4.00195439749781,1.00012209018435,3.00109916954915,1.00012209018435,5.00305424361532,3.00109916954915,0,2.00048844025395,0,1.00012209018435,2.00048844025395,2.00048844025395,1.00012209018435,0,1.00012209018435,0,0,2.00048844025395,0,4.00195439749781,0,0,0,0,1.00012209018435,1.00012209018435,1.00012209018435,4.00195439749781,3.00109916954915,0,0,2.00048844025395,0,14.0239804397716,1.00012209018435,1.00012209018435,3.00109916954915,2.00048844025395,12.0176125328898,2.00048844025395,0,1.00012209018435,15.0275330602518,0,2.00048844025395,0,2.00048844025395,0,0,2.00048844025395,9.00990220315199,7.00598826885697,3.00109916954915,3.00109916954915,2.00048844025395,3.00109916954915,1.00012209018435,3.00109916954915,0,0,0,0,10.0122269359159,1.00012209018435,1.00012209018435,3.00109916954915,0,0,6.00439882750478,0,1.00012209018435,1.00012209018435,0,2.00048844025395,1.00012209018435,7.00598826885697,2.00048844025395,0,0,0,1.00012209018435,0,9.00990220315199,2.00048844025395,2.00048844025395,1.00012209018435,6.00439882750478,4.00195439749781,1.00012209018435,6.00439882750478,1.00012209018435,0,3.00109916954915,1.00012209018435,0,1.00012209018435,0,1.00012209018435,0,0,0,1.00012209018435,3.00109916954915,0,0,0,0,0,1.00012209018435,8.00782268745052,1.00012209018435,0,1.00012209018435,2.00048844025395,0,0,0,0,0,0,1.00012209018435,4.00195439749781,1.00012209018435,7.00598826885697,0,1.00012209018435,0,0,10.0122269359159,3.00109916954915
"Abca8a",3.00109916954915,6.00439882750478,0,0,3.00109916954915,0,6.00439882750478,0,0,4.00195439749781,2.00048844025395,0,0,1.00012209018435,0,0,1.00012209018435,3.00109916954915,0,3.00109916954915,6.00439882750478,4.00195439749781,0,0,0,0,3.00109916954915,0,0,7.00598826885697,0,0,0,0,3.00109916954915,2.00048844025395,4.00195439749781,1.00012209018435,3.00109916954915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,1.00012209018435,0,0,0,0,1.00012209018435,0,0,0,2.00048844025395,0,1.00012209018435,6.00439882750478,0,0,0,3.00109916954915,0,2.00048844025395,2.00048844025395,0,0,2.00048844025395,0,0,0,1.00012209018435,1.00012209018435,0,5.00305424361532,0,0,1.00012209018435,2.00048844025395,6.00439882750478,0,0,1.00012209018435,10.0122269359159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00109916954915,0,1.00012209018435,0,1.00012209018435,0,6.00439882750478,1.00012209018435,0,1.00012209018435,1.00012209018435,2.00048844025395,1.00012209018435,1.00012209018435,0,0,8.00782268745052,1.00012209018435,2.00048844025395,0,0,0,1.00012209018435,0,0,0,1.00012209018435,5.00305424361532,0,0,0,3.00109916954915,0,0,6.00439882750478,3.00109916954915,0
"Abcc9",4.00195439749781,6.00439882750478,12.0176125328898,0,6.00439882750478,0,9.00990220315199,0,5.00305424361532,3.00109916954915,5.00305424361532,2.00048844025395,5.00305424361532,8.00782268745052,8.00782268745052,0,7.00598826885697,1.00012209018435,1.00012209018435,5.00305424361532,0,7.00598826885697,3.00109916954915,5.00305424361532,0,0,0,5.00305424361532,5.00305424361532,2.00048844025395,1.00012209018435,6.00439882750478,4.00195439749781,7.00598826885697,4.00195439749781,2.00048844025395,9.00990220315199,0,2.00048844025395,1.00012209018435,0,0,3.00109916954915,0,0,4.00195439749781,0,0,1.00012209018435,8.00782268745052,0,8.00782268745052,5.00305424361532,2.00048844025395,0,3.00109916954915,0,0,2.00048844025395,5.00305424361532,2.00048844025395,1.00012209018435,8.00782268745052,0,3.00109916954915,2.00048844025395,0,1.00012209018435,8.00782268745052,4.00195439749781,0,0,2.00048844025395,4.00195439749781,3.00109916954915,14.0239804397716,0,0,11.0147970057849,3.00109916954915,1.00012209018435,0,5.00305424361532,1.00012209018435,0,10.0122269359159,0,12.0176125328898,1.00012209018435,6.00439882750478,1.00012209018435,0,5.00305424361532,7.00598826885697,3.00109916954915,4.00195439749781,0,12.0176125328898,0,5.00305424361532,1.00012209018435,8.00782268745052,7.00598826885697,1.00012209018435,0,4.00195439749781,4.00195439749781,2.00048844025395,3.00109916954915,0,1.00012209018435,1.00012209018435,0,0,1.00012209018435,1.00012209018435,2.00048844025395,0,0,4.00195439749781,0,3.00109916954915,8.00782268745052,1.00012209018435,2.00048844025395,0,0,0,0,5.00305424361532,0,6.00439882750478,0,0,0,5.00305424361532,0,12.0176125328898,0,6.00439882750478,2.00048844025395,2.00048844025395,6.00439882750478,7.00598826885697,1.00012209018435,1.00012209018435,0,0,0,5.00305424361532,5.00305424361532,3.00109916954915,5.00305424361532,5.00305424361532,0,3.00109916954915,1.00012209018435,1.00012209018435,6.00439882750478,4.00195439749781,2.00048844025395,0,1.00012209018435,1.00012209018435,2.00048844025395,2.00048844025395,4.00195439749781,1.00012209018435,7.00598826885697,1.00012209018435,2.00048844025395,1.00012209018435,0,1.00012209018435,0,0,1.00012209018435,0,17.0353762377124,18.0396670359275,0
"Abhd17b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00305424361532,0,0,0,0,0,0,2.00048844025395,0,2.00048844025395,2.00048844025395,0,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,2.00048844025395,0,0,4.00195439749781,1.00012209018435,0,3.00109916954915,2.00048844025395,0,3.00109916954915,0,0,0,0,0,2.00048844025395,1.00012209018435,5.00305424361532,0,1.00012209018435,1.00012209018435,1.00012209018435,2.00048844025395,0,0,0,0,0,1.00012209018435,1.00012209018435,1.00012209018435,0,1.00012209018435,0,0,0,0,0,0,2.00048844025395,0,0,1.00012209018435,3.00109916954915,0,0,2.00048844025395,2.00048844025395,0,1.00012209018435,0,3.00109916954915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abhd4",2.00048844025395,5.00305424361532,0,0,1.00012209018435,1.00012209018435,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00109916954915,2.00048844025395,0,1.00012209018435,0,0,0,1.00012209018435,0,2.00048844025395,0,0,0,2.00048844025395,0,1.00012209018435,0,1.00012209018435,0,4.00195439749781,1.00012209018435,0,1.00012209018435,0,0,1.00012209018435,1.00012209018435,1.00012209018435,0,0,1.00012209018435,7.00598826885697,0,1.00012209018435,0,0,0,5.00305424361532,4.00195439749781,2.00048844025395,1.00012209018435,1.00012209018435,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abi2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,1.00012209018435,0,0,1.00012209018435,0,0,0,1.00012209018435,0,7.00598826885697,2.00048844025395,1.00012209018435,0,0,0,2.00048844025395,0,0,1.00012209018435,0,0,0,0,0,1.00012209018435,0,0,0,0,1.00012209018435,1.00012209018435,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abi3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00048844025395,0,1.00012209018435,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00305424361532,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abi3bp",0,1.00012209018435,5.00305424361532,0,0,0,1.00012209018435,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,2.00048844025395,0,0,2.00048844025395,1.00012209018435,5.00305424361532,1.00012209018435,0,0,1.00012209018435,0,0,1.00012209018435,1.00012209018435,0,0,0,0,0,0,0,0,3.00109916954915,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,3.00109916954915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ablim1",3.00109916954915,0,4.00195439749781,1.00012209018435,1.00012209018435,0,5.00305424361532,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,3.00109916954915,0,0,2.00048844025395,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,5.00305424361532,1.00012209018435,2.00048844025395,0,2.00048844025395,0,3.00109916954915,0,1.00012209018435,1.00012209018435,0,0,0,2.00048844025395,0,0,0,2.00048844025395,1.00012209018435,0,8.00782268745052,0,2.00048844025395,0,1.00012209018435,0,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,1.00012209018435,0,1.00012209018435,1.00012209018435,2.00048844025395,0,0,0,2.00048844025395,0,0,4.00195439749781,0,1.00012209018435,0,3.00109916954915,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00598826885697,0,0,3.00109916954915,0,0,3.00109916954915
"Abracl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,2.00048844025395,0,0,0,0,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,6.00439882750478,1.00012209018435,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acadl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,1.00012209018435,1.00012209018435,2.00048844025395,0,0,1.00012209018435,0,0,0,1.00012209018435,0,0,0,0,1.00012209018435,0,0,2.00048844025395,2.00048844025395,0,0,0,2.00048844025395,0,0,1.00012209018435,0,1.00012209018435,0,0,0,1.00012209018435,0,0,0,2.00048844025395,5.00305424361532,0,0,0,3.00109916954915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,5.00305424361532,1.00012209018435,1.00012209018435
"Acap2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,4.00195439749781,0,0,1.00012209018435,0,0,0,0,0,0,1.00012209018435,1.00012209018435,3.00109916954915,0,2.00048844025395,0,0,0,0,5.00305424361532,1.00012209018435,1.00012209018435,1.00012209018435,1.00012209018435,3.00109916954915,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ace2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,1.00012209018435,0,5.00305424361532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,2.00048844025395,0,1.00012209018435,1.00012209018435,4.00195439749781,0,0,1.00012209018435,0,1.00012209018435,0,0,0,0,1.00012209018435,0,0,0,0,0,0,2.00048844025395,2.00048844025395,2.00048844025395,0,0,0,1.00012209018435,5.00305424361532,2.00048844025395,0,0,0,1.00012209018435,0,0,1.00012209018435,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ackr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,27.0893822675098,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,7.00598826885697,0,0,5.00305424361532,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0176125328898,0,0,0,4.00195439749781,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0122269359159,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,1.00012209018435,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,1.00012209018435,0,0,2.00048844025395,0,0,0,0,0,5.00305424361532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
