GENEID	X97	X99	X100	X103	X104	X105	X108	X109	X110	X111	X113	X114	X115	X116	X117	X118	X119	X120	X122	X123	X124	X125	X127	X131	X132	X133	X134	X135	X137	X138	X141	X143	X144	X148	X149	X150	X152	X153	X154	X155	X156	X158	X159	X160	X163	X164	X165	X167	X168	X169	X170	X173	X175	X176	X178	X179	X180	X181	X182	X183	X184	X185	X187	X188	X189	X191	X192
Hsph1	17.0353762377124	0	1.00012209018435	0	0	0	0	0	8.00782268745052	4.00195439749781	0	19.0442041347699	0	0	0	25.0766058142306	0	6.00439882750478	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	8.00782268745052	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	11.0147970057849	0	0	1.00012209018435	0	1.00012209018435	0	16.0313316193744	3.00109916954915	0	0	0	1.00012209018435	0	0	22.0592944438992	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Icam1	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	8.00782268745052	2.00048844025395	0	3.00109916954915	0	0	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	6.00439882750478	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	4.00195439749781	2.00048844025395	0	0	0	0	0
Id2	5.00305424361532	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	14.0239804397716	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0
Id3	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	10.0122269359159	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	3.00109916954915	0	0	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	9.00990220315199	0	0	1.00012209018435	1.00012209018435	13.0206736374495	0	7.00598826885697	1.00012209018435	0	0	0	1.00012209018435	0	0	9.00990220315199	5.00305424361532	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0
Ier2	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	3.00109916954915	0
Ier3	1.00012209018435	0	0	0	0	0	0	0	0	0	0	18.0396670359275	0	0	4.00195439749781	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0
Ier5	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	4.00195439749781	0	6.00439882750478	0	0	0	0	0	0	0	4.00195439749781	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	7.00598826885697	10.0122269359159	1.00012209018435	4.00195439749781	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	2.00048844025395	5.00305424361532	3.00109916954915	0	0	1.00012209018435	0	0	5.00305424361532	0
Ifi203	0	1.00012209018435	3.00109916954915	0	7.00598826885697	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	4.00195439749781	0	0	4.00195439749781	0	1.00012209018435	0	0
Ifi30	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0
Ifi47	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	4.00195439749781	0	0	10.0122269359159	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0
Ifih1	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Ifitm1	4.00195439749781	7.00598826885697	0	3.00109916954915	11.0147970057849	0	0	0	6.00439882750478	9.00990220315199	2.00048844025395	2.00048844025395	0	0	11.0147970057849	6.00439882750478	0	5.00305424361532	0	5.00305424361532	2.00048844025395	0	0	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	7.00598826885697	0	8.00782268745052	0	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	3.00109916954915	0
Ifitm3	1.00012209018435	3.00109916954915	4.00195439749781	0	3.00109916954915	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	10.0122269359159	0	0	13.0206736374495	0	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	3.00109916954915	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	0	0	0	4.00195439749781	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	3.00109916954915	14.0239804397716	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	3.00109916954915	6.00439882750478	5.00305424361532	13.0206736374495	0	10.0122269359159	0	2.00048844025395	5.00305424361532	0
Ifngr2	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	2.00048844025395	0
Ifrd1	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	10.0122269359159	0	0	7.00598826885697	6.00439882750478	2.00048844025395	2.00048844025395	0	1.00012209018435	8.00782268745052	0	0	0	11.0147970057849	0	1.00012209018435	5.00305424361532	1.00012209018435	0	18.0396670359275	0	3.00109916954915	0	0	0	6.00439882750478	0	0	0	0	0	46.2602511104364	6.00439882750478	0	0	5.00305424361532	0	9.00990220315199	0	23.0648179545339	5.00305424361532	0	0	0	2.00048844025395	0	0	13.0206736374495	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	14.0239804397716	0
Igf1	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	9.00990220315199	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	8.00782268745052	0	1.00012209018435	0	0	0	0	3.00109916954915	0	19.0442041347699	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0
Igf1r	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	3.00109916954915	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	9.00990220315199	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0
Igfbp3	8.00782268745052	0	1.00012209018435	4.00195439749781	0	0	0	0	9.00990220315199	2.00048844025395	6.00439882750478	16.0313316193744	0	0	0	12.0176125328898	0	2.00048844025395	0	8.00782268745052	0	0	0	0	5.00305424361532	0	0	17.0353762377124	0	1.00012209018435	4.00195439749781	0	10.0122269359159	0	0	0	8.00782268745052	0	0	6.00439882750478	0	19.0442041347699	13.0206736374495	7.00598826885697	12.0176125328898	30.1104026871881	1.00012209018435	19.0442041347699	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	0	4.00195439749781	0	9.00990220315199	13.0206736374495	0
Igfbp4	3.00109916954915	6.00439882750478	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	8.00782268745052	0	0	3.00109916954915	0	2.00048844025395	0	11.0147970057849	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	10.0122269359159	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	13.0206736374495	6.00439882750478	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	12.0176125328898	0
Igfbp5	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	5.00305424361532	0	0	0	0	0	0	0	0	13.0206736374495	0	10.0122269359159	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0206736374495	0	15.0275330602518	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0
Igfbp7	17.0353762377124	25.0766058142306	53.3458824338344	14.0239804397716	22.0592944438992	0	6.00439882750478	0	26.0828704059517	21.0540177177831	4.00195439749781	25.0766058142306	0	0	25.0766058142306	17.0353762377124	30.1104026871881	21.0540177177831	2.00048844025395	19.0442041347699	23.0648179545339	1.00012209018435	1.00012209018435	1.00012209018435	14.0239804397716	0	0	34.1418990756402	0	3.00109916954915	5.00305424361532	1.00012209018435	8.00782268745052	0	0	0	10.0122269359159	0	0	25.0766058142306	0	37.1681275103067	6.00439882750478	16.0313316193744	19.0442041347699	7.00598826885697	12.0176125328898	14.0239804397716	17.0353762377124	0	24.0705883708827	12.0176125328898	0	0	11.0147970057849	11.0147970057849	0	16.0313316193744	10.0122269359159	13.0206736374495	29.1031482864402	0	66.5375202452072	1.00012209018435	19.0442041347699	25.0766058142306	0
Ighd	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighm	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	20.048987655079	0	15.0275330602518	0	0	10.0122269359159	0	3.00109916954915	0	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	2.00048844025395	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0
Igkc	0	13.0206736374495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.048987655079	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	7.00598826885697	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0
Iglc2	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igll1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	9.00990220315199	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0
Igsf11	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Iigp1	22.0592944438992	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	20.048987655079	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	25.0766058142306	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	4.00195439749781	0	3.00109916954915	4.00195439749781	1.00012209018435	6.00439882750478	0	0	0	0
Ikzf1	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Ikzf4	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0
Il1r1	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	0	0	0	2.00048844025395	0	0
Il2rg	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	4.00195439749781	0	0	0	0
Il33	4.00195439749781	7.00598826885697	0	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	8.00782268745052	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	9.00990220315199	0	0	0	0	0	3.00109916954915	0	0
Il6	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Il6st	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	7.00598826885697	5.00305424361532	6.00439882750478	3.00109916954915	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	7.00598826885697	2.00048844025395	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	8.00782268745052	3.00109916954915	0	1.00012209018435	0	0	0	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	5.00305424361532	0
Ildr2	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0
Ing1	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435
Inmt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395
Iqgap1	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	0
Irf1	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0
Irf2	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Irf8	5.00305424361532	0	0	4.00195439749781	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0
Irs2	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	9.00990220315199	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	11.0147970057849	0
Isyna1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0
Itga6	0	0	3.00109916954915	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Itgb1	2.00048844025395	2.00048844025395	0	3.00109916954915	4.00195439749781	0	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	0	11.0147970057849	4.00195439749781	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0
Itih5	3.00109916954915	2.00048844025395	7.00598826885697	0	0	0	0	0	2.00048844025395	2.00048844025395	0	10.0122269359159	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	14.0239804397716	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	7.00598826885697	0	0	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0
Itm2b	3.00109916954915	4.00195439749781	6.00439882750478	8.00782268745052	10.0122269359159	0	1.00012209018435	1.00012209018435	17.0353762377124	8.00782268745052	2.00048844025395	7.00598826885697	0	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	11.0147970057849	6.00439882750478	4.00195439749781	5.00305424361532	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	4.00195439749781	8.00782268745052	2.00048844025395	6.00439882750478	6.00439882750478	2.00048844025395	0	3.00109916954915	8.00782268745052	1.00012209018435	0	3.00109916954915	0	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	4.00195439749781	14.0239804397716	9.00990220315199	0	9.00990220315199	6.00439882750478	1.00012209018435
Itm2c	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0
