GENEID	X2	X12	X16	X19	X20	X22	X24	X26	X32	X34	X37	X39	X40	X42	X44	X47	X48	X54	X56	X60	X62	X63	X64	X68	X69	X70	X71	X72	X74	X76	X78	X79	X80	X84	X85	X86	X88	X93	X94	X95	X96
Mrpl48	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0
Mrps26	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	0	0	0	0	0	9.00990220315199	2.00048844025395	0	0	0	0	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435
Msl2	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395
Msx1	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781
Mt1	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	4.00195439749781	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	0	0	0	0	26.0828704059517	1.00012209018435	0	7.00598826885697	0	8.00782268745052	0
Mt2	0	0	0	0	0	0	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	10.0122269359159	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	7.00598826885697	0
Mta2	2.00048844025395	0	0	10.0122269359159	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0
Mtdh	9.00990220315199	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	8.00782268745052	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	5.00305424361532	0	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	4.00195439749781
Mtpn	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	0	0	2.00048844025395
Mxra8	1.00012209018435	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0
Myadm	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	5.00305424361532	2.00048844025395	0	5.00305424361532	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0
Mybbp1a	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	5.00305424361532
Myc	4.00195439749781	2.00048844025395	0	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	3.00109916954915	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	5.00305424361532	4.00195439749781
Mycbp2	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	8.00782268745052	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	5.00305424361532	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	8.00782268745052	5.00305424361532
Myh11	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Myl12a	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	9.00990220315199	6.00439882750478	4.00195439749781	1.00012209018435	5.00305424361532	0	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	8.00782268745052	0	4.00195439749781	11.0147970057849	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	3.00109916954915	6.00439882750478	4.00195439749781	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395
Myl6	3.00109916954915	2.00048844025395	8.00782268745052	8.00782268745052	2.00048844025395	0	4.00195439749781	1.00012209018435	6.00439882750478	0	17.0353762377124	15.0275330602518	5.00305424361532	0	8.00782268745052	1.00012209018435	5.00305424361532	1.00012209018435	0	7.00598826885697	7.00598826885697	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	19.0442041347699	0	4.00195439749781	2.00048844025395	7.00598826885697	6.00439882750478	4.00195439749781	6.00439882750478	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	6.00439882750478	9.00990220315199
Myl9	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	6.00439882750478	0	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915	0	3.00109916954915	8.00782268745052	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0
Mylk	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	9.00990220315199	0	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	0	0	7.00598826885697	0	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395
Myof	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915
Naa15	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	0	7.00598826885697	2.00048844025395
Naa25	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	7.00598826885697
Naa50	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	0	1.00012209018435
Nab1	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915
Naca	8.00782268745052	3.00109916954915	5.00305424361532	4.00195439749781	6.00439882750478	4.00195439749781	5.00305424361532	8.00782268745052	0	0	11.0147970057849	5.00305424361532	3.00109916954915	0	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	0	4.00195439749781	12.0176125328898	1.00012209018435	1.00012209018435	0	8.00782268745052	7.00598826885697	7.00598826885697	1.00012209018435	7.00598826885697	1.00012209018435	7.00598826885697	11.0147970057849	4.00195439749781	9.00990220315199	6.00439882750478	6.00439882750478	9.00990220315199	3.00109916954915	8.00782268745052	8.00782268745052
Nap1l1	3.00109916954915	0	4.00195439749781	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	10.0122269359159	7.00598826885697	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	0	0	1.00012209018435	6.00439882750478	1.00012209018435	6.00439882750478	6.00439882750478	5.00305424361532	5.00305424361532	10.0122269359159	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	2.00048844025395	0	0	4.00195439749781	2.00048844025395	3.00109916954915	5.00305424361532
Nars	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Nckap1	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435
Nckap5	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	6.00439882750478
Ncl	12.0176125328898	0	10.0122269359159	11.0147970057849	3.00109916954915	0	0	8.00782268745052	1.00012209018435	0	6.00439882750478	5.00305424361532	4.00195439749781	0	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	10.0122269359159	3.00109916954915	3.00109916954915	0	13.0206736374495	10.0122269359159	9.00990220315199	0	3.00109916954915	0	6.00439882750478	11.0147970057849	1.00012209018435	8.00782268745052	18.0396670359275	2.00048844025395	8.00782268745052	0	9.00990220315199	14.0239804397716
Ncln	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	6.00439882750478	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Ncor1	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	7.00598826885697	2.00048844025395	3.00109916954915	0	4.00195439749781	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	5.00305424361532
Ndel1	4.00195439749781	1.00012209018435	0	4.00195439749781	0	1.00012209018435	4.00195439749781	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	7.00598826885697	2.00048844025395	0	6.00439882750478	0	0	0	0	3.00109916954915	4.00195439749781
Ndn	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	7.00598826885697	0	4.00195439749781	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	19.0442041347699	0	3.00109916954915	0	0	0	0	6.00439882750478	1.00012209018435
Ndrg1	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435
Ndst1	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395
Ndufa10	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532
Ndufs2	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915
Ndufv1	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395
Nedd4	11.0147970057849	4.00195439749781	5.00305424361532	22.0592944438992	1.00012209018435	14.0239804397716	4.00195439749781	21.0540177177831	3.00109916954915	0	13.0206736374495	26.0828704059517	17.0353762377124	2.00048844025395	7.00598826885697	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	5.00305424361532	16.0313316193744	23.0648179545339	10.0122269359159	2.00048844025395	9.00990220315199	9.00990220315199	16.0313316193744	32.1256548803621	2.00048844025395	9.00990220315199	9.00990220315199	10.0122269359159	12.0176125328898	12.0176125328898	18.0396670359275	4.00195439749781	5.00305424361532	7.00598826885697	11.0147970057849	11.0147970057849	14.0239804397716
Nek6	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435
Nenf	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395
Nfat5	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	5.00305424361532	1.00012209018435	0	0	4.00195439749781
Nfatc1	0	0	1.00012209018435	8.00782268745052	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	8.00782268745052	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Nfatc2	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0
Nfe2l2	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	6.00439882750478	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	0	1.00012209018435	0	8.00782268745052	0	4.00195439749781	7.00598826885697	0	3.00109916954915	7.00598826885697
Nfia	7.00598826885697	0	1.00012209018435	8.00782268745052	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	5.00305424361532	2.00048844025395	3.00109916954915	0	4.00195439749781	1.00012209018435	4.00195439749781	4.00195439749781	0	2.00048844025395	2.00048844025395	9.00990220315199	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	6.00439882750478	9.00990220315199	1.00012209018435	11.0147970057849	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	5.00305424361532	0	4.00195439749781	2.00048844025395	3.00109916954915	6.00439882750478	4.00195439749781
Nfib	10.0122269359159	0	4.00195439749781	10.0122269359159	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	1.00012209018435	0	9.00990220315199	11.0147970057849	8.00782268745052	2.00048844025395	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	5.00305424361532	20.048987655079	2.00048844025395	0	5.00305424361532	4.00195439749781	6.00439882750478	25.0766058142306	1.00012209018435	11.0147970057849	5.00305424361532	4.00195439749781	6.00439882750478	2.00048844025395	13.0206736374495	9.00990220315199	2.00048844025395	7.00598826885697	4.00195439749781	10.0122269359159	13.0206736374495
Nfic	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	0	4.00195439749781	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395
Nfil3	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915
Nfix	6.00439882750478	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	16.0313316193744	0	0	4.00195439749781	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	3.00109916954915	6.00439882750478	0	4.00195439749781	0	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	0	4.00195439749781	8.00782268745052
Nfkb1	8.00782268745052	0	13.0206736374495	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	8.00782268745052	11.0147970057849	16.0313316193744	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	8.00782268745052	4.00195439749781	0	5.00305424361532	1.00012209018435	4.00195439749781	0	1.00012209018435	8.00782268745052	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	5.00305424361532	0	1.00012209018435	3.00109916954915	3.00109916954915	5.00305424361532
Nfkb2	5.00305424361532	1.00012209018435	5.00305424361532	2.00048844025395	0	0	3.00109916954915	3.00109916954915	0	0	8.00782268745052	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	7.00598826885697	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915
Nfkbia	23.0648179545339	0	29.1031482864402	8.00782268745052	4.00195439749781	8.00782268745052	6.00439882750478	13.0206736374495	4.00195439749781	0	21.0540177177831	10.0122269359159	18.0396670359275	2.00048844025395	11.0147970057849	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	11.0147970057849	10.0122269359159	3.00109916954915	16.0313316193744	5.00305424361532	21.0540177177831	33.1336529167031	2.00048844025395	2.00048844025395	6.00439882750478	22.0592944438992	18.0396670359275	1.00012209018435	7.00598826885697	15.0275330602518	0	6.00439882750478	10.0122269359159	1.00012209018435	21.0540177177831
Nfkbie	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	14.0239804397716	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	5.00305424361532	0	2.00048844025395	0	0	10.0122269359159	3.00109916954915
Nfkbiz	6.00439882750478	0	10.0122269359159	22.0592944438992	6.00439882750478	0	1.00012209018435	5.00305424361532	0	0	10.0122269359159	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	4.00195439749781	0	7.00598826885697	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	0	10.0122269359159	8.00782268745052	2.00048844025395	7.00598826885697	2.00048844025395	16.0313316193744	4.00195439749781	6.00439882750478	0	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	20.048987655079
Ngfr	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	4.00195439749781	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781
Ngfrap1	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435
Nid1	0	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	12.0176125328898	15.0275330602518	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	9.00990220315199	8.00782268745052	1.00012209018435	1.00012209018435	5.00305424361532	8.00782268745052	3.00109916954915	4.00195439749781	0	4.00195439749781	0	0	7.00598826885697	3.00109916954915	12.0176125328898	8.00782268745052	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915
Nipbl	2.00048844025395	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	5.00305424361532	0	0	3.00109916954915	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	4.00195439749781	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395
Nisch	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478
Nkain3	3.00109916954915	0	0	4.00195439749781	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	5.00305424361532
Nktr	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395
