GENEID	X101	X109	X112	X118	X120	X125	X126	X127	X128	X143	X144	X150	X151	X152	X158	X159	X160	X164	X167	X168	X173	X183	X184	X192
Elovl5	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	0
Elovl6	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	5.00305424361532	0	2.00048844025395
Emc7	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0
Emd	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	14.0239804397716	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	3.00109916954915	9.00990220315199	2.00048844025395
Eml4	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Emp1	10.0122269359159	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Emp3	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	8.00782268745052	1.00012209018435	0	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	5.00305424361532	2.00048844025395	0
Emsy	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	0
Enah	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915
Eno1	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	0
Enpp2	0	0	3.00109916954915	0	5.00305424361532	4.00195439749781	4.00195439749781	0	14.0239804397716	44.2380343327527	0	14.0239804397716	5.00305424361532	2.00048844025395	18.0396670359275	0	2.00048844025395	6.00439882750478	0	5.00305424361532	11.0147970057849	10.0122269359159	12.0176125328898	3.00109916954915
Enpp4	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0
Ep400	0	0	0	0	4.00195439749781	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	3.00109916954915	3.00109916954915	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0
Epas1	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	0	25.0766058142306	6.00439882750478	0	7.00598826885697	1.00012209018435	1.00012209018435	11.0147970057849	2.00048844025395	1.00012209018435	4.00195439749781	13.0206736374495	3.00109916954915	5.00305424361532	8.00782268745052	7.00598826885697	3.00109916954915
Eprs	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	4.00195439749781	10.0122269359159	6.00439882750478	4.00195439749781	4.00195439749781	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	6.00439882750478	4.00195439749781	0
Eps8	0	0	5.00305424361532	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0
Erdr1	0	0	0	0	11.0147970057849	0	3.00109916954915	5.00305424361532	3.00109916954915	27.0893822675098	0	18.0396670359275	13.0206736374495	0	11.0147970057849	2.00048844025395	0	1.00012209018435	1.00012209018435	11.0147970057849	17.0353762377124	9.00990220315199	21.0540177177831	0
Ergic3	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	7.00598826885697	0	0
Erh	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	7.00598826885697	1.00012209018435	0	5.00305424361532	0	2.00048844025395	7.00598826885697	0	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435
Errfi1	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	11.0147970057849	0	5.00305424361532	26.0828704059517	0	19.0442041347699	4.00195439749781	2.00048844025395	13.0206736374495	10.0122269359159	0	0	5.00305424361532	8.00782268745052	1.00012209018435	25.0766058142306	17.0353762377124	1.00012209018435
Esd	0	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	5.00305424361532	0
Esf1	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	4.00195439749781	6.00439882750478	1.00012209018435	0
Etf1	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	3.00109916954915	5.00305424361532	0	5.00305424361532	1.00012209018435	0	8.00782268745052	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435
Etfa	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	3.00109916954915	0
Ets1	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	5.00305424361532	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	9.00990220315199	0
Ets2	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	4.00195439749781	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	4.00195439749781	0
Ewsr1	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395
Exoc5	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0
Ext1	5.00305424361532	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0
F11r	9.00990220315199	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0
F2r	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0
F3	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F830016B08Rik	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	4.00195439749781	3.00109916954915	0
Fabp4	0	0	0	2.00048844025395	1.00012209018435	0	0	11.0147970057849	41.2065798956254	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435
Fabp5	0	0	1.00012209018435	2.00048844025395	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Fam102b	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	6.00439882750478	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915
Fam122a	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Fam129a	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	0
Fam214b	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0
Fam46a	0	0	1.00012209018435	1.00012209018435	9.00990220315199	0	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	0	29.1031482864402	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	7.00598826885697	1.00012209018435	2.00048844025395
Fam89a	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam89b	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0
Far1	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	10.0122269359159	0	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	2.00048844025395	3.00109916954915	8.00782268745052	21.0540177177831	2.00048844025395
Far2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0
Fas	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	6.00439882750478	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395
Fat1	0	0	0	0	0	0	1.00012209018435	0	0	12.0176125328898	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	7.00598826885697	0
Fbl	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	2.00048844025395	2.00048844025395	0
Fbln1	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0
Fbln2	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Fbln5	0	0	10.0122269359159	0	0	0	0	8.00782268745052	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Fbn1	0	0	7.00598826885697	2.00048844025395	5.00305424361532	0	0	4.00195439749781	4.00195439749781	4.00195439749781	5.00305424361532	3.00109916954915	8.00782268745052	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0
Fbn2	0	0	25.0766058142306	0	4.00195439749781	0	0	7.00598826885697	14.0239804397716	22.0592944438992	3.00109916954915	2.00048844025395	9.00990220315199	0	0	0	0	4.00195439749781	11.0147970057849	4.00195439749781	11.0147970057849	1.00012209018435	10.0122269359159	3.00109916954915
Fbxo11	3.00109916954915	0	4.00195439749781	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	8.00782268745052	1.00012209018435	0	0	0	0	4.00195439749781	0	5.00305424361532	1.00012209018435
Fbxo30	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0
Fbxo33	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	1.00012209018435
Fbxo34	1.00012209018435	0	0	0	0	0	0	1.00012209018435	4.00195439749781	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Fdx1	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Fem1b	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	5.00305424361532	0
Fermt2	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	7.00598826885697	7.00598826885697	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	16.0313316193744	2.00048844025395	0	0
Fgf10	0	0	4.00195439749781	0	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0
Fgfr1	1.00012209018435	0	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0
Fh1	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0
Fhl1	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	16.0313316193744	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Fhl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0
Figf	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Filip1l	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	4.00195439749781	0	2.00048844025395	0	0	11.0147970057849	0	0	0	6.00439882750478	0	5.00305424361532	3.00109916954915	5.00305424361532	0
Fjx1	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0
Fkbp10	0	0	7.00598826885697	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435	0
Fkbp1a	13.0206736374495	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	5.00305424361532	6.00439882750478	0	2.00048844025395	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	7.00598826885697	0	5.00305424361532	5.00305424361532	4.00195439749781	3.00109916954915
Fkbp4	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435
Fkbp7	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	6.00439882750478	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0
Fkbp9	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	7.00598826885697	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	0	6.00439882750478	2.00048844025395	1.00012209018435
Fktn	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435
Flna	2.00048844025395	0	2.00048844025395	8.00782268745052	2.00048844025395	5.00305424361532	0	4.00195439749781	5.00305424361532	11.0147970057849	1.00012209018435	3.00109916954915	3.00109916954915	0	3.00109916954915	0	0	0	51.3201652807748	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	0
Flnb	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	9.00990220315199	0	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	0	0	0	0	0	0	2.00048844025395	8.00782268745052	0
Flrt3	0	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0
Fmod	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Fn1	29.1031482864402	1.00012209018435	13.0206736374495	0	30.1104026871881	14.0239804397716	20.048987655079	11.0147970057849	7.00598826885697	32.1256548803621	3.00109916954915	94.0720444488503	9.00990220315199	8.00782268745052	16.0313316193744	1.00012209018435	1.00012209018435	27.0893822675098	13.0206736374495	29.1031482864402	16.0313316193744	37.1681275103067	192.451188968122	13.0206736374495
Fnbp1l	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	0	5.00305424361532	1.00012209018435	2.00048844025395	6.00439882750478	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0
Fnbp4	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	0
Fndc3b	0	0	6.00439882750478	0	0	0	2.00048844025395	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	0
Fnip1	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	3.00109916954915	0
Fos	1.00012209018435	1.00012209018435	126.947064168826	3.00109916954915	9.00990220315199	3.00109916954915	8.00782268745052	97.1428930245265	0	4.00195439749781	72.6403274332921	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	3.00109916954915	4.00195439749781	16.0313316193744	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435
Fosb	0	0	19.0442041347699	0	6.00439882750478	4.00195439749781	0	23.0648179545339	0	6.00439882750478	7.00598826885697	4.00195439749781	4.00195439749781	1.00012209018435	7.00598826885697	3.00109916954915	0	9.00990220315199	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0
Fosl1	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	11.0147970057849	0	5.00305424361532	11.0147970057849	0	7.00598826885697	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0
Fosl2	1.00012209018435	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	5.00305424361532	9.00990220315199	0	13.0206736374495	3.00109916954915	1.00012209018435	9.00990220315199	0	1.00012209018435	0	8.00782268745052	1.00012209018435	0
Foxf1	0	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Foxn3	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0
Foxo1	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0
Foxo3	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0
Foxp1	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	12.0176125328898	0	0	1.00012209018435	0	1.00012209018435
Frmd6	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	10.0122269359159	0
Fscn1	0	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	2.00048844025395	5.00305424361532	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	6.00439882750478	0	1.00012209018435	4.00195439749781	6.00439882750478	7.00598826885697	0
Fst	18.0396670359275	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0
Fstl1	7.00598826885697	0	22.0592944438992	5.00305424361532	6.00439882750478	14.0239804397716	3.00109916954915	31.1179048445245	7.00598826885697	32.1256548803621	6.00439882750478	12.0176125328898	19.0442041347699	2.00048844025395	12.0176125328898	1.00012209018435	0	7.00598826885697	52.332898627509	7.00598826885697	29.1031482864402	21.0540177177831	10.0122269359159	6.00439882750478
Fth1	10.0122269359159	2.00048844025395	13.0206736374495	3.00109916954915	21.0540177177831	6.00439882750478	6.00439882750478	16.0313316193744	2.00048844025395	22.0592944438992	6.00439882750478	18.0396670359275	18.0396670359275	2.00048844025395	12.0176125328898	8.00782268745052	8.00782268745052	5.00305424361532	15.0275330602518	6.00439882750478	13.0206736374495	21.0540177177831	14.0239804397716	1.00012209018435
Ftl1	1.00012209018435	0	2.00048844025395	2.00048844025395	6.00439882750478	7.00598826885697	1.00012209018435	7.00598826885697	1.00012209018435	9.00990220315199	6.00439882750478	4.00195439749781	10.0122269359159	1.00012209018435	9.00990220315199	10.0122269359159	5.00305424361532	5.00305424361532	13.0206736374495	8.00782268745052	6.00439882750478	8.00782268745052	18.0396670359275	1.00012209018435
Fubp1	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	5.00305424361532	6.00439882750478	0	1.00012209018435	0	0	4.00195439749781	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0
Fuca1	1.00012209018435	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Fus	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	13.0206736374495	6.00439882750478	4.00195439749781	3.00109916954915
Fut10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0
Fxyd5	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fxyd6	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Fyn	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435
Fzd2	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0
Fzd4	0	0	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435	0
G3bp1	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0	3.00109916954915	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915
G530011O06Rik	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	9.00990220315199	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0
Gabarap	2.00048844025395	0	6.00439882750478	0	14.0239804397716	3.00109916954915	3.00109916954915	7.00598826885697	2.00048844025395	3.00109916954915	7.00598826885697	2.00048844025395	9.00990220315199	0	6.00439882750478	3.00109916954915	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	0
Gabarapl1	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	5.00305424361532	0	0	6.00439882750478	0	0	0	0	1.00012209018435
Gadd45b	2.00048844025395	0	1.00012209018435	2.00048844025395	8.00782268745052	0	1.00012209018435	0	12.0176125328898	5.00305424361532	2.00048844025395	11.0147970057849	12.0176125328898	0	17.0353762377124	13.0206736374495	6.00439882750478	7.00598826885697	4.00195439749781	3.00109916954915	6.00439882750478	16.0313316193744	7.00598826885697	2.00048844025395
Galnt16	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	13.0206736374495	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Galnt18	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0
Gapdh	4.00195439749781	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	10.0122269359159	11.0147970057849	0	6.00439882750478	3.00109916954915	1.00012209018435	11.0147970057849	5.00305424361532	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	7.00598826885697	3.00109916954915	4.00195439749781
Gars	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	7.00598826885697	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435
Gas1	0	0	37.1681275103067	0	0	1.00012209018435	0	17.0353762377124	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	9.00990220315199	0	2.00048844025395	5.00305424361532	4.00195439749781	0
