GENEID	X104	X112	X118	X122	X128	X137	X168	X175	X189	X191
Grk4	3.00109916954915	0	0	3.00109916954915	1.00012209018435	2.00048844025395	7.00598826885697	0	1.00012209018435	0
Grn	6.00439882750478	7.00598826885697	12.0176125328898	0	1.00012209018435	1.00012209018435	9.00990220315199	0	2.00048844025395	0
Gsn	5.00305424361532	14.0239804397716	7.00598826885697	1.00012209018435	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0
Gstm1	4.00195439749781	3.00109916954915	32.1256548803621	0	2.00048844025395	14.0239804397716	14.0239804397716	0	2.00048844025395	5.00305424361532
Gstm2	0	0	11.0147970057849	1.00012209018435	4.00195439749781	6.00439882750478	5.00305424361532	0	1.00012209018435	0
Gtf2i	1.00012209018435	0	2.00048844025395	1.00012209018435	0	5.00305424361532	4.00195439749781	0	2.00048844025395	1.00012209018435
Gucy1a3	2.00048844025395	8.00782268745052	10.0122269359159	0	0	1.00012209018435	9.00990220315199	0	4.00195439749781	3.00109916954915
Gxylt2	2.00048844025395	0	0	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	0	0	0
H13	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0
H1f0	0	1.00012209018435	18.0396670359275	0	3.00109916954915	2.00048844025395	1.00012209018435	0	5.00305424361532	0
H2-Aa	0	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0
H2-Ab1	0	0	6.00439882750478	1.00012209018435	0	3.00109916954915	15.0275330602518	0	0	0
H2-D1	11.0147970057849	1.00012209018435	9.00990220315199	10.0122269359159	10.0122269359159	1.00012209018435	23.0648179545339	2.00048844025395	1.00012209018435	3.00109916954915
H2-Q5	3.00109916954915	0	6.00439882750478	7.00598826885697	4.00195439749781	4.00195439749781	6.00439882750478	0	1.00012209018435	0
H2-T23	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0
H3f3b	9.00990220315199	9.00990220315199	16.0313316193744	4.00195439749781	13.0206736374495	7.00598826885697	12.0176125328898	0	4.00195439749781	0
H6pd	3.00109916954915	1.00012209018435	6.00439882750478	0	1.00012209018435	5.00305424361532	7.00598826885697	0	0	3.00109916954915
Hadh	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0
Haus2	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	0	2.00048844025395	0
Hdac1	0	0	5.00305424361532	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0
Herpud2	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0
Hes1	10.0122269359159	4.00195439749781	2.00048844025395	0	8.00782268745052	0	0	0	1.00012209018435	2.00048844025395
Hexim1	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	11.0147970057849	0	4.00195439749781	0
Hmgb1	6.00439882750478	10.0122269359159	3.00109916954915	1.00012209018435	3.00109916954915	7.00598826885697	7.00598826885697	0	4.00195439749781	0
Hmgcs1	15.0275330602518	0	0	0	1.00012209018435	0	0	0	0	0
Hmgcs2	3.00109916954915	0	17.0353762377124	0	0	10.0122269359159	14.0239804397716	0	0	2.00048844025395
Hmgn1	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435
Hmgn2	1.00012209018435	2.00048844025395	3.00109916954915	0	3.00109916954915	0	7.00598826885697	0	1.00012209018435	1.00012209018435
Hmha1	1.00012209018435	0	2.00048844025395	7.00598826885697	0	0	0	0	0	0
Hmox1	3.00109916954915	0	0	0	1.00012209018435	0	12.0176125328898	0	0	1.00012209018435
Hnrnpa1	1.00012209018435	0	5.00305424361532	2.00048844025395	0	2.00048844025395	6.00439882750478	0	3.00109916954915	0
Hnrnpa2b1	6.00439882750478	2.00048844025395	7.00598826885697	2.00048844025395	9.00990220315199	3.00109916954915	6.00439882750478	0	2.00048844025395	2.00048844025395
Hnrnpa3	6.00439882750478	1.00012209018435	9.00990220315199	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395
Hnrnpab	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	0	2.00048844025395
Hnrnpc	3.00109916954915	1.00012209018435	3.00109916954915	5.00305424361532	6.00439882750478	3.00109916954915	8.00782268745052	0	0	6.00439882750478
Hnrnph1	3.00109916954915	5.00305424361532	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435
Hnrnpk	4.00195439749781	1.00012209018435	9.00990220315199	2.00048844025395	6.00439882750478	3.00109916954915	5.00305424361532	0	0	3.00109916954915
Hnrnpl	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0
Hoxc10	6.00439882750478	0	0	0	0	0	0	0	0	0
Hoxc9	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	3.00109916954915	0	0	0
Hpse	0	0	0	0	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	0	0
Hsp90aa1	25.0766058142306	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	8.00782268745052	133.140613736019	1.00012209018435	28.0961415204583	13.0206736374495
Hsp90ab1	24.0705883708827	10.0122269359159	10.0122269359159	3.00109916954915	11.0147970057849	9.00990220315199	53.3458824338344	0	10.0122269359159	4.00195439749781
Hsp90b1	5.00305424361532	2.00048844025395	11.0147970057849	0	3.00109916954915	6.00439882750478	6.00439882750478	0	4.00195439749781	0
Hspa1a	134.173783119729	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	41.2065798956254	235.650560458943	0	24.0705883708827	20.048987655079
Hspa5	15.0275330602518	1.00012209018435	25.0766058142306	2.00048844025395	14.0239804397716	14.0239804397716	12.0176125328898	0	1.00012209018435	3.00109916954915
Hspa8	14.0239804397716	5.00305424361532	4.00195439749781	3.00109916954915	4.00195439749781	9.00990220315199	44.2380343327527	0	11.0147970057849	5.00305424361532
Hspb1	8.00782268745052	0	0	0	0	0	0	0	0	0
Hspd1	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	12.0176125328898	0	0	1.00012209018435
Hspe1	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	4.00195439749781	31.1179048445245	1.00012209018435	2.00048844025395	5.00305424361532
Hsph1	15.0275330602518	0	1.00012209018435	1.00012209018435	0	1.00012209018435	12.0176125328898	0	6.00439882750478	0
Htra1	0	4.00195439749781	7.00598826885697	0	2.00048844025395	3.00109916954915	12.0176125328898	0	0	2.00048844025395
Iah1	0	2.00048844025395	7.00598826885697	0	0	0	3.00109916954915	0	0	0
Id3	14.0239804397716	1.00012209018435	7.00598826885697	0	6.00439882750478	0	7.00598826885697	0	0	3.00109916954915
Id4	0	9.00990220315199	0	0	6.00439882750478	0	0	0	0	0
Ier2	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	12.0176125328898	1.00012209018435	2.00048844025395	0
Ier3	3.00109916954915	5.00305424361532	0	0	0	0	9.00990220315199	0	0	1.00012209018435
Ier5	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	6.00439882750478	0	0	0
Ifitm1	9.00990220315199	6.00439882750478	8.00782268745052	0	4.00195439749781	11.0147970057849	22.0592944438992	1.00012209018435	3.00109916954915	3.00109916954915
Ifitm2	3.00109916954915	2.00048844025395	8.00782268745052	0	3.00109916954915	4.00195439749781	8.00782268745052	0	2.00048844025395	2.00048844025395
Ifitm3	7.00598826885697	2.00048844025395	7.00598826885697	0	8.00782268745052	1.00012209018435	15.0275330602518	1.00012209018435	0	6.00439882750478
Ifrd1	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	14.0239804397716	0	14.0239804397716	0	1.00012209018435	0
Igf1	2.00048844025395	0	12.0176125328898	0	2.00048844025395	5.00305424361532	13.0206736374495	0	1.00012209018435	2.00048844025395
Igf1r	7.00598826885697	1.00012209018435	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435
Igfbp3	2.00048844025395	1.00012209018435	9.00990220315199	0	23.0648179545339	5.00305424361532	26.0828704059517	0	0	6.00439882750478
Igfbp4	3.00109916954915	6.00439882750478	47.2717340146999	1.00012209018435	6.00439882750478	10.0122269359159	18.0396670359275	0	5.00305424361532	10.0122269359159
Igfbp5	20.048987655079	15.0275330602518	1.00012209018435	0	13.0206736374495	2.00048844025395	0	0	0	2.00048844025395
Igfbp7	34.1418990756402	47.2717340146999	31.1179048445245	0	21.0540177177831	27.0893822675098	71.6225612459211	0	19.0442041347699	18.0396670359275
Ighm	0	0	3.00109916954915	0	0	0	0	5.00305424361532	0	1.00012209018435
Igkc	0	0	0	3.00109916954915	0	0	0	21.0540177177831	0	0
Iigp1	10.0122269359159	0	2.00048844025395	0	34.1418990756402	0	0	0	0	4.00195439749781
Il11	5.00305424361532	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	0
Il33	8.00782268745052	0	3.00109916954915	0	6.00439882750478	1.00012209018435	2.00048844025395	0	2.00048844025395	0
Il6st	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	0	0	5.00305424361532
Il7	8.00782268745052	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0
Impad1	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0
Irf1	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0
Irf2bp2	2.00048844025395	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0
Irf8	0	0	6.00439882750478	0	0	6.00439882750478	3.00109916954915	0	4.00195439749781	0
Iscu	2.00048844025395	0	6.00439882750478	0	3.00109916954915	1.00012209018435	3.00109916954915	0	2.00048844025395	0
Islr	3.00109916954915	3.00109916954915	7.00598826885697	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0
Itgb1	5.00305424361532	2.00048844025395	11.0147970057849	0	3.00109916954915	1.00012209018435	6.00439882750478	0	6.00439882750478	4.00195439749781
Itih5	34.1418990756402	2.00048844025395	3.00109916954915	0	7.00598826885697	3.00109916954915	9.00990220315199	0	1.00012209018435	0
Itm2b	11.0147970057849	21.0540177177831	15.0275330602518	5.00305424361532	14.0239804397716	2.00048844025395	16.0313316193744	1.00012209018435	4.00195439749781	7.00598826885697
Itm2c	4.00195439749781	5.00305424361532	8.00782268745052	0	5.00305424361532	1.00012209018435	8.00782268745052	0	5.00305424361532	2.00048844025395
Jun	18.0396670359275	15.0275330602518	14.0239804397716	1.00012209018435	6.00439882750478	22.0592944438992	64.505270141498	0	11.0147970057849	17.0353762377124
Junb	7.00598826885697	7.00598826885697	8.00782268745052	0	29.1031482864402	7.00598826885697	14.0239804397716	2.00048844025395	13.0206736374495	3.00109916954915
Jund	8.00782268745052	3.00109916954915	5.00305424361532	0	28.0961415204583	6.00439882750478	15.0275330602518	1.00012209018435	2.00048844025395	3.00109916954915
Kars	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0
Kbtbd7	0	0	0	0	5.00305424361532	0	0	0	0	0
Kcnj8	1.00012209018435	1.00012209018435	18.0396670359275	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Kcnk3	0	0	1.00012209018435	0	7.00598826885697	0	2.00048844025395	0	0	1.00012209018435
Kcnq1ot1	34.1418990756402	3.00109916954915	5.00305424361532	27.0893822675098	10.0122269359159	17.0353762377124	41.2065798956254	0	22.0592944438992	1.00012209018435
Kcnq3	0	0	5.00305424361532	0	0	0	0	0	0	0
Kctd12	4.00195439749781	3.00109916954915	32.1256548803621	1.00012209018435	11.0147970057849	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	5.00305424361532
Kdm5a	0	0	4.00195439749781	0	0	0	5.00305424361532	0	1.00012209018435	0
Kdsr	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435
Kitl	0	0	2.00048844025395	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0
Klf2	6.00439882750478	2.00048844025395	0	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	0	7.00598826885697	1.00012209018435
Klf4	42.2168154415037	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Klf6	49.2954494708865	3.00109916954915	2.00048844025395	2.00048844025395	10.0122269359159	3.00109916954915	25.0766058142306	0	6.00439882750478	0
Klf9	1.00012209018435	11.0147970057849	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	0	4.00195439749781	0
Kmt2e	2.00048844025395	1.00012209018435	4.00195439749781	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Lama4	4.00195439749781	2.00048844025395	5.00305424361532	0	3.00109916954915	2.00048844025395	6.00439882750478	0	1.00012209018435	0
Lama5	0	0	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0
Lamb1	7.00598826885697	1.00012209018435	3.00109916954915	0	1.00012209018435	4.00195439749781	1.00012209018435	0	6.00439882750478	0
Lamb2	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	0	0
Lamp1	7.00598826885697	6.00439882750478	7.00598826885697	0	5.00305424361532	1.00012209018435	8.00782268745052	0	2.00048844025395	2.00048844025395
Lamtor1	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0
Laptm4a	8.00782268745052	19.0442041347699	14.0239804397716	1.00012209018435	9.00990220315199	8.00782268745052	7.00598826885697	0	6.00439882750478	4.00195439749781
Laptm5	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	0
Larp1	4.00195439749781	0	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	1.00012209018435
Larp4b	3.00109916954915	1.00012209018435	5.00305424361532	4.00195439749781	1.00012209018435	4.00195439749781	0	0	2.00048844025395	4.00195439749781
Lars2	0	0	0	6.00439882750478	1.00012209018435	0	2.00048844025395	0	5.00305424361532	3.00109916954915
Lcp1	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	0
Lef1	0	0	0	5.00305424361532	0	0	0	0	0	0
Lgals1	5.00305424361532	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	9.00990220315199	0	7.00598826885697	1.00012209018435
Lhfp	5.00305424361532	5.00305424361532	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	2.00048844025395
Lifr	2.00048844025395	0	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	0	2.00048844025395	2.00048844025395
Lima1	4.00195439749781	2.00048844025395	7.00598826885697	0	7.00598826885697	1.00012209018435	3.00109916954915	0	1.00012209018435	0
Limd1	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Lix1l	0	2.00048844025395	4.00195439749781	0	1.00012209018435	6.00439882750478	4.00195439749781	0	1.00012209018435	0
Lmbr1	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	0	0	0
Lmna	2.00048844025395	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0
Lmo4	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	7.00598826885697	0	2.00048844025395	0
Loxl1	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	0
Lpl	9.00990220315199	19.0442041347699	7.00598826885697	0	9.00990220315199	2.00048844025395	79.771780546812	0	34.1418990756402	15.0275330602518
Lpp	4.00195439749781	2.00048844025395	7.00598826885697	1.00012209018435	3.00109916954915	5.00305424361532	10.0122269359159	0	3.00109916954915	2.00048844025395
Lrp1	5.00305424361532	5.00305424361532	6.00439882750478	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435
Lrrc17	0	0	3.00109916954915	0	0	1.00012209018435	12.0176125328898	0	1.00012209018435	2.00048844025395
Lrrc58	6.00439882750478	7.00598826885697	19.0442041347699	12.0176125328898	8.00782268745052	12.0176125328898	20.048987655079	1.00012209018435	3.00109916954915	4.00195439749781
Lrrc8b	0	0	0	0	7.00598826885697	3.00109916954915	0	0	0	0
Ltbp3	7.00598826885697	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0
Ltbr	0	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	0	2.00048844025395
Luc7l2	7.00598826885697	0	5.00305424361532	3.00109916954915	8.00782268745052	4.00195439749781	13.0206736374495	2.00048844025395	5.00305424361532	1.00012209018435
Lum	3.00109916954915	9.00990220315199	0	0	0	0	0	0	4.00195439749781	0
Ly6c2	0	1.00012209018435	1.00012209018435	18.0396670359275	0	0	1.00012209018435	0	0	0
Ly6e	9.00990220315199	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	7.00598826885697	1.00012209018435	2.00048844025395	8.00782268745052
Maged1	1.00012209018435	2.00048844025395	3.00109916954915	0	3.00109916954915	0	5.00305424361532	0	1.00012209018435	5.00305424361532
Maged2	0	0	6.00439882750478	0	1.00012209018435	0	0	0	1.00012209018435	0
Magt1	0	0	5.00305424361532	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	1.00012209018435
Malat1	98.1670210458638	14.0239804397716	37.1681275103067	7.00598826885697	59.4290518687863	26.0828704059517	30.1104026871881	1.00012209018435	17.0353762377124	32.1256548803621
Man1a	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	0
Man2a1	0	5.00305424361532	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0
Map1lc3b	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	7.00598826885697	0	1.00012209018435	0
Map4	0	0	5.00305424361532	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435
Mapre1	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435
March2	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0
Marcks	5.00305424361532	8.00782268745052	17.0353762377124	0	8.00782268745052	9.00990220315199	10.0122269359159	0	3.00109916954915	6.00439882750478
Matn2	0	3.00109916954915	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	3.00109916954915	3.00109916954915
Mbnl1	1.00012209018435	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435
Mbnl2	0	2.00048844025395	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	5.00305424361532	0	5.00305424361532	0
Mc1r	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0
Mcl1	2.00048844025395	0	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395
Mdfic	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0
Mdk	7.00598826885697	5.00305424361532	14.0239804397716	0	0	2.00048844025395	8.00782268745052	0	1.00012209018435	3.00109916954915
Med13	6.00439882750478	0	0	0	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435
Meg3	15.0275330602518	1.00012209018435	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0
Meox2	2.00048844025395	1.00012209018435	5.00305424361532	0	0	3.00109916954915	10.0122269359159	0	2.00048844025395	3.00109916954915
Mettl7a3	5.00305424361532	0	0	0	0	0	3.00109916954915	0	0	0
Mfap2	1.00012209018435	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435
Mfap3	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0
Mfge8	3.00109916954915	3.00109916954915	71.6225612459211	1.00012209018435	1.00012209018435	59.4290518687863	7.00598826885697	0	2.00048844025395	0
Mfsd11	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435
Mgea5	0	3.00109916954915	4.00195439749781	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0
Mgp	1.00012209018435	34.1418990756402	0	1.00012209018435	0	1.00012209018435	0	0	11.0147970057849	0
Mgst1	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	0	5.00305424361532	0	0	3.00109916954915
Mia3	0	0	2.00048844025395	0	3.00109916954915	6.00439882750478	1.00012209018435	0	0	0
Micu2	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0
Mid1	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	12.0176125328898	0
Mir703	12.0176125328898	1.00012209018435	6.00439882750478	5.00305424361532	8.00782268745052	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435
Mkl1	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	0	0
Mmadhc	0	0	0	0	5.00305424361532	0	0	0	0	0
Mme	4.00195439749781	0	2.00048844025395	2.00048844025395	0	1.00012209018435	9.00990220315199	0	2.00048844025395	1.00012209018435
Mmgt1	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0
Mmp14	35.1503934793561	33.1336529167031	12.0176125328898	1.00012209018435	14.0239804397716	5.00305424361532	5.00305424361532	0	5.00305424361532	1.00012209018435
Mmp2	5.00305424361532	3.00109916954915	3.00109916954915	0	6.00439882750478	0	3.00109916954915	0	2.00048844025395	0
Mmp23	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0
Mmp9	0	0	4.00195439749781	0	3.00109916954915	0	7.00598826885697	0	0	1.00012209018435
Mndal	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532
Mob4	5.00305424361532	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0
Morf4l1	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435
Mprip	2.00048844025395	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0
Mrfap1	5.00305424361532	3.00109916954915	10.0122269359159	3.00109916954915	4.00195439749781	2.00048844025395	7.00598826885697	1.00012209018435	2.00048844025395	1.00012209018435
Ms4a4b	0	0	0	21.0540177177831	0	0	0	0	0	0
Ms4a4d	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	5.00305424361532	0	0	0
Ms4a6b	0	0	0	9.00990220315199	0	0	0	0	0	0
Msc	2.00048844025395	0	8.00782268745052	0	0	6.00439882750478	0	0	0	1.00012209018435
Msx1	0	7.00598826885697	4.00195439749781	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0
Mt1	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Mtpn	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	0
Mvp	1.00012209018435	0	5.00305424361532	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0
Mxd4	3.00109916954915	2.00048844025395	7.00598826885697	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0
Mxra8	5.00305424361532	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395
Myc	1.00012209018435	0	0	0	3.00109916954915	0	11.0147970057849	2.00048844025395	0	0
Mycbp2	6.00439882750478	1.00012209018435	0	2.00048844025395	3.00109916954915	6.00439882750478	2.00048844025395	0	0	5.00305424361532
Myh11	0	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0
Myh9	0	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435
Myl6	2.00048844025395	5.00305424361532	8.00782268745052	2.00048844025395	6.00439882750478	5.00305424361532	7.00598826885697	0	4.00195439749781	4.00195439749781
Myl9	0	7.00598826885697	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	8.00782268745052	0
Mylk	5.00305424361532	5.00305424361532	25.0766058142306	2.00048844025395	16.0313316193744	7.00598826885697	14.0239804397716	0	2.00048844025395	4.00195439749781
Naca	5.00305424361532	3.00109916954915	14.0239804397716	5.00305424361532	2.00048844025395	9.00990220315199	8.00782268745052	1.00012209018435	1.00012209018435	0
Nars	7.00598826885697	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0
Ncam1	1.00012209018435	0	3.00109916954915	0	5.00305424361532	0	0	0	0	0
Ncl	1.00012209018435	1.00012209018435	6.00439882750478	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Ncoa7	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0
Ncor1	3.00109916954915	2.00048844025395	3.00109916954915	0	0	6.00439882750478	0	0	3.00109916954915	2.00048844025395
Ndel1	0	2.00048844025395	0	0	8.00782268745052	1.00012209018435	4.00195439749781	0	2.00048844025395	0
Ndn	0	6.00439882750478	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0
Ndrg2	6.00439882750478	3.00109916954915	3.00109916954915	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435
Ndufa12	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	5.00305424361532	0	0	0
Ndufa13	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Ndufa4	0	0	6.00439882750478	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395
Ndufc2	5.00305424361532	2.00048844025395	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0
Nedd4	12.0176125328898	12.0176125328898	37.1681275103067	0	14.0239804397716	14.0239804397716	26.0828704059517	0	13.0206736374495	5.00305424361532
Nenf	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Nfe2l2	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0
Nfia	6.00439882750478	4.00195439749781	8.00782268745052	0	5.00305424361532	9.00990220315199	4.00195439749781	0	1.00012209018435	3.00109916954915
Nfib	12.0176125328898	4.00195439749781	12.0176125328898	0	16.0313316193744	9.00990220315199	8.00782268745052	0	2.00048844025395	5.00305424361532
Nfic	5.00305424361532	4.00195439749781	9.00990220315199	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	0	1.00012209018435	0
Nfix	9.00990220315199	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	2.00048844025395	1.00012209018435
Nfkbia	8.00782268745052	4.00195439749781	3.00109916954915	1.00012209018435	56.38633784995	25.0766058142306	15.0275330602518	0	10.0122269359159	12.0176125328898
Nfkbiz	1.00012209018435	1.00012209018435	0	0	19.0442041347699	1.00012209018435	6.00439882750478	0	2.00048844025395	0
Ngfr	1.00012209018435	0	11.0147970057849	1.00012209018435	0	0	3.00109916954915	0	0	0
