GENEID	X97	X98	X100	X102	X103	X104	X105	X106	X107	X109	X110	X111	X112	X113	X115	X117	X118	X119	X120	X121	X122	X123	X124	X126	X128	X129	X132	X134	X135	X136	X137	X138	X143	X144	X145	X146	X147	X149	X151	X152	X153	X154	X156	X157	X158	X159	X160	X163	X165	X166	X167	X168	X169	X170	X173	X174	X175	X176	X177	X179	X181	X182	X184	X186	X187	X188	X190	X191	X192
Prdx2	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	2.00048844025395	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395
Prdx4	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0
Prelid1	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0
Prkacb	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	5.00305424361532	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	7.00598826885697	6.00439882750478	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0
Prkar1a	2.00048844025395	4.00195439749781	0	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	6.00439882750478	9.00990220315199	6.00439882750478	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	0	8.00782268745052	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	4.00195439749781	6.00439882750478	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	5.00305424361532	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	2.00048844025395	8.00782268745052	9.00990220315199	2.00048844025395	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781
Prkca	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Prlr	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0
Procr	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	15.0275330602518	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	14.0239804397716	3.00109916954915	0	0	0	1.00012209018435	10.0122269359159	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	14.0239804397716	0	27.0893822675098	0	0	2.00048844025395	5.00305424361532	0	0	0	7.00598826885697	0	0	0	6.00439882750478	4.00195439749781	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435
Pros1	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0
Prpf38b	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915
Prpf40a	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	8.00782268745052	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395
Prrc2b	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0
Prrc2c	2.00048844025395	2.00048844025395	0	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	2.00048844025395	5.00305424361532	0	2.00048844025395	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0	2.00048844025395	7.00598826885697	3.00109916954915	0	0	0	0	4.00195439749781	3.00109916954915
Prrg2	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Prrx1	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	5.00305424361532	3.00109916954915
Prss12	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	8.00782268745052	0	0	0	2.00048844025395
Psap	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	4.00195439749781	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	0	4.00195439749781	5.00305424361532	0	1.00012209018435	3.00109916954915	5.00305424361532	5.00305424361532	2.00048844025395	8.00782268745052	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	2.00048844025395	0	10.0122269359159	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	7.00598826885697	0	0	1.00012209018435	0	5.00305424361532	0
Psat1	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Psd2	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Psma3	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435
Psma4	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0
Psma6	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435
Psma7	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915
Psmb1	2.00048844025395	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	0	1.00012209018435	0	5.00305424361532	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	10.0122269359159	0	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435
Psmb4	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	5.00305424361532	0	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915
Psmb5	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0
Psmb8	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	10.0122269359159	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Psmc2	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	7.00598826885697	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435
Psmc6	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	6.00439882750478	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Psmd1	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435
Psmd11	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	0
Psmd12	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435
Psme1	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	3.00109916954915	0	4.00195439749781	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395
Psme3	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Ptbp3	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	0	0	3.00109916954915	4.00195439749781	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395
Pten	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	5.00305424361532	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0
Ptges3	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435
Ptgs2	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	0	0	0	10.0122269359159	3.00109916954915	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Pthlh	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395
Ptma	5.00305424361532	7.00598826885697	8.00782268745052	28.0961415204583	11.0147970057849	10.0122269359159	15.0275330602518	18.0396670359275	10.0122269359159	8.00782268745052	22.0592944438992	31.1179048445245	40.1965934523377	1.00012209018435	25.0766058142306	12.0176125328898	30.1104026871881	14.0239804397716	45.2490179242113	2.00048844025395	32.1256548803621	4.00195439749781	36.1591362501238	22.0592944438992	11.0147970057849	33.1336529167031	3.00109916954915	33.1336529167031	55.3726019210037	63.4895230811159	6.00439882750478	12.0176125328898	47.2717340146999	14.0239804397716	21.0540177177831	4.00195439749781	18.0396670359275	46.2602511104364	42.2168154415037	26.0828704059517	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	14.0239804397716	6.00439882750478	45.2490179242113	36.1591362501238	57.4003247346927	4.00195439749781	18.0396670359275	27.0893822675098	14.0239804397716	8.00782268745052	10.0122269359159	9.00990220315199	38.1773673823587	19.0442041347699	4.00195439749781	6.00439882750478	20.048987655079	13.0206736374495	18.0396670359275	7.00598826885697	20.048987655079	9.00990220315199	9.00990220315199	22.0592944438992	42.2168154415037
Ptms	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	9.00990220315199	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
