GENEID	X1	X2	X3	X5	X6	X7	X8	X10	X13	X15	X16	X17	X18	X19	X21	X22	X23	X24	X27	X28	X29	X30	X31	X32	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X52	X53	X54	X55	X56	X60	X61	X62	X63	X64	X67	X69	X70	X71	X72	X73	X74	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Flna	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	6.00439882750478	2.00048844025395	11.0147970057849	0	0	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435
Flt1	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fn1	3.00109916954915	0	3.00109916954915	2.00048844025395	19.0442041347699	12.0176125328898	0	3.00109916954915	0	0	7.00598826885697	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	5.00305424361532	0	1.00012209018435	2.00048844025395	0	0	16.0313316193744	32.1256548803621	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	7.00598826885697	6.00439882750478	24.0705883708827	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	4.00195439749781	26.0828704059517	3.00109916954915	0	0	0	4.00195439749781	0	4.00195439749781	0	3.00109916954915	0	9.00990220315199	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	30.1104026871881	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435
Fndc3b	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395
Fos	1.00012209018435	0	1.00012209018435	15.0275330602518	12.0176125328898	11.0147970057849	22.0592944438992	29.1031482864402	34.1418990756402	11.0147970057849	66.5375202452072	2.00048844025395	20.048987655079	0	3.00109916954915	0	13.0206736374495	6.00439882750478	22.0592944438992	28.0961415204583	1.00012209018435	4.00195439749781	37.1681275103067	25.0766058142306	2.00048844025395	2.00048844025395	18.0396670359275	10.0122269359159	2.00048844025395	1.00012209018435	9.00990220315199	6.00439882750478	32.1256548803621	15.0275330602518	25.0766058142306	16.0313316193744	2.00048844025395	39.186855988824	21.0540177177831	2.00048844025395	1.00012209018435	21.0540177177831	1.00012209018435	8.00782268745052	2.00048844025395	0	1.00012209018435	4.00195439749781	0	14.0239804397716	17.0353762377124	2.00048844025395	1.00012209018435	20.048987655079	52.332898627509	7.00598826885697	1.00012209018435	17.0353762377124	16.0313316193744	0	4.00195439749781	66.5375202452072	0	1.00012209018435	30.1104026871881	28.0961415204583	2.00048844025395	3.00109916954915	3.00109916954915	34.1418990756402	25.0766058142306	14.0239804397716	9.00990220315199	24.0705883708827	24.0705883708827	5.00305424361532	27.0893822675098	25.0766058142306	3.00109916954915
Fosb	0	0	1.00012209018435	3.00109916954915	6.00439882750478	13.0206736374495	0	6.00439882750478	14.0239804397716	17.0353762377124	13.0206736374495	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435	0	1.00012209018435	9.00990220315199	0	1.00012209018435	2.00048844025395	5.00305424361532	9.00990220315199	4.00195439749781	10.0122269359159	0	0	0	1.00012209018435	6.00439882750478	12.0176125328898	0	7.00598826885697	11.0147970057849	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	17.0353762377124	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	14.0239804397716	0	0	9.00990220315199	17.0353762377124	5.00305424361532	0	3.00109916954915	7.00598826885697	2.00048844025395	10.0122269359159	7.00598826885697	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	16.0313316193744	2.00048844025395	2.00048844025395	4.00195439749781	9.00990220315199	9.00990220315199	11.0147970057849	6.00439882750478	0	20.048987655079
Fosl2	0	0	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435
Foxp1	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	8.00782268745052	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Foxs1	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435
Fstl1	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	5.00305424361532	5.00305424361532	4.00195439749781	0	4.00195439749781	2.00048844025395	0	0	7.00598826885697	7.00598826885697	1.00012209018435	0	9.00990220315199	9.00990220315199	0	5.00305424361532	7.00598826885697	0	1.00012209018435	5.00305424361532	4.00195439749781	3.00109916954915	11.0147970057849	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	8.00782268745052	2.00048844025395	3.00109916954915	0	4.00195439749781	3.00109916954915	6.00439882750478	0	1.00012209018435	6.00439882750478	5.00305424361532	0	5.00305424361532	9.00990220315199	4.00195439749781	0	8.00782268745052	3.00109916954915	0	0	2.00048844025395	0	9.00990220315199	4.00195439749781	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	8.00782268745052	0	1.00012209018435
Fth1	1.00012209018435	5.00305424361532	3.00109916954915	14.0239804397716	10.0122269359159	7.00598826885697	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	19.0442041347699	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	5.00305424361532	0	6.00439882750478	1.00012209018435	4.00195439749781	14.0239804397716	9.00990220315199	0	4.00195439749781	2.00048844025395	8.00782268745052	0	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	17.0353762377124	6.00439882750478	1.00012209018435	3.00109916954915	3.00109916954915	7.00598826885697	3.00109916954915	0	8.00782268745052	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	6.00439882750478	11.0147970057849	10.0122269359159	0	0	5.00305424361532	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	9.00990220315199	3.00109916954915	7.00598826885697	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	6.00439882750478	4.00195439749781	8.00782268745052	2.00048844025395	8.00782268745052	4.00195439749781	9.00990220315199	1.00012209018435	8.00782268745052
Ftl1	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0	6.00439882750478	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	6.00439882750478	1.00012209018435	0	0	0	0	3.00109916954915	0	3.00109916954915
Fus	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435
Fxyd6	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabarap	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	3.00109916954915	3.00109916954915	4.00195439749781	0	0
Gabre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gadd45b	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	6.00439882750478	0	1.00012209018435	5.00305424361532	3.00109916954915	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	4.00195439749781	0	0	5.00305424361532	9.00990220315199	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	6.00439882750478	0	0	5.00305424361532	3.00109916954915	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915
Gapdh	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	7.00598826885697	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	6.00439882750478	6.00439882750478	0	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0
Gas1	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	12.0176125328898	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0
Gas5	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0
Gas6	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0
Gas7	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0
Gatad2b	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	0
Gbp7	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435
Gbx2	0	0	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Gem	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	11.0147970057849	1.00012209018435	0	0	0	0	0	4.00195439749781	2.00048844025395	5.00305424361532	2.00048844025395	0	9.00990220315199	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435	0	4.00195439749781	9.00990220315199	0	0	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	4.00195439749781	0	6.00439882750478
Gimap1	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395
Gja4	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	8.00782268745052	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0
Gla	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glul	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	8.00782268745052
Gm10036	0	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	6.00439882750478	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	7.00598826885697	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	4.00195439749781	5.00305424361532	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435
Gm10073	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	3.00109916954915	6.00439882750478	0	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	0	8.00782268745052	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	0	0	7.00598826885697	3.00109916954915	0	6.00439882750478	7.00598826885697	5.00305424361532	7.00598826885697	1.00012209018435	4.00195439749781	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	5.00305424361532	10.0122269359159	6.00439882750478	0	7.00598826885697	2.00048844025395	0	4.00195439749781	0	4.00195439749781	3.00109916954915	6.00439882750478	2.00048844025395	2.00048844025395	0	10.0122269359159	13.0206736374495	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	0	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	3.00109916954915	5.00305424361532	5.00305424361532	0	1.00012209018435
Gm10250	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Gm10263	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	7.00598826885697	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	4.00195439749781	0	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435
Gm10660	0	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	8.00782268745052	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	2.00048844025395	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	7.00598826885697	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435
