GENEID	X3	X5	X9	X12	X14	X15	X16	X18	X19	X20	X24	X25	X26	X28	X29	X30	X32	X33	X37	X38	X39	X40	X42	X43	X44	X45	X46	X48	X49	X50	X53	X54	X55	X57	X60	X61	X62	X63	X64	X65	X68	X69	X70	X71	X72	X76	X77	X78	X79	X80	X81	X83	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Pdgfb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Pdgfra	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	5.00305424361532	3.00109916954915	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	10.0122269359159	0	7.00598826885697	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0
Pdia3	0	0	0	0	7.00598826885697	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	4.00195439749781	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	8.00782268745052	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0
Pdlim1	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	2.00048844025395	0	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	20.048987655079	1.00012209018435	0	2.00048844025395	9.00990220315199	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	9.00990220315199	0	3.00109916954915	5.00305424361532	0	0	0	0	5.00305424361532	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Pdlim4	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0
Pdlim5	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	6.00439882750478	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0
Pebp1	0	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	4.00195439749781	0	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	0	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	0	0	0
Pecam1	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peg3	0	4.00195439749781	1.00012209018435	1.00012209018435	19.0442041347699	14.0239804397716	1.00012209018435	0	4.00195439749781	0	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	7.00598826885697	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	13.0206736374495	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	6.00439882750478	1.00012209018435	0	0	27.0893822675098	6.00439882750478	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435	5.00305424361532	2.00048844025395	31.1179048445245	14.0239804397716	0	1.00012209018435	2.00048844025395	34.1418990756402	11.0147970057849	1.00012209018435	22.0592944438992	19.0442041347699	3.00109916954915	0	5.00305424361532	2.00048844025395	0	5.00305424361532	2.00048844025395	14.0239804397716	4.00195439749781	0
Peli1	0	0	0	0	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	9.00990220315199	5.00305424361532	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435
Pfdn5	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	3.00109916954915	3.00109916954915	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0
Pfkfb3	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0
Pfn1	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	6.00439882750478	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	5.00305424361532	3.00109916954915	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0
Pgam1	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Pgls	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0
Pgrmc2	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0
Phactr2	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0
Phb	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0
Phb2	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Phf11d	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Phgdh	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0
Phip	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Phlda1	6.00439882750478	19.0442041347699	1.00012209018435	0	4.00195439749781	0	48.283466760365	0	9.00990220315199	0	2.00048844025395	1.00012209018435	0	14.0239804397716	1.00012209018435	10.0122269359159	2.00048844025395	0	1.00012209018435	3.00109916954915	21.0540177177831	11.0147970057849	0	16.0313316193744	4.00195439749781	8.00782268745052	31.1179048445245	1.00012209018435	3.00109916954915	2.00048844025395	6.00439882750478	4.00195439749781	4.00195439749781	1.00012209018435	0	0	4.00195439749781	3.00109916954915	9.00990220315199	6.00439882750478	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	6.00439882750478	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	8.00782268745052
Phldb2	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0
Pi15	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	6.00439882750478	3.00109916954915	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0
Pi4ka	0	0	0	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Picalm	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	7.00598826885697	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0
Pik3ca	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0
Pim1	0	15.0275330602518	0	1.00012209018435	19.0442041347699	0	5.00305424361532	0	8.00782268745052	1.00012209018435	4.00195439749781	0	1.00012209018435	0	13.0206736374495	1.00012209018435	0	0	1.00012209018435	1.00012209018435	16.0313316193744	0	0	7.00598826885697	6.00439882750478	0	10.0122269359159	0	10.0122269359159	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	5.00305424361532	2.00048844025395	8.00782268745052	2.00048844025395	7.00598826885697	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	2.00048844025395
Pim3	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	8.00782268745052	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0
Pip4k2a	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0
Pitrm1	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0
Pja1	0	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	0	15.0275330602518	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0
Pkm	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395
Pknox1	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plac8	0	1.00012209018435	0	0	8.00782268745052	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0
Plagl1	1.00012209018435	1.00012209018435	1.00012209018435	0	8.00782268745052	7.00598826885697	0	0	1.00012209018435	0	0	1.00012209018435	0	0	16.0313316193744	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	13.0206736374495	1.00012209018435	0	0	1.00012209018435	10.0122269359159	3.00109916954915	0	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395	8.00782268745052	10.0122269359159	0	0
Plec	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0
Plp1	0	0	14.0239804397716	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	28.0961415204583	0	0	0	0	0	0
Plpp1	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0
Plpp3	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	7.00598826885697	6.00439882750478	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0
Plvap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Plxdc2	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0
Plxnd1	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0
Pml	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0
Pnkd	0	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Pnmal2	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Pnp	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0
Pnrc1	0	10.0122269359159	0	0	11.0147970057849	0	9.00990220315199	0	1.00012209018435	0	6.00439882750478	0	3.00109916954915	3.00109916954915	6.00439882750478	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	11.0147970057849	3.00109916954915	1.00012209018435	5.00305424361532	5.00305424361532	6.00439882750478	2.00048844025395	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	7.00598826885697	3.00109916954915	0	0	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	4.00195439749781	6.00439882750478	0	0	12.0176125328898	0	5.00305424361532	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	3.00109916954915
Pnrc2	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0
Polr2a	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0
