GENEID	X1	X3	X4	X5	X6	X7	X8	X10	X11	X13	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X35	X36	X37	X38	X39	X40	X41	X43	X44	X45	X46	X47	X48	X50	X51	X52	X53	X54	X55	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X88	X90	X92	X93	X95
Mllt3	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Mllt4	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmp14	0	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	0	9.00990220315199	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0
Mmp2	2.00048844025395	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	8.00782268745052	2.00048844025395	0	0	0
Mmp9	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0
Mmrn2	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mndal	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0
Morf4l1	0	6.00439882750478	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	1.00012209018435
Mpp1	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	9.00990220315199
Mprip	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0
Mpzl1	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrc1	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	4.00195439749781	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrfap1	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	0	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	7.00598826885697	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0
Msc	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0
Msn	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0
Mt1	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	10.0122269359159	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	9.00990220315199	6.00439882750478	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0
Mustn1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	7.00598826885697	0	0
Myb	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0
Myc	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	10.0122269359159	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435
Mycbp2	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	10.0122269359159	4.00195439749781	0	0	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	12.0176125328898	9.00990220315199	0	1.00012209018435	6.00439882750478	8.00782268745052	5.00305424361532	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0
Myh11	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	9.00990220315199	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	23.0648179545339	0	0	0	7.00598826885697	0	0	8.00782268745052	0	32.1256548803621	0	0
Myh9	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0
Myl12a	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	4.00195439749781	0	0	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435
Myl6	0	7.00598826885697	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	7.00598826885697	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	5.00305424361532	1.00012209018435	4.00195439749781	9.00990220315199	9.00990220315199	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	12.0176125328898	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	14.0239804397716	1.00012209018435	4.00195439749781
Myl9	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	5.00305424361532	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	0	9.00990220315199	0	0	8.00782268745052	0	3.00109916954915	0	1.00012209018435	0	0	9.00990220315199	2.00048844025395	25.0766058142306	1.00012209018435	0
Mylk	4.00195439749781	0	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	7.00598826885697	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	5.00305424361532	0	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	7.00598826885697	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	0	5.00305424361532	0	0	4.00195439749781	0	0	0	10.0122269359159	0	0	12.0176125328898	9.00990220315199	14.0239804397716	0	0
Myo1b	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	3.00109916954915	11.0147970057849	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	10.0122269359159	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	0	3.00109916954915	0	0
Myo1g	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naalad2	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Naca	0	3.00109916954915	0	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	0	6.00439882750478	4.00195439749781	3.00109916954915	0	1.00012209018435	6.00439882750478	3.00109916954915	0	6.00439882750478	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	6.00439882750478	5.00305424361532	3.00109916954915	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	0
Nbeal1	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0
Ncapg2	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Ncf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nck1	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	0	9.00990220315199	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Ncl	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	3.00109916954915	0	5.00305424361532	4.00195439749781	0	4.00195439749781	7.00598826885697	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435
Ncoa7	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Ncor1	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	6.00439882750478	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	0	6.00439882750478	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	0	2.00048844025395
Nde1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915
Ndn	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Ndrg1	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	4.00195439749781	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Ndrg2	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	6.00439882750478	0	0	0	0	0	4.00195439749781	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0
Ndufa13	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0
Ndufb9	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	8.00782268745052	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0
