GENEID	X98	X99	X100	X101	X102	X103	X104	X106	X107	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X124	X125	X126	X127	X128	X131	X132	X134	X138	X139	X141	X142	X143	X145	X148	X150	X152	X153	X154	X155	X156	X158	X159	X160	X162	X163	X165	X166	X167	X168	X169	X170	X171	X172	X173	X178	X181	X182	X183	X184	X185	X187	X188	X191
Cflar	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	0
Ch25h	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	17.0353762377124	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	17.0353762377124	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	8.00782268745052	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435
Chchd10	0	0	0	0	0	0	3.00109916954915	0	8.00782268745052	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Chchd2	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	19.0442041347699	6.00439882750478	5.00305424361532	0	3.00109916954915	0	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	7.00598826885697	4.00195439749781	6.00439882750478	5.00305424361532	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	4.00195439749781	7.00598826885697	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	12.0176125328898	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	9.00990220315199	0	17.0353762377124	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435
Chd1	0	0	0	0	0	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0
Chd2	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915
Chd4	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	0	4.00195439749781	0	4.00195439749781	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	8.00782268745052	2.00048844025395	0	0	0	0	8.00782268745052	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Chd6	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395
Chst15	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Chst2	0	1.00012209018435	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Churc1	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0
Cib1	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435
Cited2	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	16.0313316193744	0	0	0	0
Ckap4	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Cks1b	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0
Cks2	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	3.00109916954915	0	0	0	0	0	0
Clca3a1	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0
Clcn3	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0
Cldn13	0	0	0	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0
Clic4	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	18.0396670359275	10.0122269359159	2.00048844025395	0	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	3.00109916954915	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	2.00048844025395	0	6.00439882750478	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	5.00305424361532	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	6.00439882750478	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	2.00048844025395
Clint1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	7.00598826885697	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0
Clk1	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	2.00048844025395	3.00109916954915	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	3.00109916954915	6.00439882750478	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	0	1.00012209018435
Clmp	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Clp1	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0
Clptm1l	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395
Clspn	0	0	0	0	0	5.00305424361532	5.00305424361532	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	14.0239804397716	0	0	0	0	0	0	0	0	0
Clu	2.00048844025395	22.0592944438992	6.00439882750478	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	33.1336529167031	12.0176125328898	1.00012209018435	0	0	0	11.0147970057849	3.00109916954915	6.00439882750478	1.00012209018435	0	10.0122269359159	1.00012209018435	7.00598826885697	0	4.00195439749781	19.0442041347699	10.0122269359159	0	32.1256548803621	30.1104026871881	20.048987655079	1.00012209018435	16.0313316193744	0	1.00012209018435	0	9.00990220315199	1.00012209018435	1.00012209018435	43.22730021288	0	6.00439882750478	0	0	33.1336529167031	0	0	9.00990220315199	0	0	0	0	23.0648179545339	0	9.00990220315199	23.0648179545339	0	0	0	15.0275330602518	0	0	10.0122269359159	9.00990220315199	1.00012209018435	0	18.0396670359275
Cmip	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	7.00598826885697	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	4.00195439749781	3.00109916954915	5.00305424361532	3.00109916954915	6.00439882750478	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Cnbp	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	0	9.00990220315199	7.00598826885697	3.00109916954915	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	0	2.00048844025395	5.00305424361532	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0
Cnih1	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0
Cnn3	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0
Cnot6	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435
Cntln	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0
Cntrl	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	5.00305424361532	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435
Col14a1	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	12.0176125328898	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915
Col15a1	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col1a1	112.531765227636	31.1179048445245	29.1031482864402	21.0540177177831	22.0592944438992	0	0	2.00048844025395	0	0	23.0648179545339	30.1104026871881	0	0	1.00012209018435	36.1591362501238	29.1031482864402	15.0275330602518	0	1.00012209018435	35.1503934793561	0	29.1031482864402	0	43.22730021288	74.6766188001131	19.0442041347699	0	20.048987655079	39.186855988824	43.22730021288	0	20.048987655079	0	0	18.0396670359275	18.0396670359275	28.0961415204583	18.0396670359275	17.0353762377124	0	14.0239804397716	28.0961415204583	0	31.1179048445245	0	0	56.38633784995	5.00305424361532	0	16.0313316193744	1.00012209018435	71.6225612459211	37.1681275103067	20.048987655079	34.1418990756402	0	0	13.0206736374495	13.0206736374495	1.00012209018435	0	29.1031482864402	16.0313316193744	0	0	22.0592944438992
Col1a2	86.9156717311133	20.048987655079	18.0396670359275	9.00990220315199	15.0275330602518	0	0	0	2.00048844025395	0	35.1503934793561	12.0176125328898	0	0	1.00012209018435	33.1336529167031	19.0442041347699	10.0122269359159	3.00109916954915	9.00990220315199	31.1179048445245	0	7.00598826885697	9.00990220315199	15.0275330602518	31.1179048445245	33.1336529167031	0	10.0122269359159	30.1104026871881	33.1336529167031	0	41.2065798956254	0	0	23.0648179545339	22.0592944438992	22.0592944438992	12.0176125328898	26.0828704059517	0	10.0122269359159	34.1418990756402	4.00195439749781	35.1503934793561	0	1.00012209018435	30.1104026871881	8.00782268745052	0	17.0353762377124	0	64.505270141498	12.0176125328898	29.1031482864402	35.1503934793561	1.00012209018435	0	7.00598826885697	15.0275330602518	1.00012209018435	0	26.0828704059517	15.0275330602518	6.00439882750478	0	34.1418990756402
Col27a1	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0
Col3a1	77.7329552185041	46.2602511104364	7.00598826885697	22.0592944438992	28.0961415204583	0	0	0	0	0	16.0313316193744	41.2065798956254	0	0	1.00012209018435	17.0353762377124	24.0705883708827	25.0766058142306	7.00598826885697	6.00439882750478	31.1179048445245	3.00109916954915	40.1965934523377	7.00598826885697	16.0313316193744	35.1503934793561	8.00782268745052	0	10.0122269359159	28.0961415204583	17.0353762377124	5.00305424361532	24.0705883708827	0	0	16.0313316193744	11.0147970057849	19.0442041347699	13.0206736374495	14.0239804397716	0	9.00990220315199	16.0313316193744	2.00048844025395	15.0275330602518	0	1.00012209018435	16.0313316193744	4.00195439749781	1.00012209018435	27.0893822675098	1.00012209018435	16.0313316193744	36.1591362501238	27.0893822675098	20.048987655079	0	0	5.00305424361532	6.00439882750478	1.00012209018435	0	18.0396670359275	15.0275330602518	6.00439882750478	0	16.0313316193744
Col4a1	17.0353762377124	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	6.00439882750478	5.00305424361532	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	19.0442041347699	1.00012209018435	6.00439882750478	5.00305424361532	22.0592944438992	16.0313316193744	5.00305424361532	3.00109916954915	0	3.00109916954915	10.0122269359159	5.00305424361532	0	5.00305424361532	0	7.00598826885697	10.0122269359159	4.00195439749781	5.00305424361532	1.00012209018435	8.00782268745052	0	2.00048844025395	4.00195439749781	7.00598826885697	13.0206736374495	0	0	5.00305424361532	6.00439882750478	7.00598826885697	3.00109916954915	0	8.00782268745052	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	9.00990220315199	1.00012209018435	0	0	6.00439882750478	3.00109916954915	9.00990220315199	0	7.00598826885697
Col4a2	6.00439882750478	7.00598826885697	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	11.0147970057849	6.00439882750478	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	27.0893822675098	5.00305424361532	4.00195439749781	1.00012209018435	20.048987655079	10.0122269359159	4.00195439749781	2.00048844025395	0	4.00195439749781	7.00598826885697	2.00048844025395	0	4.00195439749781	0	3.00109916954915	4.00195439749781	2.00048844025395	6.00439882750478	3.00109916954915	8.00782268745052	0	2.00048844025395	4.00195439749781	7.00598826885697	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	0	3.00109916954915	5.00305424361532	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	10.0122269359159	0	3.00109916954915
Col5a1	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	2.00048844025395	0	3.00109916954915	4.00195439749781	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	11.0147970057849	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	0	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	0	5.00305424361532	4.00195439749781	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915
Col6a1	2.00048844025395	7.00598826885697	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	14.0239804397716	6.00439882750478	1.00012209018435	5.00305424361532	11.0147970057849	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	4.00195439749781	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	4.00195439749781	0	5.00305424361532	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	0	2.00048844025395	5.00305424361532	0	8.00782268745052	0	7.00598826885697	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	3.00109916954915
Col6a2	3.00109916954915	6.00439882750478	5.00305424361532	3.00109916954915	3.00109916954915	0	0	0	0	0	6.00439882750478	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	21.0540177177831	4.00195439749781	0	4.00195439749781	24.0705883708827	6.00439882750478	0	0	0	1.00012209018435	9.00990220315199	8.00782268745052	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	5.00305424361532	0	2.00048844025395	3.00109916954915	8.00782268745052	11.0147970057849	0	0	4.00195439749781	7.00598826885697	1.00012209018435	4.00195439749781	0	5.00305424361532	4.00195439749781	6.00439882750478	0	0	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	8.00782268745052
