GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X12	X13	X14	X15	X16	X20	X22	X23	X24	X25	X27	X28	X32	X33	X34	X35	X36	X37	X39	X41	X43	X44	X45	X46	X48	X49	X51	X52	X53	X54	X55	X56	X57	X59	X60	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X78	X79	X80	X81	X83	X84	X85	X86	X90	X91	X92	X93	X94	X96
Mbd2	0	2.00048844025395	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0
Mbnl2	0	3.00109916954915	1.00012209018435	0	4.00195439749781	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	0	5.00305424361532	4.00195439749781	0	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	4.00195439749781	0	0	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435
Mcam	0	8.00782268745052	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Mcl1	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Mdk	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Mef2c	0	0	0	0	9.00990220315199	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0
Meg3	0	2.00048844025395	0	0	0	16.0313316193744	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	20.048987655079	0	0	0	10.0122269359159	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0
Meis2	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Meox1	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0
Meox2	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	6.00439882750478	3.00109916954915	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0
Metap2	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	0	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435
Mfge8	19.0442041347699	7.00598826885697	14.0239804397716	0	4.00195439749781	4.00195439749781	0	6.00439882750478	0	2.00048844025395	1.00012209018435	8.00782268745052	31.1179048445245	0	1.00012209018435	1.00012209018435	19.0442041347699	0	18.0396670359275	0	1.00012209018435	6.00439882750478	16.0313316193744	0	0	15.0275330602518	5.00305424361532	38.1773673823587	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	26.0828704059517	24.0705883708827	44.2380343327527	16.0313316193744	24.0705883708827	13.0206736374495	48.283466760365	0	15.0275330602518	46.2602511104364	1.00012209018435	11.0147970057849	0	0	18.0396670359275	1.00012209018435	1.00012209018435	4.00195439749781	8.00782268745052	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	44.2380343327527	1.00012209018435	53.3458824338344	0	2.00048844025395
Mir99ahg	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Mki67	0	0	0	9.00990220315199	12.0176125328898	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	5.00305424361532	0	0	0	27.0893822675098	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	33.1336529167031	9.00990220315199	0	0	0	0	0	1.00012209018435	0	0	0	0	0	9.00990220315199	0
Mkrn1	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0
Mmp14	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	5.00305424361532
Mmrn1	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmrn2	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Mnd1	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mndal	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0
Morf4l1	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	0	5.00305424361532	5.00305424361532	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0
Mphosph8	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Mprip	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	5.00305424361532	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Mrfap1	4.00195439749781	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	5.00305424361532	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395
Mrps6	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Ms4a4d	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Msc	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	0	5.00305424361532	0	0	11.0147970057849	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	2.00048844025395	9.00990220315199	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0
Msn	0	2.00048844025395	1.00012209018435	0	8.00782268745052	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	4.00195439749781	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0
Msrb3	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0
Mt1	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	12.0176125328898	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	9.00990220315199
Mtdh	5.00305424361532	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	7.00598826885697	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435
Mtpn	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435
Myadm	0	2.00048844025395	1.00012209018435	0	3.00109916954915	5.00305424361532	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0
Mycbp2	5.00305424361532	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	0	5.00305424361532	0	4.00195439749781	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	5.00305424361532	3.00109916954915	3.00109916954915	7.00598826885697	5.00305424361532	4.00195439749781	14.0239804397716	0	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	0	0	9.00990220315199	0	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532
Myh11	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	0	0	0	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh9	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	5.00305424361532	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0
Myl12a	2.00048844025395	8.00782268745052	2.00048844025395	0	8.00782268745052	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	11.0147970057849	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	3.00109916954915	5.00305424361532	2.00048844025395	0	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0
Myl12b	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0
Myl6	2.00048844025395	9.00990220315199	5.00305424361532	1.00012209018435	13.0206736374495	8.00782268745052	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	7.00598826885697	0	6.00439882750478	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	6.00439882750478	1.00012209018435	2.00048844025395	4.00195439749781	10.0122269359159	0	6.00439882750478	6.00439882750478	0	0	0	0	2.00048844025395	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	4.00195439749781	1.00012209018435	4.00195439749781	0	2.00048844025395
Myl9	0	9.00990220315199	2.00048844025395	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	7.00598826885697	0	0	0	4.00195439749781	0	0	0	3.00109916954915	11.0147970057849	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	8.00782268745052	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Mylk	3.00109916954915	8.00782268745052	4.00195439749781	0	3.00109916954915	6.00439882750478	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	10.0122269359159	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	4.00195439749781	0	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	3.00109916954915	8.00782268745052	4.00195439749781	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395
Mylk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0
Naca	8.00782268745052	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	9.00990220315199	2.00048844025395	7.00598826885697	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	7.00598826885697	7.00598826885697	0	4.00195439749781	1.00012209018435	0	0	0	0	3.00109916954915	4.00195439749781	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	8.00782268745052	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435
