GENEID	X97	X98	X99	X100	X101	X102	X103	X104	X107	X108	X111	X112	X113	X114	X115	X116	X117	X118	X120	X121	X122	X123	X124	X126	X127	X129	X130	X131	X133	X134	X135	X136	X137	X138	X140	X141	X143	X144	X146	X148	X149	X150	X152	X153	X155	X157	X158	X159	X161	X162	X163	X164	X165	X168	X169	X170	X171	X172	X173	X174	X176	X178	X179	X180	X181	X182	X183	X185	X186	X190	X191	X192
Timp2	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	6.00439882750478	0	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435
Timp3	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	2.00048844025395	12.0176125328898	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	2.00048844025395
Tiparp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Tm4sf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm9sf3	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0
Tma7	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0
Tmbim6	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	0	0	4.00195439749781	3.00109916954915	3.00109916954915	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395
Tmcc3	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Tmed10	4.00195439749781	2.00048844025395	0	2.00048844025395	0	4.00195439749781	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	6.00439882750478	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Tmed3	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0
