GENEID	X7	X8	X13	X14	X15	X16	X21	X22	X23	X24	X29	X30	X31	X32	X40	X44	X47	X48	X49	X56	X63	X64	X65	X68	X71	X72	X76	X78	X79	X80	X87	X88	X94	X96
Jak2	1.00012209018435	0	0	0	0	0	0	12.0176125328898	0	0	5.00305424361532	0	7.00598826885697	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	11.0147970057849	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Jdp2	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	0	2.00048844025395	0	0
Jun	2.00048844025395	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0	2.00048844025395	35.1503934793561	24.0705883708827	1.00012209018435	2.00048844025395	0	101.240942390885	2.00048844025395	4.00195439749781	15.0275330602518	39.186855988824	0	0	3.00109916954915	14.0239804397716	0	2.00048844025395	1.00012209018435	0	10.0122269359159	8.00782268745052	2.00048844025395	15.0275330602518	2.00048844025395	17.0353762377124	0	6.00439882750478
Junb	0	0	0	4.00195439749781	0	11.0147970057849	4.00195439749781	0	20.048987655079	10.0122269359159	10.0122269359159	3.00109916954915	3.00109916954915	30.1104026871881	2.00048844025395	0	1.00012209018435	32.1256548803621	0	1.00012209018435	15.0275330602518	15.0275330602518	6.00439882750478	0	0	5.00305424361532	6.00439882750478	4.00195439749781	1.00012209018435	19.0442041347699	0	8.00782268745052	0	1.00012209018435
Jund	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	3.00109916954915	20.048987655079	12.0176125328898	2.00048844025395	10.0122269359159	10.0122269359159	8.00782268745052	2.00048844025395	5.00305424361532	15.0275330602518	0	11.0147970057849	13.0206736374495	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781	16.0313316193744	4.00195439749781	19.0442041347699	9.00990220315199	2.00048844025395	24.0705883708827	0	1.00012209018435
Kank1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0
Kank2	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0
Kansl1	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	0	1.00012209018435	0	0	0
Kars	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Kat6b	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532
Katna1	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Kcne4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0
Kcnj8	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	37.1681275103067	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0
Kcnk3	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0
Kcnq1ot1	6.00439882750478	1.00012209018435	10.0122269359159	0	9.00990220315199	10.0122269359159	17.0353762377124	19.0442041347699	7.00598826885697	3.00109916954915	9.00990220315199	18.0396670359275	15.0275330602518	19.0442041347699	5.00305424361532	0	8.00782268745052	4.00195439749781	13.0206736374495	14.0239804397716	21.0540177177831	0	1.00012209018435	1.00012209018435	0	25.0766058142306	17.0353762377124	2.00048844025395	9.00990220315199	20.048987655079	12.0176125328898	20.048987655079	4.00195439749781	27.0893822675098
Kcnq4	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0
Kctd1	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	8.00782268745052	0	0
Kctd12	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	7.00598826885697	0	3.00109916954915	19.0442041347699	0	5.00305424361532	5.00305424361532	0	2.00048844025395	4.00195439749781	30.1104026871881	0	1.00012209018435	15.0275330602518	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	8.00782268745052	4.00195439749781	7.00598826885697	0	1.00012209018435
Kctd15	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0
Kdelr1	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	1.00012209018435	7.00598826885697	2.00048844025395	2.00048844025395	0
Kdm2a	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395
Kdm5a	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	4.00195439749781	0	4.00195439749781	0	3.00109916954915	4.00195439749781	0	1.00012209018435
Kdm6b	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	0	2.00048844025395	5.00305424361532	5.00305424361532	0	9.00990220315199	3.00109916954915	0	9.00990220315199	5.00305424361532	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	0
Kif1b	1.00012209018435	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0
Kif5b	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	3.00109916954915	0	11.0147970057849	2.00048844025395	1.00012209018435	7.00598826885697	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	0	7.00598826885697	6.00439882750478	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435
Kitl	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395
Klf10	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	0	5.00305424361532	0	0	4.00195439749781	0	0	0	0	0
Klf13	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	2.00048844025395	6.00439882750478	4.00195439749781	0	2.00048844025395	0	1.00012209018435
Klf2	0	0	0	4.00195439749781	0	0	0	0	10.0122269359159	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0
Klf4	0	0	3.00109916954915	0	0	0	0	3.00109916954915	3.00109916954915	8.00782268745052	10.0122269359159	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	0	12.0176125328898	0	0	3.00109916954915	0	0	0	0
Klf6	6.00439882750478	0	0	4.00195439749781	3.00109916954915	5.00305424361532	0	0	8.00782268745052	11.0147970057849	3.00109916954915	5.00305424361532	7.00598826885697	0	12.0176125328898	0	9.00990220315199	76.7139229953105	0	3.00109916954915	0	17.0353762377124	0	3.00109916954915	0	2.00048844025395	17.0353762377124	8.00782268745052	28.0961415204583	3.00109916954915	0	17.0353762377124	0	2.00048844025395
Klf7	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435
Klhdc2	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435
Kmt2a	0	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	9.00990220315199	0	4.00195439749781	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435
Kmt2c	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0
Kmt2e	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	6.00439882750478	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	10.0122269359159	0	4.00195439749781	3.00109916954915	0	3.00109916954915
Kpna4	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	4.00195439749781	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	5.00305424361532	3.00109916954915	0	0	0	0
Kpnb1	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Krtcap2	0	0	0	0	2.00048844025395	3.00109916954915	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395
Lama3	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	6.00439882750478	0	0	1.00012209018435	0	0
Lama4	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	7.00598826885697	4.00195439749781	0	2.00048844025395	0	7.00598826885697	0	4.00195439749781	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	4.00195439749781	0	0	7.00598826885697	2.00048844025395	1.00012209018435	8.00782268745052	1.00012209018435	8.00782268745052	1.00012209018435	0	3.00109916954915
Lamb1	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	7.00598826885697	0	0	5.00305424361532	0	0	1.00012209018435	7.00598826885697	0	2.00048844025395	4.00195439749781	0	7.00598826885697	4.00195439749781	0	0	0	0	5.00305424361532	3.00109916954915	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	0	6.00439882750478
Lamc1	0	0	0	0	8.00782268745052	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	3.00109916954915	2.00048844025395	0	10.0122269359159	2.00048844025395	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395
Lamc2	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0
Lamp1	0	0	0	0	3.00109916954915	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	1.00012209018435	0	13.0206736374495	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	8.00782268745052	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	0	4.00195439749781
Laptm4a	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	7.00598826885697	2.00048844025395	17.0353762377124	0	9.00990220315199	10.0122269359159	1.00012209018435	21.0540177177831	8.00782268745052	5.00305424361532	9.00990220315199	0	11.0147970057849	6.00439882750478	15.0275330602518	1.00012209018435	18.0396670359275	6.00439882750478	5.00305424361532	9.00990220315199	5.00305424361532	6.00439882750478
Laptm4b	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	3.00109916954915	0	0	0	6.00439882750478
Larp1	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	10.0122269359159	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435
Larp4	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	9.00990220315199	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0
Ldb2	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0
Ldha	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	6.00439882750478	10.0122269359159	2.00048844025395	3.00109916954915	0	4.00195439749781	6.00439882750478	5.00305424361532	0	10.0122269359159	5.00305424361532	0	16.0313316193744	9.00990220315199	2.00048844025395	1.00012209018435	0	0	4.00195439749781	5.00305424361532	0	5.00305424361532	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395
Ldlr	0	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395
Lgals1	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	6.00439882750478	19.0442041347699	4.00195439749781	1.00012209018435	8.00782268745052	3.00109916954915	10.0122269359159	4.00195439749781	6.00439882750478	0	13.0206736374495	11.0147970057849	0	27.0893822675098	7.00598826885697	2.00048844025395	1.00012209018435	0	12.0176125328898	3.00109916954915	10.0122269359159	1.00012209018435	26.0828704059517	6.00439882750478	0	5.00305424361532	3.00109916954915	0
Lgals3bp	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	10.0122269359159	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0
Lgals9	0	0	0	0	9.00990220315199	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0
Lhfp	0	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	10.0122269359159	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0
Lif	0	0	0	0	0	3.00109916954915	0	0	0	0	13.0206736374495	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0
Lifr	0	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	0	4.00195439749781
Lig1	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Lima1	0	0	0	1.00012209018435	3.00109916954915	11.0147970057849	0	0	0	1.00012209018435	6.00439882750478	0	8.00782268745052	1.00012209018435	2.00048844025395	0	3.00109916954915	5.00305424361532	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395
Limd1	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	0	1.00012209018435
Lims1	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	0	8.00782268745052	0	0
Litaf	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	5.00305424361532	0	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	8.00782268745052	2.00048844025395	0	6.00439882750478	5.00305424361532	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	0	0	6.00439882750478	0	2.00048844025395
Lmna	0	1.00012209018435	3.00109916954915	0	4.00195439749781	5.00305424361532	4.00195439749781	15.0275330602518	0	6.00439882750478	15.0275330602518	1.00012209018435	6.00439882750478	4.00195439749781	17.0353762377124	3.00109916954915	21.0540177177831	11.0147970057849	0	20.048987655079	32.1256548803621	1.00012209018435	2.00048844025395	0	10.0122269359159	6.00439882750478	10.0122269359159	7.00598826885697	19.0442041347699	10.0122269359159	1.00012209018435	7.00598826885697	1.00012209018435	5.00305424361532
Lmo4	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	4.00195439749781	5.00305424361532	0	0	3.00109916954915	0	6.00439882750478	0	1.00012209018435	0	0	0	0	8.00782268745052	0	10.0122269359159	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435
Loxl1	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	3.00109916954915	4.00195439749781	8.00782268745052	1.00012209018435	2.00048844025395	0
Loxl2	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	6.00439882750478	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	0	10.0122269359159	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395
Lpar1	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	5.00305424361532	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0
Lpar4	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0
Lpl	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	12.0176125328898	0	0	0	0	7.00598826885697	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	7.00598826885697	0	3.00109916954915	1.00012209018435	36.1591362501238	0	4.00195439749781	0
Lpp	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	4.00195439749781	3.00109916954915	7.00598826885697	0	5.00305424361532	5.00305424361532	0	16.0313316193744	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	9.00990220315199	1.00012209018435	2.00048844025395
Lrat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrch1	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0
Lrp1	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	4.00195439749781	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	7.00598826885697	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	0
Lrp6	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0
Lrrc17	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0	0	8.00782268745052	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	0
Lrrc32	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435
Lrrc58	0	1.00012209018435	0	1.00012209018435	13.0206736374495	6.00439882750478	3.00109916954915	22.0592944438992	11.0147970057849	11.0147970057849	5.00305424361532	3.00109916954915	6.00439882750478	10.0122269359159	5.00305424361532	1.00012209018435	21.0540177177831	20.048987655079	0	16.0313316193744	9.00990220315199	13.0206736374495	5.00305424361532	2.00048844025395	6.00439882750478	9.00990220315199	10.0122269359159	1.00012209018435	31.1179048445245	12.0176125328898	0	12.0176125328898	1.00012209018435	12.0176125328898
Lrrc59	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	0	0
Lsm14a	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0
Ltbp3	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	0	1.00012209018435
