GENEID	X99	X100	X101	X102	X103	X104	X106	X107	X110	X111	X112	X113	X114	X115	X117	X120	X121	X122	X123	X124	X126	X128	X129	X130	X131	X134	X135	X136	X137	X138	X140	X141	X142	X143	X144	X146	X147	X148	X149	X150	X151	X152	X153	X154	X156	X157	X158	X159	X160	X161	X163	X165	X167	X168	X169	X171	X172	X173	X174	X175	X176	X177	X182	X185	X188	X191
Ier5	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	8.00782268745052	5.00305424361532	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435
Ifi203	0	0	0	0	2.00048844025395	3.00109916954915	0	8.00782268745052	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	3.00109916954915	0	1.00012209018435	15.0275330602518	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	1.00012209018435	0
Ifi204	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifi205	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Ifi44	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Ifi47	0	9.00990220315199	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	15.0275330602518	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435
Ifih1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Ifit1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifit2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0
Ifit3	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	25.0766058142306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifitm1	0	8.00782268745052	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	6.00439882750478	0	4.00195439749781	0	1.00012209018435	0	15.0275330602518	0	2.00048844025395	6.00439882750478	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	7.00598826885697	8.00782268745052	0	1.00012209018435	0	29.1031482864402	1.00012209018435	0	4.00195439749781	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	0	0	8.00782268745052	3.00109916954915	3.00109916954915	0	12.0176125328898	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	3.00109916954915
Ifitm2	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	5.00305424361532	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Ifitm3	3.00109916954915	6.00439882750478	0	0	2.00048844025395	1.00012209018435	2.00048844025395	15.0275330602518	10.0122269359159	0	9.00990220315199	0	7.00598826885697	0	7.00598826885697	1.00012209018435	13.0206736374495	7.00598826885697	3.00109916954915	8.00782268745052	5.00305424361532	0	0	0	3.00109916954915	40.1965934523377	1.00012209018435	0	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	0	7.00598826885697	6.00439882750478	0	0	0	6.00439882750478	4.00195439749781	5.00305424361532	0	2.00048844025395	0	5.00305424361532	0	0	2.00048844025395	6.00439882750478	7.00598826885697	17.0353762377124	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	0	3.00109916954915	4.00195439749781
Ifngr2	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0
Ifrd1	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	10.0122269359159	0	0	1.00012209018435	6.00439882750478	2.00048844025395	4.00195439749781	0	4.00195439749781	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	10.0122269359159	0	6.00439882750478	0	0	3.00109916954915	0	0	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	6.00439882750478	0	0	2.00048844025395	11.0147970057849	0	3.00109916954915	0	0	0	0	3.00109916954915	9.00990220315199	0	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	9.00990220315199	0	0	0	0	1.00012209018435
Igf1	0	5.00305424361532	0	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	7.00598826885697	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	5.00305424361532	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435
Igf1r	0	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	2.00048844025395	7.00598826885697	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0
Igf2	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	20.048987655079	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Igf2r	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0
Igfbp3	0	2.00048844025395	0	0	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	7.00598826885697	0	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	8.00782268745052	17.0353762377124	1.00012209018435	7.00598826885697	7.00598826885697	0	0	2.00048844025395	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	10.0122269359159	11.0147970057849	2.00048844025395	0	6.00439882750478	10.0122269359159	0	5.00305424361532	0	3.00109916954915	15.0275330602518	4.00195439749781	8.00782268745052	16.0313316193744	1.00012209018435	18.0396670359275	0	0	1.00012209018435	3.00109916954915	0	6.00439882750478	0	0	8.00782268745052	13.0206736374495	0	5.00305424361532	3.00109916954915	0	0	10.0122269359159	4.00195439749781
Igfbp4	0	4.00195439749781	0	0	6.00439882750478	0	2.00048844025395	1.00012209018435	5.00305424361532	0	13.0206736374495	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	20.048987655079	8.00782268745052	1.00012209018435	4.00195439749781	0	0	2.00048844025395	9.00990220315199	2.00048844025395	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	0	4.00195439749781	7.00598826885697	0	11.0147970057849	8.00782268745052	6.00439882750478	4.00195439749781	0	21.0540177177831	16.0313316193744	27.0893822675098	1.00012209018435	14.0239804397716	0	1.00012209018435	0	0	0	9.00990220315199	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	10.0122269359159	1.00012209018435	0	0	11.0147970057849	2.00048844025395
Igfbp5	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	13.0206736374495	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	7.00598826885697	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	5.00305424361532
Igfbp7	1.00012209018435	21.0540177177831	0	1.00012209018435	9.00990220315199	0	17.0353762377124	22.0592944438992	5.00305424361532	0	10.0122269359159	0	12.0176125328898	1.00012209018435	24.0705883708827	0	11.0147970057849	27.0893822675098	12.0176125328898	24.0705883708827	19.0442041347699	8.00782268745052	0	0	9.00990220315199	17.0353762377124	20.048987655079	6.00439882750478	1.00012209018435	0	23.0648179545339	0	27.0893822675098	6.00439882750478	13.0206736374495	11.0147970057849	0	7.00598826885697	13.0206736374495	19.0442041347699	11.0147970057849	1.00012209018435	23.0648179545339	22.0592944438992	17.0353762377124	6.00439882750478	17.0353762377124	5.00305424361532	7.00598826885697	0	0	11.0147970057849	27.0893822675098	59.4290518687863	13.0206736374495	6.00439882750478	1.00012209018435	6.00439882750478	17.0353762377124	9.00990220315199	9.00990220315199	8.00782268745052	1.00012209018435	0	16.0313316193744	22.0592944438992
Ighm	0	0	0	14.0239804397716	0	10.0122269359159	0	0	0	0	0	20.048987655079	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	28.0961415204583	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0
Igkc	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	13.0206736374495	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0
Igll1	0	0	0	0	0	7.00598826885697	0	0	0	0	0	9.00990220315199	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0
Igtp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915
Iigp1	0	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	19.0442041347699	0	3.00109916954915	1.00012209018435	0	0	0	0	37.1681275103067	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915
Il10rb	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Il18rap	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1r1	0	3.00109916954915	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395
Il2rg	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0
Il33	0	7.00598826885697	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	5.00305424361532	4.00195439749781	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	8.00782268745052	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Il6	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	16.0313316193744	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il6st	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	5.00305424361532	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	10.0122269359159	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	3.00109916954915
Il7r	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Incenp	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Ing1	0	0	0	0	0	11.0147970057849	3.00109916954915	0	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0
Inmt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqgap1	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0
Irak1	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0
Irf1	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	6.00439882750478	13.0206736374495	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	22.0592944438992	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435
Irf8	0	3.00109916954915	0	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	11.0147970057849	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	8.00782268745052	0	3.00109916954915	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
Irgm1	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0
Irgm2	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Irs2	0	3.00109916954915	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	13.0206736374495	0	1.00012209018435	0	1.00012209018435	0	8.00782268745052	7.00598826885697	0	0	2.00048844025395	0	0	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435
Isg15	8.00782268745052	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0
Isg20	5.00305424361532	0	2.00048844025395	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itga7	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itgb1	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	9.00990220315199	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	2.00048844025395	6.00439882750478	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915
Itih5	0	4.00195439749781	0	0	1.00012209018435	0	0	4.00195439749781	4.00195439749781	0	4.00195439749781	0	0	0	17.0353762377124	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	8.00782268745052	0	4.00195439749781	0	3.00109916954915	0	0	0	6.00439882750478	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	0	3.00109916954915	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395
Itm2b	0	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	7.00598826885697	5.00305424361532	6.00439882750478	0	4.00195439749781	3.00109916954915	5.00305424361532	0	7.00598826885697	4.00195439749781	2.00048844025395	7.00598826885697	6.00439882750478	3.00109916954915	6.00439882750478	3.00109916954915	0	1.00012209018435	4.00195439749781	9.00990220315199	6.00439882750478	0	0	5.00305424361532	4.00195439749781	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	7.00598826885697	7.00598826885697	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	5.00305424361532	3.00109916954915	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	0	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435
Itm2c	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	0	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0
