GENEID	X6	X7	X8	X15	X16	X22	X30	X31	X32	X37	X38	X39	X40	X45	X47	X55	X56	X58	X62	X63	X66	X69	X72	X79	X80	X92	X96
Fto	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0
Fubp1	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	0	0	2.00048844025395	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435
Fus	0	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	4.00195439749781	0	0	0	4.00195439749781	8.00782268745052	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	8.00782268745052	3.00109916954915	0	1.00012209018435
Fxyd1	1.00012209018435	2.00048844025395	0	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Fzd2	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0
Fzd4	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	3.00109916954915
G530011O06Rik	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0
Gabarap	2.00048844025395	3.00109916954915	0	8.00782268745052	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	6.00439882750478	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	9.00990220315199	0	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395
Gabre	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Gadd45b	0	11.0147970057849	1.00012209018435	6.00439882750478	4.00195439749781	0	2.00048844025395	0	0	10.0122269359159	4.00195439749781	16.0313316193744	3.00109916954915	5.00305424361532	5.00305424361532	9.00990220315199	0	5.00305424361532	0	4.00195439749781	3.00109916954915	1.00012209018435	3.00109916954915	8.00782268745052	7.00598826885697	0	1.00012209018435
Galnt16	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435
Ganab	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Gap43	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapdh	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	0	3.00109916954915	4.00195439749781	9.00990220315199	3.00109916954915	4.00195439749781	0	2.00048844025395	2.00048844025395	0	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	0	1.00012209018435	2.00048844025395
Gars	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	7.00598826885697	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0
Gas1	1.00012209018435	2.00048844025395	0	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	11.0147970057849
Gas5	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	5.00305424361532	11.0147970057849	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395
Gata6	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	4.00195439749781	0	9.00990220315199	6.00439882750478	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	0
Gatad2b	1.00012209018435	0	0	0	1.00012209018435	7.00598826885697	0	0	3.00109916954915	0	12.0176125328898	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435
Gcc1	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Gdf10	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Gdi2	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	5.00305424361532	6.00439882750478	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	4.00195439749781
Gem	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	5.00305424361532	4.00195439749781	8.00782268745052	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	0
Gfpt2	1.00012209018435	16.0313316193744	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	8.00782268745052	3.00109916954915	0	0
Ghitm	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Gjc1	0	4.00195439749781	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915
Gli1	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0
Glipr2	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	8.00782268745052	0	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395
Gls	1.00012209018435	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	1.00012209018435	8.00782268745052	0	0	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435
Glud1	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435
Glul	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	5.00305424361532	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395
Gm10020	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	4.00195439749781	10.0122269359159	4.00195439749781	7.00598826885697	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	7.00598826885697	3.00109916954915	2.00048844025395	0
Gm10036	4.00195439749781	7.00598826885697	4.00195439749781	3.00109916954915	0	4.00195439749781	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	17.0353762377124	9.00990220315199	10.0122269359159	11.0147970057849	9.00990220315199	8.00782268745052	2.00048844025395	4.00195439749781	6.00439882750478	3.00109916954915	2.00048844025395	16.0313316193744	8.00782268745052	4.00195439749781	6.00439882750478	6.00439882750478
Gm10073	3.00109916954915	21.0540177177831	7.00598826885697	9.00990220315199	9.00990220315199	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	21.0540177177831	31.1179048445245	8.00782268745052	5.00305424361532	10.0122269359159	11.0147970057849	20.048987655079	3.00109916954915	5.00305424361532	13.0206736374495	4.00195439749781	4.00195439749781	18.0396670359275	13.0206736374495	5.00305424361532	1.00012209018435	3.00109916954915
Gm10076	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	0	1.00012209018435	11.0147970057849	0	5.00305424361532	14.0239804397716	6.00439882750478	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	5.00305424361532	9.00990220315199	6.00439882750478	2.00048844025395	3.00109916954915
Gm10116	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435
Gm10126	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	6.00439882750478	3.00109916954915	3.00109916954915	0	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	3.00109916954915	4.00195439749781	0	1.00012209018435
Gm10250	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915
Gm10263	3.00109916954915	9.00990220315199	15.0275330602518	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	0	4.00195439749781	4.00195439749781	7.00598826885697	18.0396670359275	12.0176125328898	3.00109916954915	11.0147970057849	6.00439882750478	8.00782268745052	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	12.0176125328898	2.00048844025395	6.00439882750478	2.00048844025395
Gm10709	10.0122269359159	8.00782268745052	1.00012209018435	4.00195439749781	16.0313316193744	3.00109916954915	3.00109916954915	0	1.00012209018435	5.00305424361532	10.0122269359159	19.0442041347699	10.0122269359159	8.00782268745052	11.0147970057849	15.0275330602518	16.0313316193744	4.00195439749781	5.00305424361532	17.0353762377124	3.00109916954915	3.00109916954915	20.048987655079	12.0176125328898	1.00012209018435	9.00990220315199	6.00439882750478
Gm10715	5.00305424361532	8.00782268745052	2.00048844025395	1.00012209018435	0	4.00195439749781	0	14.0239804397716	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	9.00990220315199	0	7.00598826885697	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	0
Gm10717	6.00439882750478	16.0313316193744	10.0122269359159	4.00195439749781	12.0176125328898	17.0353762377124	0	14.0239804397716	4.00195439749781	0	10.0122269359159	6.00439882750478	3.00109916954915	7.00598826885697	21.0540177177831	14.0239804397716	18.0396670359275	0	16.0313316193744	6.00439882750478	0	0	8.00782268745052	6.00439882750478	1.00012209018435	0	5.00305424361532
Gm10719	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	7.00598826885697	5.00305424361532	2.00048844025395	9.00990220315199	0	7.00598826885697	4.00195439749781	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915
Gm10827	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0
Gm11808	2.00048844025395	9.00990220315199	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	7.00598826885697	10.0122269359159	2.00048844025395	5.00305424361532	1.00012209018435	7.00598826885697	3.00109916954915	2.00048844025395	3.00109916954915	0	3.00109916954915	6.00439882750478	7.00598826885697	7.00598826885697	2.00048844025395	2.00048844025395
Gm12840	1.00012209018435	32.1256548803621	5.00305424361532	5.00305424361532	8.00782268745052	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	16.0313316193744	33.1336529167031	41.2065798956254	18.0396670359275	0	0	11.0147970057849	0	0	3.00109916954915	29.1031482864402	2.00048844025395	0	0
Gm13889	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	2.00048844025395	0	15.0275330602518	6.00439882750478	0	11.0147970057849	2.00048844025395	0	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	0	5.00305424361532	0	2.00048844025395
Gm14214	3.00109916954915	15.0275330602518	5.00305424361532	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	0	1.00012209018435	2.00048844025395	5.00305424361532	13.0206736374495	6.00439882750478	6.00439882750478	9.00990220315199	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	7.00598826885697	1.00012209018435	3.00109916954915	13.0206736374495	8.00782268745052	3.00109916954915	2.00048844025395	3.00109916954915
Gm15013	3.00109916954915	18.0396670359275	16.0313316193744	20.048987655079	17.0353762377124	14.0239804397716	6.00439882750478	2.00048844025395	8.00782268745052	4.00195439749781	19.0442041347699	49.2954494708865	30.1104026871881	12.0176125328898	23.0648179545339	13.0206736374495	26.0828704059517	4.00195439749781	13.0206736374495	18.0396670359275	7.00598826885697	8.00782268745052	16.0313316193744	25.0766058142306	11.0147970057849	10.0122269359159	9.00990220315199
Gm16519	0	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	8.00782268745052	6.00439882750478	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0
Gm17430	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	2.00048844025395
Gm17541	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	0
Gm17555	13.0206736374495	28.0961415204583	4.00195439749781	9.00990220315199	12.0176125328898	59.4290518687863	0	10.0122269359159	18.0396670359275	0	32.1256548803621	18.0396670359275	2.00048844025395	26.0828704059517	2.00048844025395	29.1031482864402	25.0766058142306	1.00012209018435	19.0442041347699	4.00195439749781	2.00048844025395	0	16.0313316193744	25.0766058142306	23.0648179545339	1.00012209018435	11.0147970057849
Gm17615	9.00990220315199	8.00782268745052	1.00012209018435	2.00048844025395	12.0176125328898	17.0353762377124	0	3.00109916954915	4.00195439749781	0	6.00439882750478	6.00439882750478	0	7.00598826885697	0	8.00782268745052	10.0122269359159	1.00012209018435	7.00598826885697	3.00109916954915	0	0	7.00598826885697	13.0206736374495	3.00109916954915	0	1.00012209018435
Gm19817	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	14.0239804397716	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0
Gm2000	2.00048844025395	11.0147970057849	11.0147970057849	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	4.00195439749781	26.0828704059517	9.00990220315199	3.00109916954915	5.00305424361532	5.00305424361532	11.0147970057849	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	6.00439882750478	10.0122269359159	8.00782268745052	2.00048844025395	1.00012209018435
Gm20521	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	6.00439882750478	0	2.00048844025395	3.00109916954915	4.00195439749781	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0
Gm21092	2.00048844025395	9.00990220315199	7.00598826885697	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	6.00439882750478	6.00439882750478	0	6.00439882750478	7.00598826885697	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	0
Gm21738	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435
Gm21750	12.0176125328898	14.0239804397716	1.00012209018435	4.00195439749781	8.00782268745052	28.0961415204583	0	4.00195439749781	8.00782268745052	0	11.0147970057849	4.00195439749781	4.00195439749781	15.0275330602518	1.00012209018435	14.0239804397716	15.0275330602518	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	0	7.00598826885697	7.00598826885697	4.00195439749781	0	7.00598826885697
Gm21833	79.771780546812	123.853797816654	15.0275330602518	23.0648179545339	41.2065798956254	152.815534640263	1.00012209018435	31.1179048445245	22.0592944438992	2.00048844025395	71.6225612459211	59.4290518687863	9.00990220315199	70.6050478883099	14.0239804397716	86.9156717311133	68.5707791601287	6.00439882750478	60.4437923669776	9.00990220315199	7.00598826885697	2.00048844025395	24.0705883708827	72.6403274332921	44.2380343327527	4.00195439749781	46.2602511104364
Gm21962	7.00598826885697	15.0275330602518	1.00012209018435	1.00012209018435	1.00012209018435	16.0313316193744	1.00012209018435	3.00109916954915	3.00109916954915	0	5.00305424361532	9.00990220315199	0	9.00990220315199	0	7.00598826885697	9.00990220315199	0	6.00439882750478	3.00109916954915	0	0	5.00305424361532	18.0396670359275	2.00048844025395	0	2.00048844025395
Gm26300	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	0	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	0	0	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435
Gm26532	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Gm26809	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	9.00990220315199	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435
Gm26905	3.00109916954915	7.00598826885697	0	1.00012209018435	1.00012209018435	9.00990220315199	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	9.00990220315199	1.00012209018435	0	8.00782268745052	1.00012209018435	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435
Gm28037	1.00012209018435	15.0275330602518	16.0313316193744	5.00305424361532	10.0122269359159	5.00305424361532	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	10.0122269359159	21.0540177177831	17.0353762377124	5.00305424361532	13.0206736374495	9.00990220315199	13.0206736374495	4.00195439749781	3.00109916954915	17.0353762377124	2.00048844025395	2.00048844025395	22.0592944438992	16.0313316193744	13.0206736374495	5.00305424361532	6.00439882750478
Gm29055	112.531765227636	166.33198300174	6.00439882750478	46.2602511104364	74.6766188001131	166.33198300174	0	38.1773673823587	32.1256548803621	2.00048844025395	91.0034964217043	95.0954048539238	13.0206736374495	149.702678252316	36.1591362501238	202.945686125927	92.0260903603573	10.0122269359159	111.504039717289	29.1031482864402	6.00439882750478	2.00048844025395	83.8524782691409	141.413274967734	74.6766188001131	2.00048844025395	44.2380343327527
Gm29562	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0
Gm31258	6.00439882750478	11.0147970057849	0	5.00305424361532	6.00439882750478	10.0122269359159	0	1.00012209018435	7.00598826885697	0	9.00990220315199	5.00305424361532	0	8.00782268745052	0	4.00195439749781	3.00109916954915	1.00012209018435	8.00782268745052	0	1.00012209018435	0	6.00439882750478	5.00305424361532	2.00048844025395	0	6.00439882750478
Gm37158	31.1179048445245	53.3458824338344	3.00109916954915	12.0176125328898	12.0176125328898	52.332898627509	0	13.0206736374495	14.0239804397716	0	31.1179048445245	16.0313316193744	3.00109916954915	29.1031482864402	7.00598826885697	41.2065798956254	15.0275330602518	0	29.1031482864402	4.00195439749781	1.00012209018435	0	21.0540177177831	37.1681275103067	15.0275330602518	1.00012209018435	11.0147970057849
Gm37324	5.00305424361532	11.0147970057849	1.00012209018435	2.00048844025395	3.00109916954915	19.0442041347699	0	7.00598826885697	2.00048844025395	0	6.00439882750478	5.00305424361532	0	7.00598826885697	2.00048844025395	13.0206736374495	8.00782268745052	1.00012209018435	8.00782268745052	1.00012209018435	0	0	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395
Gm37404	5.00305424361532	4.00195439749781	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Gm37746	14.0239804397716	35.1503934793561	2.00048844025395	7.00598826885697	13.0206736374495	34.1418990756402	0	5.00305424361532	2.00048844025395	0	25.0766058142306	12.0176125328898	0	26.0828704059517	7.00598826885697	38.1773673823587	13.0206736374495	1.00012209018435	15.0275330602518	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	21.0540177177831	6.00439882750478	1.00012209018435	12.0176125328898
Gm37750	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0
Gm37760	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	0	0
Gm37761	5.00305424361532	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0
Gm37899	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	4.00195439749781	5.00305424361532	0	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Gm37900	7.00598826885697	12.0176125328898	2.00048844025395	6.00439882750478	4.00195439749781	13.0206736374495	0	5.00305424361532	3.00109916954915	0	11.0147970057849	7.00598826885697	1.00012209018435	15.0275330602518	4.00195439749781	21.0540177177831	8.00782268745052	0	13.0206736374495	1.00012209018435	2.00048844025395	0	2.00048844025395	14.0239804397716	6.00439882750478	2.00048844025395	6.00439882750478
Gm37954	46.2602511104364	66.5375202452072	10.0122269359159	19.0442041347699	25.0766058142306	78.7522410269245	0	13.0206736374495	25.0766058142306	0	44.2380343327527	36.1591362501238	7.00598826885697	76.7139229953105	16.0313316193744	63.4895230811159	27.0893822675098	0	38.1773673823587	4.00195439749781	0	0	32.1256548803621	48.283466760365	24.0705883708827	2.00048844025395	20.048987655079
Gm38070	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Gm3839	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	7.00598826885697	7.00598826885697	2.00048844025395	8.00782268745052	0	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532
Gm4117	3.00109916954915	2.00048844025395	0	0	6.00439882750478	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	9.00990220315199	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435
Gm42418	2.00048844025395	1.00012209018435	2.00048844025395	20.048987655079	48.283466760365	24.0705883708827	38.1773673823587	0	0	23.0648179545339	63.4895230811159	0	56.38633784995	35.1503934793561	92.0260903603573	5.00305424361532	3.00109916954915	9.00990220315199	36.1591362501238	54.3591168236642	5.00305424361532	12.0176125328898	60.4437923669776	22.0592944438992	3.00109916954915	2.00048844025395	79.771780546812
Gm42445	7.00598826885697	6.00439882750478	0	2.00048844025395	3.00109916954915	16.0313316193744	0	2.00048844025395	2.00048844025395	0	4.00195439749781	5.00305424361532	2.00048844025395	8.00782268745052	1.00012209018435	7.00598826885697	5.00305424361532	1.00012209018435	4.00195439749781	0	0	0	8.00782268745052	2.00048844025395	1.00012209018435	0	4.00195439749781
Gm42503	0	9.00990220315199	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	2.00048844025395	5.00305424361532	8.00782268745052	11.0147970057849	0	0	4.00195439749781	0	1.00012209018435	0	7.00598826885697	3.00109916954915	0	0
