GENEID	X1	X2	X3	X4	X5	X6	X8	X9	X11	X15	X16	X17	X18	X19	X21	X22	X24	X26	X27	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X44	X46	X47	X48	X50	X51	X52	X53	X54	X56	X58	X60	X61	X62	X66	X70	X72	X74	X75	X78	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X95	X96
Col1a1	0	0	0	14.0239804397716	10.0122269359159	1.00012209018435	0	0	1.00012209018435	0	10.0122269359159	0	0	0	0	0	0	3.00109916954915	0	0	27.0893822675098	0	1.00012209018435	0	0	11.0147970057849	3.00109916954915	21.0540177177831	27.0893822675098	7.00598826885697	0	4.00195439749781	0	0	1.00012209018435	59.4290518687863	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	12.0176125328898	1.00012209018435	50.3076822698104	0	0	22.0592944438992	0	0	0	20.048987655079	0
Col1a2	0	0	0	16.0313316193744	8.00782268745052	0	0	0	0	0	18.0396670359275	0	0	1.00012209018435	0	0	0	11.0147970057849	0	0	60.4437923669776	0	0	0	0	18.0396670359275	16.0313316193744	36.1591362501238	30.1104026871881	8.00782268745052	1.00012209018435	6.00439882750478	0	0	4.00195439749781	84.8732882432719	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	16.0313316193744	7.00598826885697	82.8319226390948	1.00012209018435	0	28.0961415204583	7.00598826885697	0	1.00012209018435	49.2954494708865	0
Col3a1	1.00012209018435	1.00012209018435	0	4.00195439749781	6.00439882750478	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	13.0206736374495	1.00012209018435	0	10.0122269359159	0	0	0	0	4.00195439749781	13.0206736374495	13.0206736374495	43.22730021288	8.00782268745052	0	4.00195439749781	0	0	0	57.4003247346927	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	16.0313316193744	3.00109916954915	22.0592944438992	1.00012209018435	1.00012209018435	15.0275330602518	0	0	0	29.1031482864402	1.00012209018435
Col4a1	0	0	7.00598826885697	8.00782268745052	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	8.00782268745052	10.0122269359159	7.00598826885697	1.00012209018435	4.00195439749781	4.00195439749781	8.00782268745052	0	9.00990220315199	2.00048844025395	0	26.0828704059517	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	7.00598826885697	30.1104026871881	2.00048844025395	19.0442041347699	18.0396670359275	7.00598826885697	8.00782268745052	0	1.00012209018435	1.00012209018435	23.0648179545339	13.0206736374495	2.00048844025395	3.00109916954915	0	18.0396670359275	3.00109916954915	22.0592944438992	14.0239804397716	20.048987655079	10.0122269359159	12.0176125328898	9.00990220315199	1.00012209018435	11.0147970057849	1.00012209018435	8.00782268745052	0	0	1.00012209018435	4.00195439749781	5.00305424361532	0	16.0313316193744	22.0592944438992	6.00439882750478	0	0	5.00305424361532	0	8.00782268745052	21.0540177177831	5.00305424361532
Col4a2	1.00012209018435	0	7.00598826885697	8.00782268745052	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	4.00195439749781	0	5.00305424361532	3.00109916954915	0	14.0239804397716	1.00012209018435	3.00109916954915	5.00305424361532	0	2.00048844025395	21.0540177177831	3.00109916954915	9.00990220315199	9.00990220315199	2.00048844025395	2.00048844025395	0	6.00439882750478	1.00012209018435	13.0206736374495	11.0147970057849	0	3.00109916954915	0	6.00439882750478	1.00012209018435	8.00782268745052	5.00305424361532	11.0147970057849	7.00598826885697	5.00305424361532	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	7.00598826885697	4.00195439749781	11.0147970057849	14.0239804397716	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	11.0147970057849	8.00782268745052	0
Col5a1	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0
Col5a2	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	6.00439882750478	3.00109916954915	0	0	0	0	0	13.0206736374495	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	1.00012209018435	0	0	9.00990220315199	0
Col6a1	0	0	0	8.00782268745052	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	12.0176125328898	0	1.00012209018435	0	0	4.00195439749781	9.00990220315199	6.00439882750478	6.00439882750478	12.0176125328898	0	5.00305424361532	2.00048844025395	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	3.00109916954915	6.00439882750478	8.00782268745052	0	0	2.00048844025395	8.00782268745052	0	0	14.0239804397716	0
Col6a2	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	14.0239804397716	0	0	0	0	1.00012209018435	12.0176125328898	2.00048844025395	2.00048844025395	9.00990220315199	1.00012209018435	5.00305424361532	0	0	1.00012209018435	9.00990220315199	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	7.00598826885697	10.0122269359159	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	8.00782268745052	0
Col6a3	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	7.00598826885697	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	15.0275330602518	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	13.0206736374495	0	0	0	6.00439882750478	0	2.00048844025395	2.00048844025395	0
Colec12	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0
Comt	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	4.00195439749781
Copa	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0
Coro1a	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0
Cotl1	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0
Cox4i1	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	7.00598826885697	3.00109916954915	3.00109916954915	0
Cox6a1	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	7.00598826885697	3.00109916954915	3.00109916954915	2.00048844025395
Cox7c	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697	0	3.00109916954915	0
Cox8a	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	0	0	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	6.00439882750478	4.00195439749781	6.00439882750478	1.00012209018435
Cp	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	2.00048844025395	9.00990220315199	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	6.00439882750478	0	0	0	0	1.00012209018435	2.00048844025395	13.0206736374495	17.0353762377124	4.00195439749781	4.00195439749781	0	0	0	0	26.0828704059517	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	25.0766058142306	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	32.1256548803621	3.00109916954915	0
Cpq	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	0	3.00109916954915	0
Cpxm1	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	16.0313316193744	0	0	0	0	1.00012209018435	0	2.00048844025395	17.0353762377124	0	0	0	0	0	0	13.0206736374495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	16.0313316193744	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0
Creb3l1	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0
Crebrf	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Crim1	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	7.00598826885697	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435
Crip1	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0
Crip2	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	0	0	4.00195439749781	10.0122269359159	0
Crispld2	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	15.0275330602518	0	0	0	0	0	0	0	0
Crtap	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0
Csde1	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395
Csf1r	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Csf2rb	0	0	0	6.00439882750478	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	8.00782268745052	0	3.00109916954915	2.00048844025395	0	6.00439882750478	0	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	3.00109916954915	0	10.0122269359159	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	0	9.00990220315199	0
Csf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Csnk1a1	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395
Csrnp1	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0
Csrp1	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	0	3.00109916954915	9.00990220315199	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	3.00109916954915	7.00598826885697	0
Cst3	0	0	1.00012209018435	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	4.00195439749781	0	1.00012209018435	4.00195439749781	17.0353762377124	2.00048844025395	0	0	0	1.00012209018435	8.00782268745052	0	0	1.00012209018435	0	4.00195439749781	7.00598826885697	4.00195439749781	8.00782268745052	5.00305424361532	1.00012209018435	7.00598826885697	0	1.00012209018435	2.00048844025395	12.0176125328898	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	7.00598826885697	6.00439882750478	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	5.00305424361532	3.00109916954915
Ctdsp2	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	0	0	0	3.00109916954915	0
Ctla2a	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	15.0275330602518	2.00048844025395	5.00305424361532	11.0147970057849	1.00012209018435	0	1.00012209018435	5.00305424361532	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	0	7.00598826885697	0	0	0	5.00305424361532	0	2.00048844025395	0
Ctla2b	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	14.0239804397716	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctnna1	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	1.00012209018435
Ctnnb1	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	4.00195439749781	5.00305424361532	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	0	0	3.00109916954915	2.00048844025395	4.00195439749781	5.00305424361532	0	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	3.00109916954915	2.00048844025395
Ctsb	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	16.0313316193744	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	5.00305424361532	10.0122269359159	5.00305424361532	0	2.00048844025395	3.00109916954915	0	1.00012209018435	4.00195439749781	0
Ctsc	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	9.00990220315199	0
Ctsd	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435
Ctsl	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	2.00048844025395	0	2.00048844025395	0	12.0176125328898	4.00195439749781	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	11.0147970057849	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0
Ctss	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Ctsz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435
