GENEID	X3	X4	X7	X12	X14	X15	X16	X17	X24	X31	X32	X36	X38	X39	X40	X43	X45	X47	X54	X56	X57	X61	X62	X63	X64	X69	X70	X71	X72	X74	X76	X77	X78	X79	X80	X85	X86	X87	X88	X92	X94	X96
Hbp1	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0
Hdac1	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0
Hdac7	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0
Hdgf	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915
Hdlbp	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	0	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	5.00305424361532
Hes1	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Hexa	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Hmgb1	3.00109916954915	4.00195439749781	0	5.00305424361532	1.00012209018435	4.00195439749781	9.00990220315199	9.00990220315199	2.00048844025395	1.00012209018435	3.00109916954915	13.0206736374495	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	6.00439882750478	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	11.0147970057849
Hmgb2	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	0	7.00598826885697	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915
Hmgcs2	1.00012209018435	7.00598826885697	0	8.00782268745052	3.00109916954915	4.00195439749781	2.00048844025395	0	11.0147970057849	9.00990220315199	8.00782268745052	2.00048844025395	3.00109916954915	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	0	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	1.00012209018435	9.00990220315199	8.00782268745052	8.00782268745052	9.00990220315199	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052
Hmgn1	1.00012209018435	3.00109916954915	0	4.00195439749781	4.00195439749781	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	5.00305424361532	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532
Hmgn2	6.00439882750478	2.00048844025395	1.00012209018435	8.00782268745052	1.00012209018435	4.00195439749781	2.00048844025395	9.00990220315199	0	2.00048844025395	0	9.00990220315199	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	12.0176125328898	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	7.00598826885697
Hnrnpa1	2.00048844025395	7.00598826885697	1.00012209018435	4.00195439749781	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	3.00109916954915
Hnrnpa2b1	7.00598826885697	3.00109916954915	3.00109916954915	4.00195439749781	4.00195439749781	3.00109916954915	4.00195439749781	9.00990220315199	3.00109916954915	0	2.00048844025395	10.0122269359159	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	9.00990220315199	2.00048844025395	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	0	2.00048844025395	0	2.00048844025395	6.00439882750478
Hnrnpa3	4.00195439749781	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	0	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	3.00109916954915	0	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	7.00598826885697
Hnrnpab	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	7.00598826885697	3.00109916954915	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478
Hnrnpc	5.00305424361532	1.00012209018435	0	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	6.00439882750478
Hnrnph1	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	7.00598826885697	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781
Hnrnpk	2.00048844025395	3.00109916954915	2.00048844025395	7.00598826885697	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	1.00012209018435	6.00439882750478	1.00012209018435	5.00305424361532	2.00048844025395	7.00598826885697	2.00048844025395	0	10.0122269359159	0	0	1.00012209018435	0	4.00195439749781	6.00439882750478
Hnrnpu	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	4.00195439749781	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	5.00305424361532
Hs3st3a1	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435
Hsd3b2	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Hsp90aa1	48.283466760365	15.0275330602518	0	4.00195439749781	1.00012209018435	9.00990220315199	2.00048844025395	0	17.0353762377124	1.00012209018435	7.00598826885697	3.00109916954915	5.00305424361532	5.00305424361532	3.00109916954915	1.00012209018435	0	28.0961415204583	8.00782268745052	3.00109916954915	0	3.00109916954915	2.00048844025395	5.00305424361532	16.0313316193744	5.00305424361532	4.00195439749781	14.0239804397716	7.00598826885697	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	4.00195439749781	11.0147970057849
Hsp90ab1	19.0442041347699	11.0147970057849	3.00109916954915	25.0766058142306	3.00109916954915	11.0147970057849	6.00439882750478	6.00439882750478	14.0239804397716	7.00598826885697	11.0147970057849	10.0122269359159	13.0206736374495	20.048987655079	6.00439882750478	1.00012209018435	5.00305424361532	5.00305424361532	5.00305424361532	11.0147970057849	6.00439882750478	11.0147970057849	0	1.00012209018435	3.00109916954915	13.0206736374495	2.00048844025395	8.00782268745052	24.0705883708827	10.0122269359159	10.0122269359159	4.00195439749781	14.0239804397716	2.00048844025395	10.0122269359159	9.00990220315199	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	25.0766058142306
Hsp90b1	18.0396670359275	10.0122269359159	1.00012209018435	10.0122269359159	11.0147970057849	3.00109916954915	1.00012209018435	8.00782268745052	9.00990220315199	4.00195439749781	5.00305424361532	14.0239804397716	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	19.0442041347699	0	1.00012209018435	9.00990220315199	8.00782268745052	8.00782268745052	2.00048844025395	7.00598826885697	3.00109916954915	4.00195439749781	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	7.00598826885697
Hspa1a	52.332898627509	20.048987655079	1.00012209018435	2.00048844025395	14.0239804397716	18.0396670359275	0	1.00012209018435	48.283466760365	0	12.0176125328898	1.00012209018435	6.00439882750478	88.9590741182177	0	1.00012209018435	5.00305424361532	40.1965934523377	2.00048844025395	3.00109916954915	0	0	5.00305424361532	0	11.0147970057849	0	10.0122269359159	12.0176125328898	9.00990220315199	14.0239804397716	2.00048844025395	1.00012209018435	77.7329552185041	1.00012209018435	25.0766058142306	1.00012209018435	4.00195439749781	14.0239804397716	5.00305424361532	17.0353762377124	4.00195439749781	1.00012209018435
Hspa5	10.0122269359159	11.0147970057849	3.00109916954915	16.0313316193744	20.048987655079	9.00990220315199	0	11.0147970057849	6.00439882750478	4.00195439749781	4.00195439749781	13.0206736374495	19.0442041347699	5.00305424361532	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	6.00439882750478	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	15.0275330602518	0	5.00305424361532	18.0396670359275	2.00048844025395	6.00439882750478	9.00990220315199	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	7.00598826885697	3.00109916954915	5.00305424361532	0	2.00048844025395	13.0206736374495
Hspa8	7.00598826885697	6.00439882750478	1.00012209018435	11.0147970057849	5.00305424361532	8.00782268745052	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	11.0147970057849	1.00012209018435	0	2.00048844025395	5.00305424361532	6.00439882750478	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	4.00195439749781	9.00990220315199	0	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781
Hspb1	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	0	1.00012209018435	29.1031482864402	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	14.0239804397716	2.00048844025395	0	0	1.00012209018435	1.00012209018435	13.0206736374495	2.00048844025395	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435
Hspd1	6.00439882750478	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	12.0176125328898	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395
Hspe1	16.0313316193744	5.00305424361532	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	3.00109916954915	22.0592944438992	1.00012209018435	10.0122269359159	1.00012209018435	5.00305424361532	0	6.00439882750478	0	2.00048844025395	0	0	4.00195439749781	0	4.00195439749781
Hsph1	6.00439882750478	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	4.00195439749781	0	6.00439882750478	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0	25.0766058142306	0	0	4.00195439749781	3.00109916954915	0	1.00012209018435	9.00990220315199	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0
Htra1	2.00048844025395	2.00048844025395	0	3.00109916954915	4.00195439749781	4.00195439749781	1.00012209018435	0	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	5.00305424361532	8.00782268745052	3.00109916954915	0	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	3.00109916954915	2.00048844025395	4.00195439749781	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435
Hyal1	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0
Icam1	8.00782268745052	2.00048844025395	0	4.00195439749781	1.00012209018435	13.0206736374495	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435
Id1	0	8.00782268745052	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478
Id3	3.00109916954915	8.00782268745052	3.00109916954915	17.0353762377124	2.00048844025395	0	3.00109916954915	2.00048844025395	0	8.00782268745052	4.00195439749781	0	11.0147970057849	1.00012209018435	16.0313316193744	0	1.00012209018435	0	4.00195439749781	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	17.0353762377124	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	7.00598826885697	2.00048844025395	0	0	4.00195439749781	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915
Idh1	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781
Ier2	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	6.00439882750478	0	5.00305424361532	3.00109916954915	1.00012209018435	0	6.00439882750478	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	2.00048844025395	3.00109916954915
Ier3	0	0	0	3.00109916954915	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	12.0176125328898	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	4.00195439749781
Ier5	0	1.00012209018435	0	7.00598826885697	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	9.00990220315199	0	0	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	10.0122269359159
Ifitm1	5.00305424361532	5.00305424361532	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	14.0239804397716	4.00195439749781	8.00782268745052	4.00195439749781	7.00598826885697	5.00305424361532	0	0	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	10.0122269359159	2.00048844025395	0	0	10.0122269359159	4.00195439749781	1.00012209018435	20.048987655079	0	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	0	3.00109916954915
Ifitm2	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Ifitm3	6.00439882750478	3.00109916954915	0	9.00990220315199	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	4.00195439749781	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	0	6.00439882750478	1.00012209018435	3.00109916954915	7.00598826885697	0	2.00048844025395	3.00109916954915	0	4.00195439749781	0	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	4.00195439749781	0	2.00048844025395	14.0239804397716	0	1.00012209018435	0	0	3.00109916954915	4.00195439749781
Ifngr1	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Ifngr2	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532
Ifrd1	12.0176125328898	0	1.00012209018435	18.0396670359275	1.00012209018435	13.0206736374495	21.0540177177831	1.00012209018435	3.00109916954915	3.00109916954915	8.00782268745052	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	19.0442041347699	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	7.00598826885697	2.00048844025395	2.00048844025395	5.00305424361532
Igf1	2.00048844025395	1.00012209018435	9.00990220315199	10.0122269359159	14.0239804397716	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	8.00782268745052	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	9.00990220315199	0	6.00439882750478	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435
Igf1r	3.00109916954915	1.00012209018435	0	9.00990220315199	2.00048844025395	0	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	5.00305424361532	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	5.00305424361532	0	3.00109916954915	3.00109916954915
Igf2	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Igfbp3	1.00012209018435	12.0176125328898	0	3.00109916954915	9.00990220315199	21.0540177177831	6.00439882750478	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	0	9.00990220315199	1.00012209018435	3.00109916954915	6.00439882750478	20.048987655079	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	17.0353762377124	10.0122269359159	12.0176125328898	8.00782268745052	3.00109916954915	1.00012209018435	6.00439882750478	0	6.00439882750478	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	14.0239804397716
Igfbp4	10.0122269359159	9.00990220315199	6.00439882750478	30.1104026871881	22.0592944438992	6.00439882750478	9.00990220315199	1.00012209018435	9.00990220315199	22.0592944438992	8.00782268745052	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	17.0353762377124	6.00439882750478	19.0442041347699	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	23.0648179545339	1.00012209018435	0	13.0206736374495	7.00598826885697	20.048987655079	4.00195439749781	25.0766058142306	0	14.0239804397716	8.00782268745052	2.00048844025395	1.00012209018435	10.0122269359159	5.00305424361532	3.00109916954915	4.00195439749781
Igfbp5	0	0	1.00012209018435	0	1.00012209018435	16.0313316193744	0	0	5.00305424361532	0	0	24.0705883708827	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	14.0239804397716	3.00109916954915	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	29.1031482864402	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0
Igfbp7	16.0313316193744	12.0176125328898	10.0122269359159	27.0893822675098	27.0893822675098	19.0442041347699	3.00109916954915	25.0766058142306	35.1503934793561	13.0206736374495	17.0353762377124	10.0122269359159	9.00990220315199	57.4003247346927	12.0176125328898	6.00439882750478	7.00598826885697	24.0705883708827	23.0648179545339	51.3201652807748	61.4587843186464	1.00012209018435	2.00048844025395	10.0122269359159	1.00012209018435	18.0396670359275	5.00305424361532	1.00012209018435	21.0540177177831	27.0893822675098	16.0313316193744	19.0442041347699	46.2602511104364	2.00048844025395	26.0828704059517	44.2380343327527	7.00598826885697	12.0176125328898	16.0313316193744	1.00012209018435	3.00109916954915	15.0275330602518
Ighm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	22.0592944438992	0	0	28.0961415204583	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0
Igkc	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	25.0766058142306	1.00012209018435	0	18.0396670359275	1.00012209018435	0	0	2.00048844025395	0	14.0239804397716	0	0	0	0	1.00012209018435	0	0	0
Iglc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0
Iigp1	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	6.00439882750478	0	0	15.0275330602518	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	0	0	0	0
Il33	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	5.00305424361532	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435
