GENEID	X2	X5	X9	X15	X16	X18	X27	X30	X31	X32	X34	X36	X37	X38	X40	X41	X42	X46	X49	X52	X58	X59	X61	X62	X65	X66	X68	X69	X73	X74	X75	X78	X88	X89	X93
Igfbp4	0	0	0	1.00012209018435	8.00782268745052	3.00109916954915	0	1.00012209018435	0	7.00598826885697	20.048987655079	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	0	6.00439882750478	0	8.00782268745052	21.0540177177831	1.00012209018435	0	11.0147970057849	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	4.00195439749781
Igfbp5	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	7.00598826885697	0	0	0	3.00109916954915	0	0	0	0	0	16.0313316193744	7.00598826885697	0	0	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0
Igfbp7	0	4.00195439749781	47.2717340146999	16.0313316193744	13.0206736374495	7.00598826885697	7.00598826885697	8.00782268745052	0	26.0828704059517	34.1418990756402	2.00048844025395	11.0147970057849	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	13.0206736374495	3.00109916954915	22.0592944438992	19.0442041347699	11.0147970057849	9.00990220315199	17.0353762377124	19.0442041347699	0	5.00305424361532	25.0766058142306	15.0275330602518	0	0	4.00195439749781
Ighm	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Iglc2	18.0396670359275	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iigp1	0	0	3.00109916954915	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Il17rb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Il2rg	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	2.00048844025395	0	1.00012209018435	0	0
Il33	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0
Il4ra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0
Il6	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0
Il6st	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	3.00109916954915	0	0	6.00439882750478	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	0	0
Il7r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	0
Impdh2	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0
Inmt	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Iqgap1	0	0	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0
Irak1	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395
Irak3	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Irs2	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	4.00195439749781	1.00012209018435	0	2.00048844025395	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Itih5	0	0	3.00109916954915	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0
Itm2b	0	0	10.0122269359159	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	0	4.00195439749781	4.00195439749781	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	6.00439882750478	5.00305424361532	7.00598826885697	3.00109916954915	5.00305424361532	6.00439882750478	0	1.00012209018435	7.00598826885697	3.00109916954915	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435
Ivns1abp	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435
Jade1	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0
Jak1	0	0	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395
Jun	0	2.00048844025395	9.00990220315199	18.0396670359275	57.4003247346927	0	2.00048844025395	3.00109916954915	0	3.00109916954915	24.0705883708827	0	19.0442041347699	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	10.0122269359159	3.00109916954915	62.4740278484444	26.0828704059517	11.0147970057849	0	5.00305424361532	17.0353762377124	1.00012209018435	1.00012209018435	0	11.0147970057849	0	1.00012209018435	5.00305424361532
Junb	0	0	3.00109916954915	9.00990220315199	8.00782268745052	2.00048844025395	2.00048844025395	4.00195439749781	0	1.00012209018435	16.0313316193744	0	3.00109916954915	0	8.00782268745052	0	3.00109916954915	0	5.00305424361532	0	3.00109916954915	1.00012209018435	13.0206736374495	9.00990220315199	5.00305424361532	5.00305424361532	0	13.0206736374495	1.00012209018435	3.00109916954915	0	8.00782268745052	0	0	2.00048844025395
Jund	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0	0	24.0705883708827	11.0147970057849	2.00048844025395	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	8.00782268745052	5.00305424361532	0	2.00048844025395	6.00439882750478	2.00048844025395	7.00598826885697	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435
Kcne4	0	0	0	10.0122269359159	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915
Kcnq1ot1	7.00598826885697	22.0592944438992	12.0176125328898	12.0176125328898	8.00782268745052	9.00990220315199	0	0	6.00439882750478	10.0122269359159	14.0239804397716	17.0353762377124	3.00109916954915	4.00195439749781	10.0122269359159	3.00109916954915	7.00598826885697	3.00109916954915	14.0239804397716	6.00439882750478	6.00439882750478	12.0176125328898	19.0442041347699	4.00195439749781	7.00598826885697	8.00782268745052	6.00439882750478	3.00109916954915	29.1031482864402	17.0353762377124	12.0176125328898	0	6.00439882750478	5.00305424361532	4.00195439749781
Kctd12	0	0	1.00012209018435	0	7.00598826885697	0	0	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	0	2.00048844025395
Kctd12b	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Kdm6b	0	0	0	0	0	3.00109916954915	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	8.00782268745052	2.00048844025395	0	2.00048844025395	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0
Kdr	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Kif5b	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0
Kitl	0	0	8.00782268745052	2.00048844025395	2.00048844025395	0	0	0	0	5.00305424361532	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0
Klf2	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0
Klf4	0	0	1.00012209018435	4.00195439749781	9.00990220315199	2.00048844025395	0	0	0	2.00048844025395	16.0313316193744	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	9.00990220315199	0	0	0	0	0	0	0	1.00012209018435
Klf6	7.00598826885697	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	4.00195439749781	46.2602511104364	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	11.0147970057849	0	5.00305424361532	15.0275330602518	0	1.00012209018435	6.00439882750478	6.00439882750478	0	0	0	2.00048844025395	0	1.00012209018435	0
Klf9	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	3.00109916954915	0	2.00048844025395	9.00990220315199	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	10.0122269359159	9.00990220315199	0	3.00109916954915	5.00305424361532	3.00109916954915	0	0	0	1.00012209018435	0	0	0
Kmt2e	0	0	6.00439882750478	0	4.00195439749781	0	0	0	0	1.00012209018435	4.00195439749781	0	4.00195439749781	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0
Krtcap2	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0
Lamp1	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435
Laptm4a	0	0	1.00012209018435	5.00305424361532	5.00305424361532	1.00012209018435	1.00012209018435	0	0	4.00195439749781	4.00195439749781	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	5.00305424361532	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	4.00195439749781
Lars2	0	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	22.0592944438992	0	0	12.0176125328898	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0
Lcorl	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0
Lcp1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0
Ldha	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	13.0206736374495	0	2.00048844025395	0	0	0	2.00048844025395
Lepr	0	2.00048844025395	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	5.00305424361532	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435
Lgals9	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0
Lifr	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0
Lima1	0	0	0	0	1.00012209018435	0	0	0	0	9.00990220315199	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435
Limd2	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	8.00782268745052	0	0	0	2.00048844025395	3.00109916954915	0
Litaf	0	0	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0
Lmna	0	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	4.00195439749781	0	4.00195439749781	17.0353762377124	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	4.00195439749781	2.00048844025395	1.00012209018435	5.00305424361532	5.00305424361532	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0
Lmo4	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	16.0313316193744	0	0	0	1.00012209018435	0	0
Lpar1	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	0	10.0122269359159	10.0122269359159	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Lpl	0	0	0	1.00012209018435	4.00195439749781	3.00109916954915	0	6.00439882750478	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	10.0122269359159	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0
Lpp	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	4.00195439749781	5.00305424361532	4.00195439749781	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Lrg1	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	9.00990220315199	0	0	0	0
Lrrc58	2.00048844025395	0	44.2380343327527	12.0176125328898	2.00048844025395	2.00048844025395	0	2.00048844025395	0	12.0176125328898	33.1336529167031	1.00012209018435	9.00990220315199	0	12.0176125328898	4.00195439749781	0	6.00439882750478	12.0176125328898	7.00598826885697	3.00109916954915	1.00012209018435	27.0893822675098	23.0648179545339	2.00048844025395	1.00012209018435	4.00195439749781	5.00305424361532	42.2168154415037	1.00012209018435	0	1.00012209018435	2.00048844025395	8.00782268745052	3.00109916954915
Lrrc8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Ltb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Luc7l2	0	1.00012209018435	7.00598826885697	3.00109916954915	3.00109916954915	5.00305424361532	0	0	0	6.00439882750478	4.00195439749781	2.00048844025395	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	3.00109916954915	1.00012209018435	8.00782268745052	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395
Ly6c1	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Ly6e	5.00305424361532	0	27.0893822675098	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	6.00439882750478	6.00439882750478	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	6.00439882750478	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	24.0705883708827	1.00012209018435	11.0147970057849	0	2.00048844025395	0	0
Macf1	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Maff	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Magt1	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0
Malat1	2.00048844025395	0	1.00012209018435	5.00305424361532	23.0648179545339	7.00598826885697	7.00598826885697	11.0147970057849	3.00109916954915	10.0122269359159	53.3458824338344	23.0648179545339	22.0592944438992	0	20.048987655079	0	1.00012209018435	2.00048844025395	11.0147970057849	16.0313316193744	42.2168154415037	5.00305424361532	212.413778180491	51.3201652807748	9.00990220315199	12.0176125328898	23.0648179545339	38.1773673823587	15.0275330602518	5.00305424361532	10.0122269359159	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395
Map1lc3b	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0
Map4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0
Mapkapk2	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Mapre1	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0
Marcks	0	0	2.00048844025395	4.00195439749781	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	2.00048844025395	10.0122269359159	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435
Marcksl1	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0
Mat2a	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	0	0	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	0	0
Matr3	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	3.00109916954915	2.00048844025395	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0
Mcl1	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	8.00782268745052	13.0206736374495	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	7.00598826885697	0	0	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	0	0	0	0	0	3.00109916954915	1.00012209018435	0
Mdk	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0
Meg3	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0
Mfge8	0	0	0	17.0353762377124	1.00012209018435	1.00012209018435	7.00598826885697	4.00195439749781	0	4.00195439749781	25.0766058142306	1.00012209018435	14.0239804397716	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	31.1179048445245	13.0206736374495	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	10.0122269359159
Mgp	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgst1	0	0	0	0	0	0	0	0	0	2.00048844025395	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Mid1	0	7.00598826885697	2.00048844025395	13.0206736374495	5.00305424361532	5.00305424361532	1.00012209018435	0	14.0239804397716	4.00195439749781	0	25.0766058142306	3.00109916954915	0	2.00048844025395	0	11.0147970057849	0	1.00012209018435	3.00109916954915	0	4.00195439749781	3.00109916954915	3.00109916954915	0	8.00782268745052	0	0	7.00598826885697	4.00195439749781	0	0	3.00109916954915	1.00012209018435	0
Midn	0	0	3.00109916954915	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	9.00990220315199	0	0	0	0	0	0	0	1.00012209018435
Mir703	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	7.00598826885697	0	0	0	1.00012209018435	0	0
Mme	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0
Mmp14	0	1.00012209018435	2.00048844025395	0	8.00782268745052	0	0	2.00048844025395	0	4.00195439749781	7.00598826885697	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	4.00195439749781	9.00990220315199	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0
Morf4l2	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	5.00305424361532	4.00195439749781	5.00305424361532	0	0	0	1.00012209018435	0	0
Mpv17l	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0
Mrfap1	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0
Ms4a4d	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0
Mt1	0	0	0	8.00782268745052	0	8.00782268745052	0	3.00109916954915	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	14.0239804397716	0	0	0	0	0	0	0	0
