GENEID	X2	X3	X4	X6	X7	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X45	X48	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X66	X67	X69	X70	X71	X72	X74	X76	X78	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Plxdc2	0	0	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	4.00195439749781	0	0	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	0
Plxnb2	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0
Plxnd1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	0	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0
Pmp22	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0
Pnisr	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	0	1.00012209018435	5.00305424361532	5.00305424361532
Pnkd	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Pnn	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	0	4.00195439749781	5.00305424361532	0	0	0	2.00048844025395	5.00305424361532	3.00109916954915	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	3.00109916954915	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Pnrc1	1.00012209018435	5.00305424361532	0	1.00012209018435	9.00990220315199	6.00439882750478	8.00782268745052	1.00012209018435	0	3.00109916954915	4.00195439749781	3.00109916954915	13.0206736374495	10.0122269359159	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	10.0122269359159	0	4.00195439749781	0	2.00048844025395	7.00598826885697	5.00305424361532	2.00048844025395	12.0176125328898	5.00305424361532	4.00195439749781	5.00305424361532	15.0275330602518	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	9.00990220315199	0	0	2.00048844025395	5.00305424361532	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	5.00305424361532	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	9.00990220315199	0	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	10.0122269359159	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915
Pola1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435
Polr1d	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	6.00439882750478	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0
Pomp	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435
Postn	0	0	6.00439882750478	5.00305424361532	11.0147970057849	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	11.0147970057849	3.00109916954915	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	14.0239804397716	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	19.0442041347699	6.00439882750478	19.0442041347699	1.00012209018435	7.00598826885697	17.0353762377124	0	0	1.00012209018435	0	22.0592944438992	0	0	26.0828704059517	0	0	4.00195439749781	1.00012209018435	7.00598826885697	0	0	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	12.0176125328898	0	0	0	1.00012209018435	5.00305424361532	0	0	3.00109916954915	4.00195439749781	3.00109916954915	8.00782268745052	0	1.00012209018435	5.00305424361532	2.00048844025395	0	14.0239804397716	3.00109916954915	0
Pou2af1	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435
Ppfibp1	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	8.00782268745052	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0
Ppia	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	8.00782268745052	7.00598826885697	4.00195439749781	12.0176125328898	0	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	10.0122269359159	0	7.00598826885697	0	3.00109916954915	41.2065798956254	1.00012209018435	2.00048844025395	4.00195439749781	0	20.048987655079	37.1681275103067	0	16.0313316193744	8.00782268745052	5.00305424361532	11.0147970057849	6.00439882750478	1.00012209018435	14.0239804397716	7.00598826885697	1.00012209018435	0	0	0	3.00109916954915	5.00305424361532	0	0	1.00012209018435	8.00782268745052	6.00439882750478	0	9.00990220315199	1.00012209018435	21.0540177177831	3.00109916954915	2.00048844025395	0	0	4.00195439749781	22.0592944438992	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	23.0648179545339	1.00012209018435	3.00109916954915	0	13.0206736374495	2.00048844025395	9.00990220315199	2.00048844025395	6.00439882750478	3.00109916954915	19.0442041347699	6.00439882750478	7.00598826885697	2.00048844025395	20.048987655079	1.00012209018435	2.00048844025395	3.00109916954915
Ppic	1.00012209018435	0	0	5.00305424361532	5.00305424361532	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0
Ppig	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	8.00782268745052	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	2.00048844025395	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435
Ppm1g	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Ppp1ca	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	0	10.0122269359159	2.00048844025395	0	1.00012209018435
Ppp1cb	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0
Ppp1cc	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	7.00598826885697	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	8.00782268745052	0	0	0
Ppp1r15a	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	0	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	9.00990220315199	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	21.0540177177831	0	0	0	2.00048844025395	3.00109916954915	0	4.00195439749781	4.00195439749781	0	0	0	3.00109916954915	7.00598826885697	1.00012209018435	0	0	0	0	3.00109916954915	0	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0
Ppp2ca	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781
Ppp3ca	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	8.00782268745052	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395
Prdx1	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	3.00109916954915	0	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	8.00782268745052	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	4.00195439749781	1.00012209018435	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395	5.00305424361532	0	0	0
Prdx2	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	6.00439882750478	0	0	0	2.00048844025395	0	7.00598826885697	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	0	6.00439882750478	0	14.0239804397716	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	8.00782268745052	7.00598826885697	0	4.00195439749781	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0
Prdx3	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Prdx4	0	1.00012209018435	0	0	3.00109916954915	5.00305424361532	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0
Prelid1	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	0	7.00598826885697	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Prelp	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0
Prkab1	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Prkacb	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Prkar1a	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	4.00195439749781	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	0	3.00109916954915	0	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0
Prkcdbp	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0
Prkg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Procr	0	9.00990220315199	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	0
Prox1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	1.00012209018435	0	0	0	8.00782268745052	0	0	0	0	0
Prpf19	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Prpf38b	0	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	4.00195439749781	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395
