GENEID	X1	X2	X3	X5	X6	X7	X8	X9	X12	X13	X15	X16	X19	X20	X21	X23	X24	X25	X26	X27	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Dact1	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	7.00598826885697	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435
Dad1	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915
Dag1	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	4.00195439749781	0	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	3.00109916954915	4.00195439749781	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915
Dclk1	4.00195439749781	5.00305424361532	6.00439882750478	2.00048844025395	0	0	5.00305424361532	0	0	7.00598826885697	5.00305424361532	0	3.00109916954915	6.00439882750478	2.00048844025395	11.0147970057849	0	0	6.00439882750478	2.00048844025395	26.0828704059517	12.0176125328898	11.0147970057849	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	10.0122269359159	9.00990220315199	1.00012209018435	0	0	3.00109916954915	1.00012209018435	4.00195439749781	0	7.00598826885697	13.0206736374495	3.00109916954915	5.00305424361532	0	18.0396670359275	4.00195439749781	1.00012209018435	2.00048844025395	0	6.00439882750478	0	3.00109916954915	0	16.0313316193744	2.00048844025395	5.00305424361532	0	3.00109916954915	0	11.0147970057849	2.00048844025395	5.00305424361532	8.00782268745052	8.00782268745052	4.00195439749781	2.00048844025395	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	13.0206736374495	6.00439882750478	4.00195439749781	3.00109916954915	11.0147970057849	0	3.00109916954915	5.00305424361532	3.00109916954915	4.00195439749781
Dcn	7.00598826885697	47.2717340146999	49.2954494708865	22.0592944438992	5.00305424361532	18.0396670359275	105.343095963603	108.422409477886	2.00048844025395	2.00048844025395	1.00012209018435	21.0540177177831	30.1104026871881	25.0766058142306	15.0275330602518	22.0592944438992	0	0	41.2065798956254	2.00048844025395	37.1681275103067	2.00048844025395	34.1418990756402	3.00109916954915	8.00782268745052	62.4740278484444	76.7139229953105	0	3.00109916954915	0	1.00012209018435	8.00782268745052	6.00439882750478	0	3.00109916954915	10.0122269359159	53.3458824338344	0	0	0	17.0353762377124	111.504039717289	121.792917270033	0	43.22730021288	43.22730021288	60.4437923669776	11.0147970057849	1.00012209018435	34.1418990756402	2.00048844025395	9.00990220315199	16.0313316193744	2.00048844025395	47.2717340146999	8.00782268745052	1.00012209018435	1.00012209018435	3.00109916954915	32.1256548803621	36.1591362501238	2.00048844025395	12.0176125328898	30.1104026871881	4.00195439749781	52.332898627509	31.1179048445245	8.00782268745052	12.0176125328898	15.0275330602518	5.00305424361532	4.00195439749781	80.7915739045011	7.00598826885697	48.283466760365	19.0442041347699	21.0540177177831	68.5707791601287	21.0540177177831	30.1104026871881	0	43.22730021288	1.00012209018435	158.008891491697	31.1179048445245
Ddit4	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0
Ddost	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0
Ddx17	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0
Ddx3x	1.00012209018435	1.00012209018435	7.00598826885697	0	0	0	6.00439882750478	1.00012209018435	0	6.00439882750478	3.00109916954915	9.00990220315199	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	2.00048844025395	0	3.00109916954915	0	0	0	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	10.0122269359159	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	2.00048844025395	4.00195439749781	7.00598826885697	4.00195439749781
Ddx3y	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0
Ddx5	1.00012209018435	10.0122269359159	4.00195439749781	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915	7.00598826885697	2.00048844025395	4.00195439749781	0	1.00012209018435	0	1.00012209018435	5.00305424361532	5.00305424361532	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	0	0	0	4.00195439749781	6.00439882750478	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	6.00439882750478	5.00305424361532	1.00012209018435	11.0147970057849	4.00195439749781	6.00439882750478	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	6.00439882750478	7.00598826885697	3.00109916954915	5.00305424361532	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	7.00598826885697	2.00048844025395	2.00048844025395	3.00109916954915	9.00990220315199	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	5.00305424361532	5.00305424361532
Dek	0	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	13.0206736374495	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395
Deptor	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	12.0176125328898	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	5.00305424361532	0	0	9.00990220315199	5.00305424361532	1.00012209018435	5.00305424361532	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	4.00195439749781	0	2.00048844025395	0	5.00305424361532	5.00305424361532	0	3.00109916954915
Derl1	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0
Des	4.00195439749781	9.00990220315199	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	8.00782268745052	4.00195439749781	3.00109916954915	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	0	7.00598826885697	4.00195439749781	2.00048844025395	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	9.00990220315199	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	4.00195439749781	6.00439882750478	0	0	12.0176125328898	3.00109916954915	0	7.00598826885697	0	1.00012209018435	5.00305424361532	4.00195439749781	1.00012209018435	4.00195439749781	11.0147970057849	3.00109916954915	1.00012209018435	0	1.00012209018435	9.00990220315199	0	6.00439882750478	4.00195439749781	9.00990220315199	2.00048844025395	3.00109916954915	6.00439882750478	7.00598826885697	6.00439882750478	18.0396670359275	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	12.0176125328898	6.00439882750478	1.00012209018435	3.00109916954915
Dkk2	0	0	0	0	0	0	12.0176125328898	0	0	0	0	8.00782268745052	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	0	0	0	0	0
Dnaja1	16.0313316193744	24.0705883708827	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	0	0	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	5.00305424361532	10.0122269359159	0	4.00195439749781	0	5.00305424361532	1.00012209018435	2.00048844025395	0	8.00782268745052	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	12.0176125328898	0	0	4.00195439749781	5.00305424361532	4.00195439749781	8.00782268745052	0	21.0540177177831	2.00048844025395	0	2.00048844025395	6.00439882750478	1.00012209018435	0	4.00195439749781	1.00012209018435	0	2.00048844025395	30.1104026871881	1.00012209018435	3.00109916954915	14.0239804397716	8.00782268745052	3.00109916954915	0	0	3.00109916954915	13.0206736374495	1.00012209018435	3.00109916954915	7.00598826885697	2.00048844025395	8.00782268745052	8.00782268745052	0	12.0176125328898	0	11.0147970057849	2.00048844025395	0	1.00012209018435	28.0961415204583	7.00598826885697
Dnajb1	0	44.2380343327527	0	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	21.0540177177831	6.00439882750478	3.00109916954915	24.0705883708827	0	22.0592944438992	0	1.00012209018435	32.1256548803621	4.00195439749781	6.00439882750478	9.00990220315199	23.0648179545339	0	18.0396670359275	0	5.00305424361532	0	2.00048844025395	0	3.00109916954915	9.00990220315199	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	0	9.00990220315199	3.00109916954915	29.1031482864402	0	0	1.00012209018435	10.0122269359159	8.00782268745052	1.00012209018435	4.00195439749781	0	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	13.0206736374495	51.3201652807748	0	9.00990220315199	5.00305424361532	7.00598826885697	10.0122269359159	1.00012209018435	0	43.22730021288	26.0828704059517	0	12.0176125328898	6.00439882750478	2.00048844025395	6.00439882750478	1.00012209018435	0	3.00109916954915	6.00439882750478	41.2065798956254	0	2.00048844025395	5.00305424361532	3.00109916954915	3.00109916954915
Dnajb14	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Dnajb4	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395
Dnajc3	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435
Dot1l	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Dpep1	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915
Dpp10	0	0	1.00012209018435	5.00305424361532	0	0	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395
Dpt	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	7.00598826885697	0
Dpysl3	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	0	5.00305424361532	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	6.00439882750478	2.00048844025395	0	0	0	8.00782268745052	6.00439882750478	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	5.00305424361532	4.00195439749781	2.00048844025395	4.00195439749781	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	4.00195439749781	0	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	9.00990220315199	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435
Dsc3	0	0	0	0	0	0	0	0	0	2.00048844025395	10.0122269359159	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	4.00195439749781	3.00109916954915	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	0	0	7.00598826885697	2.00048844025395	0	0	1.00012209018435	0	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	8.00782268745052	0	5.00305424361532	4.00195439749781	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0
Dsg2	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0
Dusp1	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	17.0353762377124	37.1681275103067	0	0	6.00439882750478	9.00990220315199	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	7.00598826885697	6.00439882750478	0	12.0176125328898	2.00048844025395	20.048987655079	0	12.0176125328898	5.00305424361532	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	9.00990220315199	0	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	0	2.00048844025395	14.0239804397716	0	2.00048844025395	2.00048844025395	0	6.00439882750478	9.00990220315199	14.0239804397716	0	16.0313316193744	1.00012209018435	8.00782268745052	9.00990220315199	1.00012209018435	6.00439882750478	0	0	0	1.00012209018435	16.0313316193744	3.00109916954915	1.00012209018435	3.00109916954915	8.00782268745052	1.00012209018435	1.00012209018435	11.0147970057849	0	15.0275330602518	20.048987655079	1.00012209018435	2.00048844025395	16.0313316193744	5.00305424361532	9.00990220315199	9.00990220315199	1.00012209018435	5.00305424361532	2.00048844025395	5.00305424361532	0	12.0176125328898	9.00990220315199	2.00048844025395	2.00048844025395
Dusp2	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	6.00439882750478	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0
Dynll1	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	3.00109916954915
