GENEID	X1	X2	X3	X4	X5	X6	X7	X11	X12	X14	X15	X17	X19	X20	X21	X23	X24	X26	X27	X28	X29	X30	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X56	X57	X58	X59	X60	X61	X62	X64	X65	X67	X68	X71	X72	X74	X75	X76	X77	X78	X80	X81	X82	X84	X85	X86	X87	X90	X91	X92	X93	X94	X95
Cct6a	0	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395
Cct8	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435
Cd164	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0
Cd19	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd1d1	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd24a	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	11.0147970057849	10.0122269359159	1.00012209018435	1.00012209018435	0	0	20.048987655079	0	0	1.00012209018435	0	0	38.1773673823587	0	11.0147970057849	0	0	8.00782268745052	6.00439882750478	13.0206736374495	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	29.1031482864402	0	0	0	0	0	13.0206736374495	1.00012209018435	1.00012209018435	4.00195439749781	31.1179048445245	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	18.0396670359275	5.00305424361532	7.00598826885697	0	10.0122269359159	0	6.00439882750478	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	7.00598826885697	8.00782268745052
Cd300lg	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd302	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	5.00305424361532	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0
Cd36	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	7.00598826885697	0
Cd37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd44	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	6.00439882750478	1.00012209018435	0	1.00012209018435	6.00439882750478	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	0	0	0
Cd47	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	5.00305424361532	3.00109916954915	2.00048844025395	5.00305424361532	0	2.00048844025395	6.00439882750478	6.00439882750478	0	2.00048844025395	10.0122269359159	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	0	11.0147970057849	1.00012209018435	7.00598826885697	5.00305424361532	5.00305424361532	8.00782268745052	4.00195439749781	2.00048844025395	4.00195439749781	6.00439882750478	4.00195439749781	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	9.00990220315199	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	8.00782268745052
Cd52	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd55	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd63	4.00195439749781	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	8.00782268745052	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	8.00782268745052	0	7.00598826885697	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	7.00598826885697	0	9.00990220315199	2.00048844025395	0	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	0	0	6.00439882750478	4.00195439749781	0	0	14.0239804397716	7.00598826885697	2.00048844025395	9.00990220315199	10.0122269359159	3.00109916954915	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	11.0147970057849	0	0	6.00439882750478	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915
Cd69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0239804397716	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Cd79b	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	8.00782268745052	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd81	0	0	5.00305424361532	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435
Cd8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd8b1	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Cd9	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478
Cd93	0	0	0	0	15.0275330602518	49.2954494708865	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0239804397716	0	0	0	18.0396670359275	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0
Cdc42	3.00109916954915	4.00195439749781	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	9.00990220315199	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	7.00598826885697	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435
Cdc42ep3	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0
Cdc42se1	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435
Cdh11	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	4.00195439749781	0	0	0	3.00109916954915	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	0	0	3.00109916954915	0	1.00012209018435	0	0	5.00305424361532	7.00598826885697	0	0	7.00598826885697	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0
Cdh2	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	0	0	0
Cdh5	0	0	0	0	6.00439882750478	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Cdk8	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0
Cdkn1a	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0
Cdr2	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0
Cebpb	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	5.00305424361532	6.00439882750478	0	0	7.00598826885697	0	5.00305424361532	28.0961415204583	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	4.00195439749781	0	18.0396670359275	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	3.00109916954915	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435
Celf2	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Cenpa	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Cenpe	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Cenpf	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	9.00990220315199	0	1.00012209018435	0	0	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	12.0176125328898	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	9.00990220315199	1.00012209018435	0	0	0	0
Cerk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Cfap97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Cfl1	4.00195439749781	1.00012209018435	1.00012209018435	0	12.0176125328898	5.00305424361532	0	0	3.00109916954915	12.0176125328898	2.00048844025395	1.00012209018435	3.00109916954915	11.0147970057849	3.00109916954915	9.00990220315199	1.00012209018435	0	6.00439882750478	6.00439882750478	6.00439882750478	4.00195439749781	6.00439882750478	3.00109916954915	0	7.00598826885697	0	1.00012209018435	10.0122269359159	15.0275330602518	3.00109916954915	3.00109916954915	2.00048844025395	10.0122269359159	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	18.0396670359275	8.00782268745052	0	12.0176125328898	7.00598826885697	2.00048844025395	7.00598826885697	7.00598826885697	4.00195439749781	0	1.00012209018435	2.00048844025395	8.00782268745052	0	1.00012209018435	19.0442041347699	0	6.00439882750478	2.00048844025395	0	0	3.00109916954915	7.00598826885697	0	2.00048844025395	0	5.00305424361532	0	6.00439882750478	7.00598826885697	4.00195439749781	3.00109916954915	2.00048844025395	0	6.00439882750478
Cflar	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0
Ch25h	2.00048844025395	0	4.00195439749781	0	7.00598826885697	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0
Chchd2	2.00048844025395	2.00048844025395	5.00305424361532	0	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	0	7.00598826885697	2.00048844025395	1.00012209018435	5.00305424361532	12.0176125328898	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	0	5.00305424361532	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915
Chd4	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	8.00782268745052	6.00439882750478	0	1.00012209018435	10.0122269359159	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	4.00195439749781	0	0	4.00195439749781	2.00048844025395	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435
Chd6	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0
Chpt1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Chrdl1	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0
