GENEID	X100	X101	X103	X105	X107	X108	X109	X111	X112	X113	X114	X116	X117	X118	X119	X120	X122	X125	X127	X128	X130	X136	X137	X140	X142	X143	X144	X148	X149	X151	X152	X153	X154	X156	X157	X158	X160	X165	X166	X169	X170	X171	X172	X173	X174	X177	X181	X185	X187	X189	X191	X192
Hsp90b1	1.00012209018435	0	0	20.048987655079	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	0	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	13.0206736374495	19.0442041347699	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	14.0239804397716	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	0	6.00439882750478	1.00012209018435
Hspa1a	0	20.048987655079	1.00012209018435	0	0	7.00598826885697	0	207.151025304366	1.00012209018435	0	3.00109916954915	50.3076822698104	1.00012209018435	61.4587843186464	18.0396670359275	92.0260903603573	1.00012209018435	0	73.6583465760993	11.0147970057849	3.00109916954915	12.0176125328898	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	20.048987655079	5.00305424361532	28.0961415204583	0	13.0206736374495	1.00012209018435	0	11.0147970057849	13.0206736374495	20.048987655079	28.0961415204583	6.00439882750478	5.00305424361532	37.1681275103067	11.0147970057849	5.00305424361532	6.00439882750478	5.00305424361532	0	16.0313316193744	27.0893822675098	0	0	40.1965934523377	40.1965934523377	4.00195439749781
Hspa5	2.00048844025395	1.00012209018435	1.00012209018435	19.0442041347699	2.00048844025395	0	0	19.0442041347699	6.00439882750478	10.0122269359159	1.00012209018435	10.0122269359159	4.00195439749781	16.0313316193744	6.00439882750478	4.00195439749781	6.00439882750478	6.00439882750478	3.00109916954915	1.00012209018435	3.00109916954915	0	8.00782268745052	6.00439882750478	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	16.0313316193744	23.0648179545339	4.00195439749781	0	2.00048844025395	6.00439882750478	7.00598826885697	7.00598826885697	0	12.0176125328898	2.00048844025395	16.0313316193744	2.00048844025395	7.00598826885697	1.00012209018435	0	2.00048844025395	6.00439882750478	15.0275330602518	0
Hspa8	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435
Hspb1	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	29.1031482864402	0	4.00195439749781	0	2.00048844025395	6.00439882750478	2.00048844025395	11.0147970057849	1.00012209018435	2.00048844025395	17.0353762377124	4.00195439749781	12.0176125328898	0	0	3.00109916954915	13.0206736374495	12.0176125328898	1.00012209018435	5.00305424361532	12.0176125328898	2.00048844025395	0	13.0206736374495	20.048987655079	0	16.0313316193744	2.00048844025395	28.0961415204583	0	0	6.00439882750478	0	2.00048844025395	6.00439882750478	9.00990220315199	1.00012209018435	0	0	13.0206736374495	0
Hspd1	0	1.00012209018435	0	2.00048844025395	0	0	0	29.1031482864402	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0
Hspe1	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	13.0206736374495	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	7.00598826885697	1.00012209018435	2.00048844025395	7.00598826885697	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	7.00598826885697	0	1.00012209018435	2.00048844025395	5.00305424361532	0
Hsph1	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	16.0313316193744	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	7.00598826885697	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	6.00439882750478	0	0	2.00048844025395	13.0206736374495	0
Htra1	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	9.00990220315199	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0
Icam1	3.00109916954915	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	12.0176125328898	1.00012209018435	5.00305424361532	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	2.00048844025395	7.00598826885697	0	3.00109916954915	0	13.0206736374495	0	1.00012209018435	4.00195439749781	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0
Icos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Id2	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Id3	4.00195439749781	1.00012209018435	0	9.00990220315199	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	4.00195439749781	2.00048844025395	0	5.00305424361532	0	0	0	0	1.00012209018435	0	11.0147970057849	1.00012209018435	1.00012209018435	0	3.00109916954915	0	10.0122269359159	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	9.00990220315199	0	2.00048844025395	3.00109916954915	0	4.00195439749781	0	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	0
Ier2	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	3.00109916954915	2.00048844025395	0	0	3.00109916954915	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0
Ier3	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	6.00439882750478	16.0313316193744	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	0	11.0147970057849	25.0766058142306	0	2.00048844025395	0	31.1179048445245	3.00109916954915	1.00012209018435	1.00012209018435	17.0353762377124	0	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	4.00195439749781	4.00195439749781	7.00598826885697	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0
Ier5	3.00109916954915	4.00195439749781	0	0	0	0	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	9.00990220315199	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	11.0147970057849	6.00439882750478	0
Ifi203	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Ifitm1	5.00305424361532	3.00109916954915	0	7.00598826885697	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	8.00782268745052	5.00305424361532	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	17.0353762377124	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	7.00598826885697	0	1.00012209018435	0	0	8.00782268745052	0	0	6.00439882750478	0	2.00048844025395	1.00012209018435	11.0147970057849	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395
Ifitm2	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Ifitm3	4.00195439749781	1.00012209018435	1.00012209018435	12.0176125328898	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	9.00990220315199	3.00109916954915	5.00305424361532	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	10.0122269359159	12.0176125328898	0	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	0	0	11.0147970057849	4.00195439749781	4.00195439749781	0	0	3.00109916954915	7.00598826885697	2.00048844025395	0	8.00782268745052	4.00195439749781	10.0122269359159	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395
Ifrd1	11.0147970057849	2.00048844025395	0	8.00782268745052	0	0	0	6.00439882750478	0	5.00305424361532	0	1.00012209018435	3.00109916954915	11.0147970057849	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	3.00109916954915	11.0147970057849	0	2.00048844025395	4.00195439749781	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	7.00598826885697	0	1.00012209018435	1.00012209018435	6.00439882750478	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	18.0396670359275	1.00012209018435	1.00012209018435	0	0	2.00048844025395	25.0766058142306	5.00305424361532	1.00012209018435
Igf1	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	11.0147970057849	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0
Igfbp2	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0
Igfbp3	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	4.00195439749781	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	0	0	14.0239804397716	0	0	0	3.00109916954915	0	0	0	7.00598826885697	4.00195439749781	0
Igfbp4	0	0	0	9.00990220315199	0	0	0	7.00598826885697	6.00439882750478	1.00012209018435	1.00012209018435	10.0122269359159	0	1.00012209018435	0	1.00012209018435	8.00782268745052	0	4.00195439749781	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	13.0206736374495	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	10.0122269359159	0	3.00109916954915	0	1.00012209018435	0	6.00439882750478	3.00109916954915	1.00012209018435
Igfbp5	0	0	0	6.00439882750478	0	0	0	27.0893822675098	38.1773673823587	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	0	0	0	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	17.0353762377124	0
Igfbp6	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igfbp7	3.00109916954915	6.00439882750478	9.00990220315199	33.1336529167031	14.0239804397716	9.00990220315199	4.00195439749781	31.1179048445245	1.00012209018435	10.0122269359159	0	34.1418990756402	19.0442041347699	29.1031482864402	20.048987655079	23.0648179545339	21.0540177177831	3.00109916954915	30.1104026871881	8.00782268745052	67.5540235386734	2.00048844025395	52.332898627509	104.317172351477	4.00195439749781	16.0313316193744	4.00195439749781	20.048987655079	60.4437923669776	22.0592944438992	24.0705883708827	41.2065798956254	30.1104026871881	72.6403274332921	17.0353762377124	6.00439882750478	1.00012209018435	12.0176125328898	20.048987655079	18.0396670359275	1.00012209018435	13.0206736374495	16.0313316193744	39.186855988824	29.1031482864402	31.1179048445245	2.00048844025395	4.00195439749781	0	16.0313316193744	19.0442041347699	4.00195439749781
Ighm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Igkc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iigp1	0	4.00195439749781	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435
Il17rb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1r1	1.00012209018435	1.00012209018435	0	7.00598826885697	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0
Il2rg	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	2.00048844025395	16.0313316193744	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0
Il33	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	4.00195439749781	0	0	19.0442041347699	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435
Il6	4.00195439749781	0	0	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	0	52.332898627509	0	0	4.00195439749781	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	25.0766058142306	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	2.00048844025395	0	0
Il6st	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	11.0147970057849	0	6.00439882750478	0	0	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	10.0122269359159	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0
Il7r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Ildr2	0	0	0	6.00439882750478	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Inmt	0	0	0	8.00782268745052	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	9.00990220315199	0	0	0	0	0	10.0122269359159	0	0
Iqgap1	0	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	0	0	0	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0
Irf1	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Irgm2	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0
Irs2	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0
Isg15	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	0	0	0
Isg20	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	9.00990220315199	0	1.00012209018435	0
Islr	0	0	0	1.00012209018435	0	0	0	0	9.00990220315199	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Isyna1	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Itgb1	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	0	0	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	4.00195439749781	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435
Itih5	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	0	0	0	0	2.00048844025395	8.00782268745052	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	7.00598826885697	1.00012209018435
Itm2a	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	11.0147970057849	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itm2b	2.00048844025395	0	1.00012209018435	14.0239804397716	1.00012209018435	3.00109916954915	0	5.00305424361532	6.00439882750478	1.00012209018435	0	6.00439882750478	1.00012209018435	13.0206736374495	5.00305424361532	4.00195439749781	2.00048844025395	2.00048844025395	6.00439882750478	0	6.00439882750478	2.00048844025395	7.00598826885697	6.00439882750478	3.00109916954915	4.00195439749781	5.00305424361532	5.00305424361532	3.00109916954915	4.00195439749781	13.0206736374495	4.00195439749781	10.0122269359159	8.00782268745052	4.00195439749781	0	0	11.0147970057849	4.00195439749781	6.00439882750478	0	7.00598826885697	3.00109916954915	3.00109916954915	9.00990220315199	6.00439882750478	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435
Itm2c	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	7.00598826885697	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	0
Itpr2	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Jade1	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Jak1	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	9.00990220315199	2.00048844025395	2.00048844025395	2.00048844025395	0	5.00305424361532	3.00109916954915	0	0	0	0	5.00305424361532	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	23.0648179545339	6.00439882750478	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0
Jam3	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	7.00598826885697	0	2.00048844025395	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jun	3.00109916954915	4.00195439749781	0	2.00048844025395	0	3.00109916954915	0	24.0705883708827	7.00598826885697	3.00109916954915	3.00109916954915	5.00305424361532	3.00109916954915	38.1773673823587	3.00109916954915	15.0275330602518	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	8.00782268745052	8.00782268745052	0	16.0313316193744	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	18.0396670359275	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	0	3.00109916954915	0	1.00012209018435	5.00305424361532	7.00598826885697	1.00012209018435	1.00012209018435	0	14.0239804397716	1.00012209018435	0
Junb	11.0147970057849	4.00195439749781	0	18.0396670359275	0	3.00109916954915	0	17.0353762377124	1.00012209018435	8.00782268745052	0	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	7.00598826885697	2.00048844025395	7.00598826885697	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	9.00990220315199	9.00990220315199	0	4.00195439749781	4.00195439749781	7.00598826885697	1.00012209018435	1.00012209018435	3.00109916954915	7.00598826885697	2.00048844025395	10.0122269359159	5.00305424361532	1.00012209018435	0	5.00305424361532	11.0147970057849	4.00195439749781	1.00012209018435	4.00195439749781	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	0	0	0	11.0147970057849	3.00109916954915	0
