GENEID	X97	X99	X102	X104	X105	X106	X107	X110	X112	X115	X116	X119	X120	X122	X127	X128	X130	X131	X136	X137	X138	X143	X144	X145	X147	X148	X149	X150	X151	X152	X155	X157	X158	X159	X160	X161	X162	X164	X166	X168	X171	X173	X175	X176	X177	X178	X179	X181	X182	X183	X184	X185	X186	X187	X188	X189	X190	X191	X192
Ap2m1	2.00048844025395	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Ap3d1	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0
Apbb1ip	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0
Apbb2	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435
Aph1a	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0
Aplnr	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0
Aplp2	4.00195439749781	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	5.00305424361532	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0
Apod	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	7.00598826885697	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apoe	11.0147970057849	5.00305424361532	1.00012209018435	94.0720444488503	8.00782268745052	3.00109916954915	45.2490179242113	16.0313316193744	3.00109916954915	2.00048844025395	10.0122269359159	3.00109916954915	33.1336529167031	0	0	7.00598826885697	17.0353762377124	2.00048844025395	17.0353762377124	5.00305424361532	11.0147970057849	10.0122269359159	16.0313316193744	0	0	4.00195439749781	2.00048844025395	8.00782268745052	5.00305424361532	10.0122269359159	0	7.00598826885697	3.00109916954915	63.4895230811159	42.2168154415037	9.00990220315199	33.1336529167031	3.00109916954915	1.00012209018435	18.0396670359275	8.00782268745052	7.00598826885697	12.0176125328898	16.0313316193744	7.00598826885697	6.00439882750478	6.00439882750478	1.00012209018435	13.0206736374495	20.048987655079	4.00195439749781	0	5.00305424361532	6.00439882750478	7.00598826885697	4.00195439749781	12.0176125328898	9.00990220315199	3.00109916954915
Apold1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	11.0147970057849	0	1.00012209018435	0	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0
App	9.00990220315199	4.00195439749781	2.00048844025395	7.00598826885697	0	0	3.00109916954915	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	3.00109916954915	13.0206736374495	0	1.00012209018435	8.00782268745052	3.00109916954915	1.00012209018435	0	2.00048844025395	5.00305424361532	5.00305424361532	7.00598826885697	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	4.00195439749781	0	2.00048844025395	8.00782268745052	12.0176125328898	7.00598826885697	4.00195439749781	2.00048844025395	3.00109916954915	8.00782268745052	1.00012209018435	5.00305424361532	1.00012209018435	7.00598826885697	9.00990220315199	10.0122269359159	0	3.00109916954915	7.00598826885697	9.00990220315199	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	5.00305424361532	5.00305424361532	0
Appbp2	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Aqp1	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0
Arc	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Arcn1	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	0	0	3.00109916954915	0	6.00439882750478	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	4.00195439749781	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395
Arf1	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	3.00109916954915	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	7.00598826885697	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	7.00598826885697	6.00439882750478	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0
Arf4	1.00012209018435	3.00109916954915	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	0	3.00109916954915	0	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	0
Arf6	5.00305424361532	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	6.00439882750478	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	3.00109916954915	2.00048844025395	3.00109916954915	0	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395
Arglu1	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	0	0
Arhgap18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0
Arhgap29	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435
Arhgap31	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0
Arhgap42	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435
Arhgdia	0	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	8.00782268745052	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0
Arhgef2	0	1.00012209018435	0	5.00305424361532	0	0	0	2.00048844025395	5.00305424361532	0	0	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	0
Arid1a	0	2.00048844025395	0	4.00195439749781	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435
Arid1b	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	7.00598826885697	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	3.00109916954915	0
Arid2	2.00048844025395	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0
Arid4a	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0
Arid4b	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Arid5a	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0
Arid5b	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	4.00195439749781	0
Arl1	5.00305424361532	3.00109916954915	2.00048844025395	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	0	0	0	4.00195439749781	0	3.00109916954915	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	5.00305424361532	8.00782268745052	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	10.0122269359159	2.00048844025395	0	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395
Arl4a	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Arl5b	5.00305424361532	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0
Armcx3	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0
Arpc1a	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	8.00782268745052	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0
Arpc1b	6.00439882750478	2.00048844025395	1.00012209018435	9.00990220315199	0	4.00195439749781	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	11.0147970057849	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	4.00195439749781	0	0	7.00598826885697	6.00439882750478	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	8.00782268745052	0	0	11.0147970057849	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	5.00305424361532	6.00439882750478	0	5.00305424361532	0	0	3.00109916954915	9.00990220315199	6.00439882750478	0
Arpc2	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	7.00598826885697	6.00439882750478	3.00109916954915	4.00195439749781	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	8.00782268745052	0
Arpc5	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	8.00782268745052	2.00048844025395	0	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435
Arrb1	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0
Ash1l	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	0	5.00305424361532	1.00012209018435	0
Aspm	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Aspn	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	7.00598826885697	0	0	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0
Atf3	16.0313316193744	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	8.00782268745052	0	0	2.00048844025395	0	0	0	0	0	0	11.0147970057849	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	8.00782268745052	3.00109916954915	0	3.00109916954915	9.00990220315199	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	7.00598826885697	0	2.00048844025395	0	0	0	0
Atf4	20.048987655079	6.00439882750478	2.00048844025395	22.0592944438992	2.00048844025395	0	10.0122269359159	4.00195439749781	10.0122269359159	1.00012209018435	2.00048844025395	0	17.0353762377124	0	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	6.00439882750478	3.00109916954915	7.00598826885697	8.00782268745052	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	0	6.00439882750478	9.00990220315199	10.0122269359159	2.00048844025395	0	7.00598826885697	3.00109916954915	3.00109916954915	9.00990220315199	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	4.00195439749781	8.00782268745052	0	1.00012209018435	7.00598826885697	8.00782268745052	0	2.00048844025395	7.00598826885697	8.00782268745052	3.00109916954915	1.00012209018435	5.00305424361532	11.0147970057849	4.00195439749781
Atn1	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	6.00439882750478	1.00012209018435	5.00305424361532
Atp1a2	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Atp2a2	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	0	0	0	0	2.00048844025395	1.00012209018435
Atp2b1	2.00048844025395	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	0	1.00012209018435	7.00598826885697	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395
