GENEID	X5	X16	X23	X24	X36	X37	X44	X46	X47	X48	X49	X56	X60	X62	X63	X64	X69	X72	X77	X78	X80	X88	X95
Cebpb	2.00048844025395	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	9.00990220315199	1.00012209018435	4.00195439749781	8.00782268745052	0	0	9.00990220315199	10.0122269359159	7.00598826885697	5.00305424361532	7.00598826885697	2.00048844025395	1.00012209018435	5.00305424361532	7.00598826885697	3.00109916954915
Celf2	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	3.00109916954915	0	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478
Cfdp1	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	9.00990220315199	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435
Cfl1	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	10.0122269359159	5.00305424361532	12.0176125328898	10.0122269359159	4.00195439749781	4.00195439749781	2.00048844025395	13.0206736374495	12.0176125328898	18.0396670359275	12.0176125328898	7.00598826885697	15.0275330602518	12.0176125328898	4.00195439749781	1.00012209018435	3.00109916954915	9.00990220315199
Cfl2	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	5.00305424361532	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435
Cflar	1.00012209018435	1.00012209018435	7.00598826885697	0	0	3.00109916954915	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	5.00305424361532	4.00195439749781	4.00195439749781	0	0	1.00012209018435
Cggbp1	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0
Chchd2	5.00305424361532	3.00109916954915	3.00109916954915	0	0	6.00439882750478	1.00012209018435	7.00598826885697	13.0206736374495	2.00048844025395	6.00439882750478	1.00012209018435	13.0206736374495	13.0206736374495	4.00195439749781	5.00305424361532	4.00195439749781	11.0147970057849	8.00782268745052	6.00439882750478	3.00109916954915	5.00305424361532	23.0648179545339
Chchd3	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Chd1	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395
Chd3	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	5.00305424361532	6.00439882750478	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435
Chd4	2.00048844025395	1.00012209018435	4.00195439749781	0	0	13.0206736374495	1.00012209018435	3.00109916954915	6.00439882750478	5.00305424361532	6.00439882750478	0	9.00990220315199	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	4.00195439749781	0	4.00195439749781	6.00439882750478
Chd6	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	5.00305424361532	0
Chmp3	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	4.00195439749781	0	0	0
Chp1	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Chpf	0	0	0	0	0	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Chpt1	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	4.00195439749781	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781
Chtop	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915
Cirh1a	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0
Ckap4	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	4.00195439749781	5.00305424361532	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781
Clcn7	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0
Cldn11	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0
Clic4	0	3.00109916954915	0	0	0	5.00305424361532	2.00048844025395	3.00109916954915	8.00782268745052	2.00048844025395	1.00012209018435	0	6.00439882750478	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	5.00305424361532
Clint1	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395
Clip3	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	0	0	2.00048844025395
Clmp	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	3.00109916954915	0	13.0206736374495	2.00048844025395
Cltc	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	0	0	8.00782268745052	6.00439882750478	9.00990220315199	2.00048844025395	3.00109916954915	0	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	5.00305424361532
Clu	2.00048844025395	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0
Cmip	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	3.00109916954915	8.00782268745052	8.00782268745052	4.00195439749781	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435
Cmtm3	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	0	6.00439882750478	4.00195439749781	1.00012209018435	3.00109916954915	0	3.00109916954915	5.00305424361532	2.00048844025395	0	3.00109916954915	3.00109916954915
Cnbp	2.00048844025395	2.00048844025395	1.00012209018435	0	0	8.00782268745052	5.00305424361532	12.0176125328898	4.00195439749781	5.00305424361532	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	9.00990220315199	6.00439882750478	4.00195439749781	4.00195439749781	5.00305424361532	3.00109916954915	0	3.00109916954915	11.0147970057849
Cnn2	0	0	1.00012209018435	0	0	7.00598826885697	0	3.00109916954915	10.0122269359159	3.00109916954915	1.00012209018435	0	1.00012209018435	8.00782268745052	8.00782268745052	0	0	2.00048844025395	1.00012209018435	0	0	0	7.00598826885697
Cnn3	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	11.0147970057849	1.00012209018435	3.00109916954915	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	10.0122269359159	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915
Cnot6l	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0
Cntln	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	5.00305424361532
Col11a1	0	7.00598826885697	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	5.00305424361532
Col14a1	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	2.00048844025395	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435
Col1a1	8.00782268745052	335.361805479314	0	1.00012209018435	12.0176125328898	12.0176125328898	20.048987655079	54.3591168236642	42.2168154415037	39.186855988824	107.39571439794	5.00305424361532	2.00048844025395	0	29.1031482864402	16.0313316193744	42.2168154415037	46.2602511104364	64.505270141498	13.0206736374495	17.0353762377124	85.8943526882953	32.1256548803621
Col27a1	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	8.00782268745052	10.0122269359159
Col3a1	4.00195439749781	240.950082481701	6.00439882750478	1.00012209018435	17.0353762377124	12.0176125328898	6.00439882750478	20.048987655079	19.0442041347699	41.2065798956254	111.504039717289	1.00012209018435	0	5.00305424361532	13.0206736374495	8.00782268745052	39.186855988824	45.2490179242113	72.6403274332921	14.0239804397716	6.00439882750478	76.7139229953105	19.0442041347699
Col4a1	0	23.0648179545339	20.048987655079	1.00012209018435	2.00048844025395	14.0239804397716	11.0147970057849	18.0396670359275	5.00305424361532	6.00439882750478	27.0893822675098	1.00012209018435	22.0592944438992	29.1031482864402	15.0275330602518	4.00195439749781	5.00305424361532	16.0313316193744	46.2602511104364	10.0122269359159	1.00012209018435	13.0206736374495	19.0442041347699
Col4a2	0	13.0206736374495	6.00439882750478	0	0	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	4.00195439749781	7.00598826885697	0	11.0147970057849	14.0239804397716	7.00598826885697	3.00109916954915	1.00012209018435	2.00048844025395	26.0828704059517	1.00012209018435	0	3.00109916954915	4.00195439749781
Col4a3bp	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	0	2.00048844025395	0	0
Col5a1	1.00012209018435	22.0592944438992	3.00109916954915	0	1.00012209018435	6.00439882750478	5.00305424361532	4.00195439749781	5.00305424361532	2.00048844025395	15.0275330602518	0	0	5.00305424361532	6.00439882750478	4.00195439749781	5.00305424361532	3.00109916954915	17.0353762377124	10.0122269359159	0	12.0176125328898	10.0122269359159
Col5a2	1.00012209018435	7.00598826885697	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	8.00782268745052	1.00012209018435	0	2.00048844025395	3.00109916954915	0	8.00782268745052	2.00048844025395	9.00990220315199	5.00305424361532	2.00048844025395	6.00439882750478	0
Col6a1	1.00012209018435	8.00782268745052	7.00598826885697	0	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	6.00439882750478	5.00305424361532	12.0176125328898	1.00012209018435	0	7.00598826885697	12.0176125328898	4.00195439749781	5.00305424361532	4.00195439749781	14.0239804397716	8.00782268745052	0	5.00305424361532	7.00598826885697
Col6a2	1.00012209018435	11.0147970057849	22.0592944438992	0	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	9.00990220315199	19.0442041347699	2.00048844025395	0	4.00195439749781	11.0147970057849	4.00195439749781	5.00305424361532	9.00990220315199	12.0176125328898	5.00305424361532	0	5.00305424361532	2.00048844025395
Col6a3	6.00439882750478	2.00048844025395	7.00598826885697	0	5.00305424361532	13.0206736374495	9.00990220315199	10.0122269359159	16.0313316193744	18.0396670359275	18.0396670359275	2.00048844025395	0	14.0239804397716	24.0705883708827	8.00782268745052	4.00195439749781	20.048987655079	10.0122269359159	11.0147970057849	1.00012209018435	12.0176125328898	19.0442041347699
Col6a4	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915
Col9a2	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478
Colec11	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	8.00782268745052	2.00048844025395	0	0	0	5.00305424361532	0	0	0	0
Comt	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	6.00439882750478	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532
Copb2	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	5.00305424361532	1.00012209018435
Cope	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915
Cops4	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395
Cox4i1	3.00109916954915	1.00012209018435	0	0	3.00109916954915	4.00195439749781	4.00195439749781	4.00195439749781	4.00195439749781	3.00109916954915	7.00598826885697	2.00048844025395	6.00439882750478	1.00012209018435	5.00305424361532	9.00990220315199	1.00012209018435	5.00305424361532	0	6.00439882750478	2.00048844025395	13.0206736374495	8.00782268745052
Cox6a1	0	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052	4.00195439749781	2.00048844025395	4.00195439749781	2.00048844025395	6.00439882750478	1.00012209018435	9.00990220315199	6.00439882750478	8.00782268745052	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	0	3.00109916954915	9.00990220315199
Cox6b1	2.00048844025395	3.00109916954915	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	4.00195439749781	1.00012209018435	0	3.00109916954915	3.00109916954915
Cox6c	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	5.00305424361532	2.00048844025395	1.00012209018435	9.00990220315199	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	0	14.0239804397716
Cox7a2l	0	8.00782268745052	1.00012209018435	0	0	3.00109916954915	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	6.00439882750478	0	5.00305424361532	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	0	1.00012209018435	3.00109916954915
Cox7b	0	0	0	0	0	4.00195439749781	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0
Cox7c	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	7.00598826885697	0	2.00048844025395	2.00048844025395	8.00782268745052	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	0	2.00048844025395	9.00990220315199
Cox8a	0	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	3.00109916954915	0	10.0122269359159	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	6.00439882750478	3.00109916954915
Cp	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781
Cpe	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	4.00195439749781	0
Cpne8	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	0	2.00048844025395	0	0	2.00048844025395
Cpsf6	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435
Cpt1a	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0
Cpxm1	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Crebbp	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	5.00305424361532	0
Crem	0	0	0	0	0	7.00598826885697	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	2.00048844025395
Crim1	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0
Crip1	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0
Crispld2	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	26.0828704059517	0	0	0	3.00109916954915	2.00048844025395	9.00990220315199	0	2.00048844025395	0
Crk	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395
Crtap	0	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	5.00305424361532	4.00195439749781	6.00439882750478	0	0	3.00109916954915	12.0176125328898	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	6.00439882750478
Cryab	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0
Csad	0	0	0	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	8.00782268745052	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915
Csde1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	10.0122269359159	3.00109916954915	2.00048844025395	4.00195439749781	0	3.00109916954915	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	2.00048844025395	1.00012209018435	0	3.00109916954915	5.00305424361532
Csf1	0	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	9.00990220315199	0	8.00782268745052	0	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	0	2.00048844025395	0	1.00012209018435	12.0176125328898
Csnk1a1	1.00012209018435	0	6.00439882750478	0	0	14.0239804397716	4.00195439749781	3.00109916954915	8.00782268745052	4.00195439749781	5.00305424361532	0	3.00109916954915	8.00782268745052	4.00195439749781	1.00012209018435	0	5.00305424361532	7.00598826885697	6.00439882750478	3.00109916954915	3.00109916954915	4.00195439749781
Csnk1g3	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395
Csrnp1	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435
Csrp1	1.00012209018435	3.00109916954915	0	0	0	13.0206736374495	1.00012209018435	8.00782268745052	1.00012209018435	0	10.0122269359159	0	0	2.00048844025395	6.00439882750478	2.00048844025395	0	7.00598826885697	7.00598826885697	0	0	0	7.00598826885697
Cst3	0	14.0239804397716	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781
Ctage5	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0
Ctbp1	0	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	0	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	0	0	5.00305424361532	0
Ctdsp1	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435
Ctdsp2	0	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	10.0122269359159	5.00305424361532	10.0122269359159	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	4.00195439749781	2.00048844025395	3.00109916954915	6.00439882750478	4.00195439749781
Ctdspl	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	5.00305424361532	0	0	0	2.00048844025395
Ctnna1	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435	4.00195439749781	0	0	0	4.00195439749781	0	0	0	0
Ctnnb1	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	3.00109916954915	0	6.00439882750478	4.00195439749781	10.0122269359159	5.00305424361532	6.00439882750478	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781
Ctsb	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	3.00109916954915	0	4.00195439749781	2.00048844025395	4.00195439749781	0	1.00012209018435	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	5.00305424361532
Ctsl	3.00109916954915	3.00109916954915	0	0	0	3.00109916954915	3.00109916954915	3.00109916954915	5.00305424361532	4.00195439749781	2.00048844025395	0	15.0275330602518	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	7.00598826885697
Cul3	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395
Cxcl1	49.2954494708865	2.00048844025395	25.0766058142306	1.00012209018435	0	27.0893822675098	10.0122269359159	30.1104026871881	5.00305424361532	2.00048844025395	41.2065798956254	0	6.00439882750478	2.00048844025395	31.1179048445245	38.1773673823587	0	12.0176125328898	49.2954494708865	5.00305424361532	4.00195439749781	1.00012209018435	0
Cxcl10	7.00598826885697	0	0	0	0	17.0353762377124	105.343095963603	12.0176125328898	9.00990220315199	8.00782268745052	40.1965934523377	10.0122269359159	4.00195439749781	0	43.22730021288	32.1256548803621	2.00048844025395	21.0540177177831	5.00305424361532	0	0	12.0176125328898	2.00048844025395
Cxcl12	3.00109916954915	0	4.00195439749781	0	2.00048844025395	6.00439882750478	10.0122269359159	54.3591168236642	29.1031482864402	64.505270141498	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	15.0275330602518	7.00598826885697	17.0353762377124	26.0828704059517	1.00012209018435	27.0893822675098	3.00109916954915	20.048987655079	22.0592944438992
Cxcl13	1.00012209018435	0	0	0	0	23.0648179545339	31.1179048445245	48.283466760365	1.00012209018435	0	11.0147970057849	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	14.0239804397716	10.0122269359159	30.1104026871881	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	39.186855988824
Cxcl2	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	10.0122269359159	0	0	0	0
Cxcl5	0	0	0	0	0	8.00782268745052	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	5.00305424361532	0
Cxcl9	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Cxx1a	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0
Cyb5a	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0
Cyc1	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395
Cycs	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	5.00305424361532	3.00109916954915	0	2.00048844025395	0	2.00048844025395
