GENEID	X98	X100	X104	X108	X109	X111	X113	X115	X117	X128	X137	X138	X139	X140	X148	X151	X153	X155	X156	X159	X171	X173	X179	X180	X181	X182	X183
Fos	0	0	25.0766058142306	11.0147970057849	0	10.0122269359159	0	0	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	0	2.00048844025395	20.048987655079	3.00109916954915	20.048987655079	1.00012209018435	5.00305424361532	1.00012209018435	7.00598826885697	3.00109916954915	0	50.3076822698104	0
Fosb	0	13.0206736374495	13.0206736374495	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	5.00305424361532	0	0	0	0	2.00048844025395	1.00012209018435	0	7.00598826885697	0	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	12.0176125328898	0
Fscn1	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	9.00990220315199	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0
Fstl1	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	7.00598826885697	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	9.00990220315199	2.00048844025395	1.00012209018435	0	3.00109916954915	0
Fth1	2.00048844025395	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	7.00598826885697	2.00048844025395	10.0122269359159	6.00439882750478	12.0176125328898	0	1.00012209018435	8.00782268745052	5.00305424361532	3.00109916954915	5.00305424361532	4.00195439749781
Ftl1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0
Gabarap	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	0
Gadd45b	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	0
Gata6	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gem	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	4.00195439749781	9.00990220315199	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	12.0176125328898	9.00990220315199	10.0122269359159	3.00109916954915	4.00195439749781	0
Glul	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	8.00782268745052	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0
Gm10036	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0
Gm10715	0	0	1.00012209018435	3.00109916954915	10.0122269359159	0	34.1418990756402	1.00012209018435	3.00109916954915	1.00012209018435	8.00782268745052	3.00109916954915	0	7.00598826885697	2.00048844025395	2.00048844025395	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	7.00598826885697	6.00439882750478	17.0353762377124	10.0122269359159	10.0122269359159
Gm10717	1.00012209018435	1.00012209018435	3.00109916954915	10.0122269359159	22.0592944438992	0	72.6403274332921	4.00195439749781	9.00990220315199	6.00439882750478	12.0176125328898	7.00598826885697	1.00012209018435	23.0648179545339	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	10.0122269359159	3.00109916954915	0	25.0766058142306	17.0353762377124	27.0893822675098	15.0275330602518	25.0766058142306
Gm10719	2.00048844025395	0	0	3.00109916954915	7.00598826885697	2.00048844025395	41.2065798956254	1.00012209018435	4.00195439749781	2.00048844025395	9.00990220315199	0	0	12.0176125328898	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	14.0239804397716	7.00598826885697	20.048987655079	9.00990220315199	8.00782268745052
Gm12840	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0
Gm13889	0	15.0275330602518	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	8.00782268745052	0	0	2.00048844025395	0	1.00012209018435	0	21.0540177177831	0	0
Gm15013	1.00012209018435	1.00012209018435	5.00305424361532	7.00598826885697	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	3.00109916954915
Gm17555	3.00109916954915	1.00012209018435	5.00305424361532	5.00305424361532	8.00782268745052	2.00048844025395	30.1104026871881	9.00990220315199	4.00195439749781	10.0122269359159	11.0147970057849	7.00598826885697	1.00012209018435	19.0442041347699	11.0147970057849	10.0122269359159	2.00048844025395	1.00012209018435	21.0540177177831	2.00048844025395	4.00195439749781	1.00012209018435	25.0766058142306	33.1336529167031	11.0147970057849	6.00439882750478	4.00195439749781
Gm17615	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	12.0176125328898	0	0	6.00439882750478	8.00782268745052	2.00048844025395	1.00012209018435	10.0122269359159	4.00195439749781	14.0239804397716	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	10.0122269359159	18.0396670359275	7.00598826885697	2.00048844025395	2.00048844025395
Gm21738	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	20.048987655079	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	8.00782268745052	9.00990220315199	1.00012209018435	5.00305424361532
Gm21750	2.00048844025395	0	4.00195439749781	4.00195439749781	18.0396670359275	1.00012209018435	18.0396670359275	5.00305424361532	2.00048844025395	9.00990220315199	8.00782268745052	1.00012209018435	0	16.0313316193744	5.00305424361532	9.00990220315199	6.00439882750478	4.00195439749781	12.0176125328898	2.00048844025395	4.00195439749781	0	13.0206736374495	15.0275330602518	6.00439882750478	11.0147970057849	3.00109916954915
Gm21833	6.00439882750478	4.00195439749781	24.0705883708827	19.0442041347699	58.4145626995135	9.00990220315199	115.616489861948	27.0893822675098	16.0313316193744	70.6050478883099	47.2717340146999	13.0206736374495	0	94.0720444488503	45.2490179242113	55.3726019210037	17.0353762377124	6.00439882750478	98.1670210458638	14.0239804397716	6.00439882750478	4.00195439749781	74.6766188001131	134.173783119729	34.1418990756402	18.0396670359275	11.0147970057849
Gm21962	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0
Gm26905	1.00012209018435	0	3.00109916954915	3.00109916954915	4.00195439749781	0	4.00195439749781	0	4.00195439749781	5.00305424361532	3.00109916954915	0	0	5.00305424361532	0	1.00012209018435	7.00598826885697	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	3.00109916954915	5.00305424361532	0	1.00012209018435	3.00109916954915
Gm26917	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Gm28045	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29055	9.00990220315199	6.00439882750478	36.1591362501238	27.0893822675098	60.4437923669776	13.0206736374495	220.848272795392	41.2065798956254	31.1179048445245	97.1428930245265	77.7329552185041	28.0961415204583	2.00048844025395	106.369276602818	51.3201652807748	106.369276602818	24.0705883708827	6.00439882750478	149.702678252316	15.0275330602518	19.0442041347699	9.00990220315199	119.733073123026	153.853679367656	49.2954494708865	24.0705883708827	26.0828704059517
Gm31258	0	0	0	2.00048844025395	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	0	7.00598826885697	0	1.00012209018435	1.00012209018435	9.00990220315199	5.00305424361532	4.00195439749781	0	2.00048844025395
Gm37158	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	25.0766058142306	7.00598826885697	53.3458824338344	13.0206736374495	13.0206736374495	23.0648179545339	15.0275330602518	6.00439882750478	0	36.1591362501238	15.0275330602518	18.0396670359275	9.00990220315199	1.00012209018435	40.1965934523377	6.00439882750478	8.00782268745052	1.00012209018435	30.1104026871881	66.5375202452072	14.0239804397716	8.00782268745052	8.00782268745052
Gm37324	0	0	3.00109916954915	5.00305424361532	4.00195439749781	1.00012209018435	13.0206736374495	3.00109916954915	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	3.00109916954915	12.0176125328898	5.00305424361532	11.0147970057849	1.00012209018435	0	11.0147970057849	2.00048844025395	4.00195439749781	1.00012209018435	7.00598826885697	12.0176125328898	5.00305424361532	1.00012209018435	3.00109916954915
Gm37404	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	0
Gm37746	1.00012209018435	1.00012209018435	11.0147970057849	4.00195439749781	19.0442041347699	4.00195439749781	61.4587843186464	6.00439882750478	6.00439882750478	30.1104026871881	15.0275330602518	13.0206736374495	0	32.1256548803621	18.0396670359275	19.0442041347699	17.0353762377124	1.00012209018435	28.0961415204583	7.00598826885697	8.00782268745052	2.00048844025395	34.1418990756402	48.283466760365	12.0176125328898	3.00109916954915	4.00195439749781
Gm37900	0	0	4.00195439749781	3.00109916954915	6.00439882750478	2.00048844025395	18.0396670359275	3.00109916954915	4.00195439749781	12.0176125328898	4.00195439749781	2.00048844025395	0	11.0147970057849	5.00305424361532	5.00305424361532	4.00195439749781	0	13.0206736374495	2.00048844025395	2.00048844025395	1.00012209018435	10.0122269359159	11.0147970057849	7.00598826885697	2.00048844025395	2.00048844025395
Gm37903	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	5.00305424361532	7.00598826885697	3.00109916954915	0	3.00109916954915
Gm37954	1.00012209018435	2.00048844025395	15.0275330602518	3.00109916954915	32.1256548803621	5.00305424361532	76.7139229953105	7.00598826885697	12.0176125328898	43.22730021288	22.0592944438992	11.0147970057849	0	42.2168154415037	12.0176125328898	42.2168154415037	10.0122269359159	3.00109916954915	53.3458824338344	7.00598826885697	8.00782268745052	3.00109916954915	27.0893822675098	71.6225612459211	15.0275330602518	17.0353762377124	11.0147970057849
Gm42418	15.0275330602518	6.00439882750478	7.00598826885697	3.00109916954915	0	1.00012209018435	6.00439882750478	0	1.00012209018435	8.00782268745052	1.00012209018435	3.00109916954915	13.0206736374495	0	2.00048844025395	0	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	8.00782268745052	5.00305424361532	0	2.00048844025395	2.00048844025395	0
Gm42445	0	0	4.00195439749781	0	6.00439882750478	1.00012209018435	9.00990220315199	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	0	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	7.00598826885697	0	3.00109916954915	0
Gm42519	1.00012209018435	0	3.00109916954915	0	0	0	10.0122269359159	3.00109916954915	2.00048844025395	3.00109916954915	8.00782268745052	0	0	4.00195439749781	5.00305424361532	2.00048844025395	6.00439882750478	1.00012209018435	10.0122269359159	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	5.00305424361532	2.00048844025395	0	2.00048844025395
Gm43238	1.00012209018435	0	2.00048844025395	0	5.00305424361532	2.00048844025395	13.0206736374495	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	12.0176125328898	0	0	4.00195439749781	1.00012209018435	3.00109916954915	0	6.00439882750478	10.0122269359159	4.00195439749781	0	1.00012209018435
Gm43622	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0
Gm44443	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	7.00598826885697	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0
Gm8225	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	11.0147970057849	0	1.00012209018435	6.00439882750478	0	0	3.00109916954915	0
Gm8730	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	6.00439882750478	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	4.00195439749781	0
Gm9493	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435
Gnai2	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0
Gnb2l1	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Gng11	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0
Gorasp2	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Gramd3	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Grina	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0
Gsn	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	26.0828704059517	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435
Gstm1	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	5.00305424361532	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	10.0122269359159	0
H2-D1	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	16.0313316193744	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	4.00195439749781	4.00195439749781	0
H2-Q5	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435
H3f3b	2.00048844025395	7.00598826885697	1.00012209018435	9.00990220315199	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	16.0313316193744	4.00195439749781	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	10.0122269359159	0
Herpud1	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0
Hmgcs2	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	9.00990220315199	2.00048844025395	1.00012209018435	0	4.00195439749781	0
Hnrnpab	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0
Hsp90aa1	1.00012209018435	6.00439882750478	3.00109916954915	8.00782268745052	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	5.00305424361532	40.1965934523377	16.0313316193744	2.00048844025395	10.0122269359159	3.00109916954915	10.0122269359159	0	27.0893822675098	0
Hsp90ab1	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	3.00109916954915	0	0	7.00598826885697	4.00195439749781	10.0122269359159	7.00598826885697	3.00109916954915	2.00048844025395	4.00195439749781	0	11.0147970057849	21.0540177177831	19.0442041347699	7.00598826885697	9.00990220315199	4.00195439749781	2.00048844025395	3.00109916954915	8.00782268745052	0
Hsp90b1	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	0	0	3.00109916954915	2.00048844025395	10.0122269359159	4.00195439749781	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435
Hspa1a	0	2.00048844025395	0	13.0206736374495	0	10.0122269359159	0	0	0	24.0705883708827	14.0239804397716	8.00782268745052	0	1.00012209018435	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	112.531765227636	3.00109916954915	4.00195439749781	33.1336529167031	2.00048844025395	9.00990220315199	0	52.332898627509	0
Hspa5	3.00109916954915	9.00990220315199	11.0147970057849	8.00782268745052	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	3.00109916954915	7.00598826885697	5.00305424361532	4.00195439749781	2.00048844025395	5.00305424361532	2.00048844025395	6.00439882750478	1.00012209018435	17.0353762377124	6.00439882750478	4.00195439749781	7.00598826885697	4.00195439749781	8.00782268745052	10.0122269359159	0
Hspb1	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	0	12.0176125328898	0	0	0	0	0	0	5.00305424361532	0	0	8.00782268745052	0	0	0	0	0
Hspd1	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	8.00782268745052	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Hspe1	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	8.00782268745052	3.00109916954915	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	8.00782268745052	0
Hsph1	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	6.00439882750478	0
Htra1	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0
Icam1	0	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	0
Id3	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	19.0442041347699	0	3.00109916954915	0	4.00195439749781	0	5.00305424361532	4.00195439749781	0
Ier5	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435
Ifit1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0
Ifit3	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0
Ifitm1	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	5.00305424361532	0
Ifitm3	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Ifrd1	0	3.00109916954915	8.00782268745052	7.00598826885697	0	0	0	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	0	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	0	9.00990220315199	14.0239804397716	12.0176125328898	0
Igf1	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	0	1.00012209018435	0	0
Igfbp3	0	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	0	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	9.00990220315199	1.00012209018435
Igfbp4	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	7.00598826885697	1.00012209018435	7.00598826885697	2.00048844025395	7.00598826885697	5.00305424361532	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781	0	10.0122269359159	0
Igfbp5	0	0	9.00990220315199	0	2.00048844025395	0	0	1.00012209018435	0	0	7.00598826885697	0	0	16.0313316193744	1.00012209018435	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395
Igfbp7	10.0122269359159	7.00598826885697	7.00598826885697	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	5.00305424361532	28.0961415204583	6.00439882750478	29.1031482864402	1.00012209018435	9.00990220315199	6.00439882750478	16.0313316193744	12.0176125328898	3.00109916954915	5.00305424361532	7.00598826885697	7.00598826885697	2.00048844025395	5.00305424361532	13.0206736374495	4.00195439749781
Il2rg	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0
Il6	0	0	0	0	2.00048844025395	7.00598826885697	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0
Iqgap1	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0
Isg15	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	13.0206736374495	0	0	0	0	13.0206736374495	0	0
Itga2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0
Itih5	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Itm2b	2.00048844025395	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	3.00109916954915	4.00195439749781	2.00048844025395	5.00305424361532	0	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	1.00012209018435	8.00782268745052	1.00012209018435	0
Jak1	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	11.0147970057849	2.00048844025395	1.00012209018435	2.00048844025395	0	0	2.00048844025395	2.00048844025395
Jam3	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	11.0147970057849	0	0	1.00012209018435	0	1.00012209018435	0	0
Jun	0	3.00109916954915	17.0353762377124	8.00782268745052	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	7.00598826885697	4.00195439749781	1.00012209018435	0	3.00109916954915	3.00109916954915	15.0275330602518	0	47.2717340146999	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	0	0	12.0176125328898	0
Junb	0	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	15.0275330602518	1.00012209018435	5.00305424361532	7.00598826885697	5.00305424361532	1.00012209018435	4.00195439749781	4.00195439749781	0
