GENEID	X97	X99	X100	X101	X102	X103	X107	X109	X111	X113	X114	X116	X118	X119	X120	X121	X124	X125	X126	X128	X131	X134	X136	X139	X140	X141	X144	X147	X150	X153	X155	X156	X158	X159	X160	X162	X165	X166	X167	X168	X173	X176	X180	X186	X188	X189
Cebpb	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0
Cebpg	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Cfl1	4.00195439749781	0	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	11.0147970057849	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	4.00195439749781	3.00109916954915	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0
Cflar	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0
Ch25h	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0
Chchd2	6.00439882750478	0	1.00012209018435	2.00048844025395	4.00195439749781	6.00439882750478	1.00012209018435	0	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	6.00439882750478	0	4.00195439749781	2.00048844025395	0	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	3.00109916954915	3.00109916954915	18.0396670359275	0	0	4.00195439749781	5.00305424361532	4.00195439749781	2.00048844025395	1.00012209018435	7.00598826885697	0	0	4.00195439749781	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435
Chrdl1	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0
Clca3a1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	10.0122269359159	0	0	0	1.00012209018435	0	0	0	0	0	0
Cldn11	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cldn5	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	4.00195439749781	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0
Clec14a	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	8.00782268745052	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435
Clic4	6.00439882750478	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	4.00195439749781	0	3.00109916954915	11.0147970057849	1.00012209018435	11.0147970057849	0	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	4.00195439749781	24.0705883708827	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	9.00990220315199	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435
Clic5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Clk1	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Cltc	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	0	6.00439882750478	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	9.00990220315199	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0
Clu	55.3726019210037	1.00012209018435	0	4.00195439749781	26.0828704059517	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	15.0275330602518	1.00012209018435	1.00012209018435	0	0	19.0442041347699	5.00305424361532	1.00012209018435	3.00109916954915	0	14.0239804397716	2.00048844025395	0	1.00012209018435	0	14.0239804397716	0	58.4145626995135	0	0	24.0705883708827	0	6.00439882750478	17.0353762377124	0	0	0	0	0	10.0122269359159	0	6.00439882750478	5.00305424361532
Cmip	6.00439882750478	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	0	6.00439882750478	0	5.00305424361532	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	2.00048844025395
Cmpk2	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnbp	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0
Cnn3	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Cnot6l	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0
Col15a1	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	6.00439882750478	0	0	4.00195439749781	0	18.0396670359275	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	3.00109916954915
Col1a1	14.0239804397716	4.00195439749781	0	0	36.1591362501238	0	0	0	0	6.00439882750478	0	0	6.00439882750478	0	0	3.00109916954915	0	0	8.00782268745052	0	0	11.0147970057849	0	5.00305424361532	0	0	0	0	0	0	9.00990220315199	0	0	4.00195439749781	0	0	6.00439882750478	0	3.00109916954915	1.00012209018435	3.00109916954915	0	25.0766058142306	0	11.0147970057849	0
Col1a2	42.2168154415037	7.00598826885697	0	0	30.1104026871881	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	3.00109916954915	5.00305424361532	0	0	6.00439882750478	0	0	8.00782268745052	0	0	17.0353762377124	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	0	13.0206736374495	0	0	12.0176125328898	4.00195439749781	0	8.00782268745052	0	3.00109916954915	0	5.00305424361532	1.00012209018435	42.2168154415037	2.00048844025395	20.048987655079	0
Col3a1	10.0122269359159	6.00439882750478	0	0	32.1256548803621	0	0	0	0	4.00195439749781	1.00012209018435	0	8.00782268745052	0	0	7.00598826885697	0	0	2.00048844025395	0	0	19.0442041347699	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	13.0206736374495	3.00109916954915	0	6.00439882750478	0	2.00048844025395	0	3.00109916954915	0	10.0122269359159	2.00048844025395	8.00782268745052	0
Col4a1	3.00109916954915	0	0	0	11.0147970057849	19.0442041347699	3.00109916954915	0	0	17.0353762377124	6.00439882750478	4.00195439749781	6.00439882750478	8.00782268745052	16.0313316193744	13.0206736374495	2.00048844025395	1.00012209018435	10.0122269359159	9.00990220315199	9.00990220315199	5.00305424361532	3.00109916954915	3.00109916954915	6.00439882750478	7.00598826885697	6.00439882750478	7.00598826885697	3.00109916954915	5.00305424361532	32.1256548803621	0	3.00109916954915	0	21.0540177177831	10.0122269359159	2.00048844025395	1.00012209018435	3.00109916954915	0	0	8.00782268745052	4.00195439749781	17.0353762377124	10.0122269359159	5.00305424361532
Col4a2	5.00305424361532	0	0	2.00048844025395	8.00782268745052	12.0176125328898	1.00012209018435	4.00195439749781	0	9.00990220315199	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	10.0122269359159	10.0122269359159	2.00048844025395	0	11.0147970057849	4.00195439749781	4.00195439749781	0	3.00109916954915	2.00048844025395	0	4.00195439749781	8.00782268745052	0	1.00012209018435	1.00012209018435	22.0592944438992	0	3.00109916954915	1.00012209018435	13.0206736374495	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	3.00109916954915	4.00195439749781	5.00305424361532
Col5a1	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0
Col6a1	2.00048844025395	2.00048844025395	0	1.00012209018435	9.00990220315199	0	2.00048844025395	0	0	6.00439882750478	5.00305424361532	2.00048844025395	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	0	6.00439882750478	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0
Col6a2	10.0122269359159	1.00012209018435	0	0	7.00598826885697	0	0	1.00012209018435	0	9.00990220315199	0	5.00305424361532	0	0	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	4.00195439749781	0	0	6.00439882750478	0	0	4.00195439749781	0	0	1.00012209018435	4.00195439749781	8.00782268745052	0	0	0	5.00305424361532	0	0	3.00109916954915	3.00109916954915	3.00109916954915	7.00598826885697	0
Col6a3	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	6.00439882750478	4.00195439749781	1.00012209018435	1.00012209018435	0	0	11.0147970057849	0	0	0	0	0	0	0	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	6.00439882750478	0	0	0	0	12.0176125328898	0	1.00012209018435	0	3.00109916954915	0	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0
Comt	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Cox6a1	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	10.0122269359159	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0
Cox6b1	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435
Cox7a2l	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435
Cox7c	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	9.00990220315199	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0
Cox8a	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	6.00439882750478	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435
Cp	13.0206736374495	0	0	0	7.00598826885697	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	10.0122269359159	0	2.00048844025395	0	0	7.00598826885697	0	0	6.00439882750478	6.00439882750478	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	3.00109916954915	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0
Cpe	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	2.00048844025395	8.00782268745052	0	0	0	0	0	0	0	0	0	0
Cpxm1	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	0	3.00109916954915	0
Crem	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0
Crip2	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	6.00439882750478	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0
Crispld2	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	9.00990220315199	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Crk	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Csde1	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0
Csf1	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	8.00782268745052	2.00048844025395	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0
Csf2rb	9.00990220315199	0	0	3.00109916954915	4.00195439749781	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0	16.0313316193744	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435
Csnk1a1	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	0
Csrp1	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	0	6.00439882750478	6.00439882750478	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435
Cst3	2.00048844025395	5.00305424361532	0	0	8.00782268745052	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	3.00109916954915	6.00439882750478	3.00109916954915	1.00012209018435	10.0122269359159	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	5.00305424361532	0	0	3.00109916954915	8.00782268745052	5.00305424361532	4.00195439749781	0
Ctdsp2	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0
Ctgf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Ctla2a	0	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	2.00048844025395	0	0	9.00990220315199	1.00012209018435	12.0176125328898	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	20.048987655079	0	0	0	1.00012209018435
Ctnna1	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435
Ctnnb1	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	8.00782268745052	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	2.00048844025395	10.0122269359159	0	0	1.00012209018435	1.00012209018435	11.0147970057849	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435
Ctsb	7.00598826885697	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	9.00990220315199	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	10.0122269359159	0	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	0
Ctsc	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	7.00598826885697	0
Ctsd	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0
Ctsl	8.00782268745052	0	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0	8.00782268745052	0	1.00012209018435	0	2.00048844025395	0	0	9.00990220315199	1.00012209018435	10.0122269359159	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	3.00109916954915	0
Cxcl1	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	13.0206736374495	0	0	19.0442041347699	6.00439882750478	63.4895230811159	24.0705883708827	0	11.0147970057849	60.4437923669776	0	2.00048844025395	47.2717340146999	6.00439882750478	7.00598826885697	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	0	14.0239804397716	0	0	93.0489396602164	11.0147970057849	1.00012209018435	0	4.00195439749781	98.1670210458638	4.00195439749781	24.0705883708827	0	36.1591362501238	2.00048844025395	0	3.00109916954915	20.048987655079	0	140.378278120787	2.00048844025395
Cxcl10	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	27.0893822675098	0
Cxcl12	42.2168154415037	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	0	0	0	10.0122269359159	0	9.00990220315199	0	0	0	11.0147970057849	2.00048844025395	1.00012209018435	7.00598826885697	0	8.00782268745052	1.00012209018435	2.00048844025395	0	0	0	0	10.0122269359159	0	2.00048844025395	0	2.00048844025395	0	16.0313316193744	0	0	0	0	2.00048844025395	11.0147970057849	0	14.0239804397716	1.00012209018435
Cxcl13	13.0206736374495	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	153.853679367656	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435
Cxcl2	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	1.00012209018435	8.00782268745052	4.00195439749781	0	2.00048844025395	0	3.00109916954915	0	0	0	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	0	0	0	73.6583465760993	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	37.1681275103067	1.00012209018435
Cxcl5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	29.1031482864402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0540177177831	0
Cxcl9	0	0	0	0	26.0828704059517	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	4.00195439749781	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435
Cyb5a	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	7.00598826885697	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435
Cygb	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0
Cyp1b1	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435
