GENEID	X2	X3	X4	X5	X8	X10	X11	X13	X14	X16	X17	X20	X21	X24	X25	X26	X27	X28	X29	X31	X32	X33	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X51	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X65	X66	X68	X69	X71	X72	X73	X74	X75	X76	X78	X79	X80	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X94	X96
Ltbp4	0	1.00012209018435	10.0122269359159	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435
Luc7l2	5.00305424361532	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0
Luc7l3	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	8.00782268745052	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	0	0	6.00439882750478	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	7.00598826885697	1.00012209018435	3.00109916954915	0	0
Lum	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Lxn	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Ly6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	6.00439882750478	0	0
Ly6c1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0705883708827	25.0766058142306	0	0
Ly6e	1.00012209018435	2.00048844025395	12.0176125328898	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	0	2.00048844025395	3.00109916954915	0	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	8.00782268745052	3.00109916954915	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	6.00439882750478	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	3.00109916954915	1.00012209018435	0	4.00195439749781	2.00048844025395	9.00990220315199	14.0239804397716	0	1.00012209018435
Lyve1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	53.3458824338344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macf1	7.00598826885697	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	9.00990220315199	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	4.00195439749781	0	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	0	0	3.00109916954915	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	6.00439882750478	0
Maf	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	17.0353762377124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532
Maged1	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	6.00439882750478	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Magt1	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	7.00598826885697	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0
Malat1	91.0034964217043	70.6050478883099	124.884627065835	145.555879619208	55.3726019210037	48.283466760365	27.0893822675098	23.0648179545339	21.0540177177831	105.343095963603	9.00990220315199	129.010540282996	25.0766058142306	71.6225612459211	22.0592944438992	8.00782268745052	206.099285665772	66.5375202452072	4.00195439749781	2.00048844025395	5.00305424361532	49.2954494708865	1.00012209018435	29.1031482864402	46.2602511104364	24.0705883708827	7.00598826885697	18.0396670359275	1.00012209018435	1.00012209018435	3.00109916954915	28.0961415204583	221.903806881893	33.1336529167031	0	25.0766058142306	154.892087282965	29.1031482864402	34.1418990756402	211.360686517665	4.00195439749781	91.0034964217043	99.1914051952572	29.1031482864402	50.3076822698104	117.674264333764	40.1965934523377	73.6583465760993	50.3076822698104	36.1591362501238	117.674264333764	32.1256548803621	1.00012209018435	122.823227928213	111.504039717289	39.186855988824	2.00048844025395	31.1179048445245	35.1503934793561	123.853797816654	129.010540282996	94.0720444488503	95.0954048539238	10.0122269359159	32.1256548803621	8.00782268745052	25.0766058142306	75.6951442311975	62.4740278484444	65.5212691545208	45.2490179242113
Man1a	2.00048844025395	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0
Man2a1	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Map1b	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map1lc3a	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435
Map1lc3b	1.00012209018435	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435
Map2k1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Map3k1	0	0	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0
Map3k8	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0
Map4k4	4.00195439749781	0	6.00439882750478	0	0	1.00012209018435	0	0	0	4.00195439749781	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435
Mapk3	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	5.00305424361532	2.00048844025395	0	0
Mapkapk2	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Mapre1	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0
March7	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Marcks	2.00048844025395	4.00195439749781	13.0206736374495	4.00195439749781	9.00990220315199	4.00195439749781	1.00012209018435	0	5.00305424361532	2.00048844025395	0	17.0353762377124	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	7.00598826885697	4.00195439749781	2.00048844025395	0	3.00109916954915	0	32.1256548803621	18.0396670359275	0	0	7.00598826885697	0	0	0	1.00012209018435	1.00012209018435	7.00598826885697	0	0	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	0	8.00782268745052	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	0	11.0147970057849	4.00195439749781	10.0122269359159	0	1.00012209018435	8.00782268745052	5.00305424361532	8.00782268745052	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	6.00439882750478	3.00109916954915
Marcksl1	0	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	16.0313316193744	0	3.00109916954915	0	5.00305424361532	0	0	0	0	0	10.0122269359159	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	9.00990220315199	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	7.00598826885697	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435
Mark3	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0
Mat2a	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	8.00782268745052	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	9.00990220315199	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	3.00109916954915	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435
Matn2	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Matr3	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395
Mbnl2	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	5.00305424361532	0	0	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	0	5.00305424361532	6.00439882750478	0	1.00012209018435
Mcam	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	8.00782268745052	0	0	0	0	0	0	0	0	1.00012209018435
Mcl1	4.00195439749781	4.00195439749781	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	0	8.00782268745052	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435
Mcm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0
Mcm4	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0
Mcm6	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0
Mcm7	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	10.0122269359159	0	0	0	0
Mdk	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	0	0	0	2.00048844025395	4.00195439749781	4.00195439749781	0	0	0	3.00109916954915	0	3.00109916954915	3.00109916954915	4.00195439749781	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0
Mecp2	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0
Med13	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0
Med13l	3.00109916954915	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	5.00305424361532	4.00195439749781	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Meg3	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	8.00782268745052	0	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	5.00305424361532	0	0	0	0	0	27.0893822675098	1.00012209018435	4.00195439749781	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0
Meis2	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0
Meox1	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	8.00782268745052	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0
