GENEID	X2	X3	X4	X6	X7	X9	X10	X13	X18	X20	X21	X23	X25	X32	X33	X35	X37	X39	X40	X41	X42	X46	X50	X58	X60	X62	X63	X65	X66	X67	X69	X70	X71	X72	X73	X74	X78	X81	X83	X84	X85	X88	X89	X91	X93	X94	X95
Mcam	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Mcl1	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	9.00990220315199	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	4.00195439749781	4.00195439749781	3.00109916954915	0	0	0	3.00109916954915	0	1.00012209018435
Mcm4	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcm5	0	0	0	0	0	12.0176125328898	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcm6	0	0	0	0	0	10.0122269359159	7.00598826885697	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Mcm7	0	0	0	0	0	13.0206736374495	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Med8	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mef2c	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	0	8.00782268745052	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0
Meox1	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	5.00305424361532
Metap2	0	0	1.00012209018435	0	0	8.00782268745052	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435
Mfap5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0
Mfge8	2.00048844025395	0	1.00012209018435	0	11.0147970057849	0	0	5.00305424361532	1.00012209018435	7.00598826885697	0	1.00012209018435	5.00305424361532	18.0396670359275	0	0	1.00012209018435	1.00012209018435	8.00782268745052	8.00782268745052	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	15.0275330602518	0	1.00012209018435	0
Mgp	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Mical1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mid1	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	12.0176125328898	1.00012209018435	19.0442041347699	0	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	0	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	4.00195439749781	4.00195439749781	2.00048844025395	8.00782268745052	0	2.00048844025395	2.00048844025395	21.0540177177831	0	0	82.8319226390948	2.00048844025395	0	0	0	12.0176125328898	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0
Midn	0	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0
Mki67	0	0	0	0	0	20.048987655079	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Mkrn1	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395
Mllt3	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Mme	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0
Mmp14	8.00782268745052	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0
Mmp2	8.00782268745052	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Mmp3	3.00109916954915	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmrn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0
Mmrn2	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	1.00012209018435	0	0	0	11.0147970057849	0	8.00782268745052	1.00012209018435	0	0	5.00305424361532	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	5.00305424361532	0	5.00305424361532	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	5.00305424361532
Mndal	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	7.00598826885697	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Mpp1	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mprip	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	5.00305424361532	3.00109916954915	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Mrps36	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Mrps6	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4d	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Msmo1	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msn	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435
Msx1	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0
Mt1	10.0122269359159	7.00598826885697	1.00012209018435	0	9.00990220315199	0	0	6.00439882750478	0	0	0	9.00990220315199	10.0122269359159	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0
Mt2	0	4.00195439749781	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0
Mtap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtpn	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435
Mtus1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	0
Mustn1	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	9.00990220315199	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0
Mvp	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435
Myc	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	0	0
Myh11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	22.0592944438992	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Myh9	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	9.00990220315199	0	3.00109916954915	0	2.00048844025395	4.00195439749781	0	8.00782268745052	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395
Myl12a	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	6.00439882750478	3.00109916954915	0	7.00598826885697	4.00195439749781	0	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0
Myl6	5.00305424361532	2.00048844025395	3.00109916954915	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	6.00439882750478	8.00782268745052	9.00990220315199	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	12.0176125328898	2.00048844025395	5.00305424361532	0	4.00195439749781	0	2.00048844025395	17.0353762377124	4.00195439749781	2.00048844025395	3.00109916954915	10.0122269359159	2.00048844025395	2.00048844025395	2.00048844025395	6.00439882750478	10.0122269359159	1.00012209018435	1.00012209018435	6.00439882750478	7.00598826885697	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	7.00598826885697	0	4.00195439749781
Myl9	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	4.00195439749781	12.0176125328898	0	0	0	0	0	0	0	0	0	0	1.00012209018435	17.0353762377124	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	2.00048844025395	0	0	0
Mylk	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	16.0313316193744	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	8.00782268745052	0	0	0	1.00012209018435	0	0	0
Myo1c	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0
Myo6	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Naca	2.00048844025395	0	2.00048844025395	3.00109916954915	0	7.00598826885697	0	0	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	5.00305424361532	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	0	0	0
Nbr1	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0
Ncl	2.00048844025395	0	0	0	0	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395
Ncoa7	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	0	0
Ncor1	4.00195439749781	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	3.00109916954915	0	2.00048844025395
Ndel1	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0
Ndrg1	4.00195439749781	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0
Ndufb10	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0
Neat1	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	12.0176125328898	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	2.00048844025395	0	8.00782268745052	1.00012209018435	0	1.00012209018435	2.00048844025395	7.00598826885697
Necap2	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0
Nedd4	5.00305424361532	0	5.00305424361532	0	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	9.00990220315199	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	7.00598826885697	3.00109916954915	0	1.00012209018435	5.00305424361532	8.00782268745052	0	0	5.00305424361532	5.00305424361532	3.00109916954915	2.00048844025395	6.00439882750478	0	5.00305424361532	2.00048844025395	2.00048844025395	0
Nexn	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Nfe2l2	6.00439882750478	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435
Nfia	7.00598826885697	0	3.00109916954915	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Nfib	5.00305424361532	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	6.00439882750478	0	4.00195439749781	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	11.0147970057849	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	7.00598826885697	4.00195439749781	0	1.00012209018435	3.00109916954915	7.00598826885697	0	1.00012209018435	0	7.00598826885697	0	0	2.00048844025395	0	0	3.00109916954915	4.00195439749781	3.00109916954915
Nfic	0	0	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0
Nfkbia	19.0442041347699	3.00109916954915	0	0	8.00782268745052	0	0	13.0206736374495	3.00109916954915	1.00012209018435	7.00598826885697	16.0313316193744	15.0275330602518	5.00305424361532	0	2.00048844025395	22.0592944438992	1.00012209018435	37.1681275103067	11.0147970057849	10.0122269359159	7.00598826885697	1.00012209018435	4.00195439749781	10.0122269359159	24.0705883708827	8.00782268745052	8.00782268745052	3.00109916954915	15.0275330602518	3.00109916954915	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	2.00048844025395	3.00109916954915	20.048987655079	6.00439882750478	3.00109916954915	0	7.00598826885697	19.0442041347699	0	4.00195439749781
Nfkbiz	15.0275330602518	0	0	0	9.00990220315199	0	0	7.00598826885697	4.00195439749781	0	0	7.00598826885697	2.00048844025395	0	0	0	12.0176125328898	0	7.00598826885697	8.00782268745052	6.00439882750478	0	6.00439882750478	0	0	7.00598826885697	4.00195439749781	3.00109916954915	0	5.00305424361532	4.00195439749781	0	2.00048844025395	1.00012209018435	14.0239804397716	0	0	0	8.00782268745052	3.00109916954915	3.00109916954915	0	0	1.00012209018435	6.00439882750478	0	3.00109916954915
Nhp2l1	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435
Nkain3	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	6.00439882750478	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0
Nme1	3.00109916954915	0	3.00109916954915	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Noct	11.0147970057849	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	6.00439882750478	0	0	10.0122269359159	0	12.0176125328898	9.00990220315199	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	10.0122269359159	7.00598826885697	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	0	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	6.00439882750478	0	4.00195439749781	0	0	3.00109916954915	8.00782268745052	1.00012209018435	4.00195439749781	6.00439882750478	0	2.00048844025395	22.0592944438992	0	4.00195439749781
Nop56	6.00439882750478	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	4.00195439749781	0	0	0	0	1.00012209018435
