GENEID	X101	X102	X110	X111	X112	X113	X118	X120	X124	X125	X126	X127	X128	X133	X134	X135	X136	X138	X140	X143	X144	X151	X152	X157	X159	X160	X161	X165	X167	X168	X173	X175	X176	X179	X181	X184	X185	X187	X190	X192
Nfe2l1	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	4.00195439749781	0
Nfe2l2	0	0	6.00439882750478	2.00048844025395	7.00598826885697	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	7.00598826885697	4.00195439749781	0	0	0	2.00048844025395	8.00782268745052	2.00048844025395	0	7.00598826885697	2.00048844025395	0	0	0	0	6.00439882750478	7.00598826885697	0	3.00109916954915	0	5.00305424361532	0	3.00109916954915	3.00109916954915	3.00109916954915
Nfia	3.00109916954915	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	9.00990220315199	3.00109916954915	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	12.0176125328898	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0
Nfib	8.00782268745052	0	11.0147970057849	6.00439882750478	0	0	6.00439882750478	0	3.00109916954915	1.00012209018435	9.00990220315199	8.00782268745052	4.00195439749781	10.0122269359159	14.0239804397716	10.0122269359159	9.00990220315199	1.00012209018435	0	7.00598826885697	0	6.00439882750478	5.00305424361532	5.00305424361532	21.0540177177831	3.00109916954915	1.00012209018435	3.00109916954915	8.00782268745052	0	4.00195439749781	2.00048844025395	12.0176125328898	7.00598826885697	1.00012209018435	13.0206736374495	0	8.00782268745052	7.00598826885697	0
Nfic	2.00048844025395	0	7.00598826885697	3.00109916954915	1.00012209018435	0	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	8.00782268745052	4.00195439749781	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395
Nfix	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	0	0	4.00195439749781	1.00012209018435	5.00305424361532	6.00439882750478	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0
Nfkb1	6.00439882750478	2.00048844025395	5.00305424361532	11.0147970057849	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	0	0	0	0	7.00598826885697	4.00195439749781	0	7.00598826885697	0	0	0	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	13.0206736374495	0	0	9.00990220315199	0
Nfkb2	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	0	0	5.00305424361532	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	0	0	6.00439882750478	0	1.00012209018435	3.00109916954915	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	12.0176125328898	0	1.00012209018435	12.0176125328898	2.00048844025395
Nfkbia	49.2954494708865	2.00048844025395	31.1179048445245	26.0828704059517	8.00782268745052	0	10.0122269359159	0	11.0147970057849	4.00195439749781	30.1104026871881	16.0313316193744	10.0122269359159	11.0147970057849	5.00305424361532	14.0239804397716	37.1681275103067	1.00012209018435	2.00048844025395	24.0705883708827	2.00048844025395	25.0766058142306	24.0705883708827	7.00598826885697	27.0893822675098	7.00598826885697	1.00012209018435	1.00012209018435	17.0353762377124	1.00012209018435	9.00990220315199	7.00598826885697	13.0206736374495	23.0648179545339	4.00195439749781	14.0239804397716	0	10.0122269359159	18.0396670359275	6.00439882750478
Nfkbie	1.00012209018435	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	13.0206736374495	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	14.0239804397716	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0
Nfkbiz	18.0396670359275	2.00048844025395	8.00782268745052	12.0176125328898	1.00012209018435	0	8.00782268745052	0	2.00048844025395	1.00012209018435	18.0396670359275	13.0206736374495	4.00195439749781	0	0	2.00048844025395	9.00990220315199	0	0	26.0828704059517	3.00109916954915	3.00109916954915	2.00048844025395	0	9.00990220315199	4.00195439749781	0	1.00012209018435	3.00109916954915	0	1.00012209018435	35.1503934793561	1.00012209018435	9.00990220315199	0	2.00048844025395	0	4.00195439749781	18.0396670359275	1.00012209018435
Ngfr	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	0	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	13.0206736374495	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0
Ngfrap1	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	8.00782268745052	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0
Nhp2l1	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	1.00012209018435	0	5.00305424361532	4.00195439749781	0
Nid1	5.00305424361532	5.00305424361532	4.00195439749781	16.0313316193744	2.00048844025395	0	5.00305424361532	1.00012209018435	2.00048844025395	19.0442041347699	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	12.0176125328898	0	0	7.00598826885697	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	0	0	0	4.00195439749781	16.0313316193744	5.00305424361532	0	2.00048844025395	5.00305424361532	0	1.00012209018435	5.00305424361532	1.00012209018435
Nid2	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0
Ninl	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0
Nipbl	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	4.00195439749781	0
Nisch	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435
Nkain3	4.00195439749781	0	0	0	0	1.00012209018435	0	8.00782268745052	0	2.00048844025395	4.00195439749781	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435
Nktr	0	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	4.00195439749781	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	8.00782268745052	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435
Nlgn2	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	0	0
Nlrc3	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	0	2.00048844025395	2.00048844025395
Nme1	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435
Nnat	10.0122269359159	0	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	8.00782268745052	0
Noct	8.00782268745052	5.00305424361532	6.00439882750478	6.00439882750478	2.00048844025395	0	3.00109916954915	5.00305424361532	0	1.00012209018435	7.00598826885697	11.0147970057849	2.00048844025395	1.00012209018435	22.0592944438992	11.0147970057849	12.0176125328898	2.00048844025395	0	8.00782268745052	4.00195439749781	6.00439882750478	6.00439882750478	0	11.0147970057849	5.00305424361532	1.00012209018435	1.00012209018435	0	0	3.00109916954915	5.00305424361532	12.0176125328898	5.00305424361532	1.00012209018435	8.00782268745052	0	7.00598826885697	7.00598826885697	8.00782268745052
Nol12	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Nol7	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0
Nol8	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0
Nolc1	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	0	4.00195439749781	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	3.00109916954915	0
Nono	3.00109916954915	1.00012209018435	2.00048844025395	8.00782268745052	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	4.00195439749781	4.00195439749781	0
Nop14	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	7.00598826885697	0	0	1.00012209018435	0
Nop56	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	6.00439882750478	0	2.00048844025395	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	0	7.00598826885697	5.00305424361532	0	2.00048844025395	0	0	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	0	0	6.00439882750478	0	1.00012209018435	5.00305424361532	0
Nop58	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	3.00109916954915	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	3.00109916954915	5.00305424361532	0	0	1.00012209018435	0	9.00990220315199	8.00782268745052	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	4.00195439749781	0	5.00305424361532	9.00990220315199	1.00012209018435	0	5.00305424361532	1.00012209018435
Nos3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Notch1	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0
Notch3	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	2.00048844025395	0	0	0	15.0275330602518	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	14.0239804397716	0	1.00012209018435	0	14.0239804397716	0	1.00012209018435	0	0
Nov	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	9.00990220315199	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0
Npc1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Npc2	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	15.0275330602518	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0
Npepps	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	5.00305424361532	0	0	2.00048844025395	0
Npm1	9.00990220315199	6.00439882750478	6.00439882750478	8.00782268745052	14.0239804397716	0	14.0239804397716	0	2.00048844025395	4.00195439749781	18.0396670359275	12.0176125328898	8.00782268745052	18.0396670359275	19.0442041347699	8.00782268745052	22.0592944438992	0	1.00012209018435	7.00598826885697	0	20.048987655079	12.0176125328898	2.00048844025395	13.0206736374495	6.00439882750478	0	0	3.00109916954915	0	8.00782268745052	8.00782268745052	3.00109916954915	8.00782268745052	1.00012209018435	33.1336529167031	0	10.0122269359159	10.0122269359159	4.00195439749781
Nr2f1	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0
Nr2f2	1.00012209018435	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	0	10.0122269359159	0	3.00109916954915	7.00598826885697	1.00012209018435	9.00990220315199	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	10.0122269359159	0	0	8.00782268745052	2.00048844025395	0	2.00048844025395	1.00012209018435	7.00598826885697	3.00109916954915	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435
Nr4a1	3.00109916954915	1.00012209018435	8.00782268745052	7.00598826885697	2.00048844025395	0	0	0	5.00305424361532	10.0122269359159	14.0239804397716	11.0147970057849	13.0206736374495	4.00195439749781	0	2.00048844025395	7.00598826885697	0	0	3.00109916954915	0	7.00598826885697	3.00109916954915	3.00109916954915	22.0592944438992	3.00109916954915	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	8.00782268745052	18.0396670359275	0
Nr4a2	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	20.048987655079	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Nr4a3	1.00012209018435	7.00598826885697	4.00195439749781	31.1179048445245	4.00195439749781	0	0	0	0	1.00012209018435	8.00782268745052	0	0	4.00195439749781	0	0	7.00598826885697	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Nras	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	0	7.00598826885697	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	7.00598826885697	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	0	4.00195439749781	1.00012209018435	0	4.00195439749781	1.00012209018435
Nrbp1	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Nrbp2	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Nrep	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	5.00305424361532	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395
Nrp1	5.00305424361532	2.00048844025395	9.00990220315199	13.0206736374495	4.00195439749781	0	28.0961415204583	0	2.00048844025395	0	8.00782268745052	8.00782268745052	0	18.0396670359275	11.0147970057849	7.00598826885697	8.00782268745052	0	0	10.0122269359159	3.00109916954915	17.0353762377124	10.0122269359159	2.00048844025395	5.00305424361532	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	12.0176125328898	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435
Nrp2	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	3.00109916954915	0	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	7.00598826885697	2.00048844025395	4.00195439749781	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	8.00782268745052	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	0
Nsa2	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	7.00598826885697	0	1.00012209018435	4.00195439749781	5.00305424361532	7.00598826885697	2.00048844025395	4.00195439749781	5.00305424361532	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435	5.00305424361532	8.00782268745052	1.00012209018435	6.00439882750478	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	8.00782268745052	0	1.00012209018435	3.00109916954915	3.00109916954915
Nsd1	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435
Nsfl1c	1.00012209018435	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	3.00109916954915	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0
Ntan1	4.00195439749781	0	2.00048844025395	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Ntm	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0
Ntrk3	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Nucb1	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	3.00109916954915	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	8.00782268745052	0
Nudcd2	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0
Nudt4	7.00598826885697	8.00782268745052	7.00598826885697	2.00048844025395	6.00439882750478	0	26.0828704059517	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	12.0176125328898	5.00305424361532	6.00439882750478	7.00598826885697	0	0	2.00048844025395	3.00109916954915	7.00598826885697	0	7.00598826885697	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	25.0766058142306	7.00598826885697	1.00012209018435	16.0313316193744	0	2.00048844025395	12.0176125328898	4.00195439749781
Nufip2	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	7.00598826885697	7.00598826885697	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	8.00782268745052	0	0	3.00109916954915	0	3.00109916954915	2.00048844025395	0	7.00598826885697	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	5.00305424361532	0	0	0	0
Nup153	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	0
Nxf1	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435
Oasl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	7.00598826885697	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oat	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	0	4.00195439749781	0	0	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	1.00012209018435	0	6.00439882750478	8.00782268745052	0	0	3.00109916954915	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	2.00048844025395	8.00782268745052	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	5.00305424361532	0
Oaz1	4.00195439749781	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	13.0206736374495	0	1.00012209018435	11.0147970057849	5.00305424361532	8.00782268745052	0	4.00195439749781	14.0239804397716	5.00305424361532	7.00598826885697	0	0	6.00439882750478	1.00012209018435	8.00782268745052	3.00109916954915	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	0	1.00012209018435	0	4.00195439749781	7.00598826885697	9.00990220315199	7.00598826885697	2.00048844025395	9.00990220315199	0	0	5.00305424361532	2.00048844025395
