GENEID	X1	X3	X6	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X22	X24	X26	X27	X28	X29	X30	X31	X32	X33	X35	X36	X37	X38	X39	X40	X41	X43	X44	X45	X46	X48	X49	X50	X51	X54	X55	X56	X58	X60	X61	X63	X65	X66	X68	X69	X71	X72	X73	X74	X75	X76	X77	X79	X80	X81	X83	X84	X86	X87	X88	X89	X91	X92	X93	X95	X96
Irf2bpl	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0
Irf8	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435
Irs2	0	0	5.00305424361532	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435
Isg20	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	12.0176125328898	0	0	0	0	0	9.00990220315199	0	0	0	1.00012209018435	0	0
Islr	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Isyna1	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	0
Itga1	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	9.00990220315199	0	0	0	1.00012209018435	2.00048844025395
Itga6	0	2.00048844025395	0	0	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0
Itga9	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Itgb1	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	5.00305424361532	0	1.00012209018435	4.00195439749781	0	3.00109916954915	2.00048844025395	6.00439882750478	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	6.00439882750478	5.00305424361532	0	2.00048844025395	2.00048844025395	2.00048844025395
Itih5	0	0	15.0275330602518	0	14.0239804397716	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	2.00048844025395	4.00195439749781	3.00109916954915	12.0176125328898	6.00439882750478	0	1.00012209018435	0	9.00990220315199	0	3.00109916954915	0	9.00990220315199	0	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	11.0147970057849	0	0	1.00012209018435	0
Itm2b	0	8.00782268745052	9.00990220315199	4.00195439749781	2.00048844025395	1.00012209018435	0	0	2.00048844025395	3.00109916954915	9.00990220315199	4.00195439749781	6.00439882750478	1.00012209018435	0	0	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	3.00109916954915	0	6.00439882750478	5.00305424361532	0	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	4.00195439749781	5.00305424361532	4.00195439749781	12.0176125328898	1.00012209018435	6.00439882750478	4.00195439749781	8.00782268745052	1.00012209018435	4.00195439749781	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	5.00305424361532	4.00195439749781	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	0	5.00305424361532	4.00195439749781	3.00109916954915
Itm2c	0	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	0	7.00598826885697	3.00109916954915	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0
Jak1	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	0	4.00195439749781	2.00048844025395	5.00305424361532	0	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	9.00990220315199	4.00195439749781	0	0	7.00598826885697	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	0	4.00195439749781	0	0	10.0122269359159	0	2.00048844025395	6.00439882750478	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	5.00305424361532
Jam3	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Jun	0	8.00782268745052	60.4437923669776	36.1591362501238	6.00439882750478	0	0	1.00012209018435	16.0313316193744	35.1503934793561	45.2490179242113	2.00048844025395	15.0275330602518	2.00048844025395	1.00012209018435	3.00109916954915	38.1773673823587	3.00109916954915	3.00109916954915	23.0648179545339	9.00990220315199	36.1591362501238	10.0122269359159	0	16.0313316193744	1.00012209018435	0	63.4895230811159	9.00990220315199	1.00012209018435	6.00439882750478	70.6050478883099	10.0122269359159	44.2380343327527	51.3201652807748	29.1031482864402	18.0396670359275	3.00109916954915	21.0540177177831	49.2954494708865	0	60.4437923669776	0	23.0648179545339	0	3.00109916954915	4.00195439749781	5.00305424361532	46.2602511104364	41.2065798956254	9.00990220315199	23.0648179545339	3.00109916954915	4.00195439749781	8.00782268745052	12.0176125328898	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	12.0176125328898	11.0147970057849	4.00195439749781	17.0353762377124	4.00195439749781	0	9.00990220315199	12.0176125328898	0	5.00305424361532	9.00990220315199	27.0893822675098
Junb	0	6.00439882750478	5.00305424361532	3.00109916954915	11.0147970057849	0	0	0	7.00598826885697	3.00109916954915	11.0147970057849	0	10.0122269359159	0	1.00012209018435	0	12.0176125328898	1.00012209018435	0	0	0	10.0122269359159	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	16.0313316193744	6.00439882750478	7.00598826885697	0	2.00048844025395	0	0	8.00782268745052	0	4.00195439749781	2.00048844025395	3.00109916954915	0	0	5.00305424361532	17.0353762377124	2.00048844025395	7.00598826885697	0	1.00012209018435	11.0147970057849	0	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	5.00305424361532	1.00012209018435	11.0147970057849	5.00305424361532	0	1.00012209018435	2.00048844025395	0	7.00598826885697	3.00109916954915	16.0313316193744
Jund	0	2.00048844025395	12.0176125328898	27.0893822675098	5.00305424361532	3.00109916954915	0	0	6.00439882750478	12.0176125328898	13.0206736374495	2.00048844025395	1.00012209018435	11.0147970057849	0	8.00782268745052	22.0592944438992	3.00109916954915	0	3.00109916954915	5.00305424361532	6.00439882750478	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	0	7.00598826885697	6.00439882750478	2.00048844025395	5.00305424361532	19.0442041347699	2.00048844025395	6.00439882750478	9.00990220315199	8.00782268745052	4.00195439749781	2.00048844025395	4.00195439749781	15.0275330602518	0	9.00990220315199	0	7.00598826885697	1.00012209018435	1.00012209018435	0	0	6.00439882750478	10.0122269359159	1.00012209018435	11.0147970057849	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	5.00305424361532	3.00109916954915	4.00195439749781	6.00439882750478	2.00048844025395	9.00990220315199	2.00048844025395	0	0	3.00109916954915	6.00439882750478	0	3.00109916954915	7.00598826885697	6.00439882750478
Kcne4	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	3.00109916954915	0	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	5.00305424361532	0	0	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395
Kcnj8	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	2.00048844025395	0
Kcnq1ot1	6.00439882750478	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	0	0	7.00598826885697	0	0	5.00305424361532	0	6.00439882750478	0	0	5.00305424361532	5.00305424361532	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	9.00990220315199	1.00012209018435	0	0	0	0	2.00048844025395	8.00782268745052	4.00195439749781	6.00439882750478	0	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	0	2.00048844025395	9.00990220315199	5.00305424361532	7.00598826885697	1.00012209018435	0	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	12.0176125328898	2.00048844025395	0	3.00109916954915	13.0206736374495	9.00990220315199	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	10.0122269359159	0	0
Kctd12	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697	3.00109916954915	0	0	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	11.0147970057849	9.00990220315199	2.00048844025395	5.00305424361532	9.00990220315199	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	0
Kdelr1	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0
Kdelr2	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	2.00048844025395	0
Kdr	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	14.0239804397716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kel	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0
Kif5b	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915
Kitl	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435
Klf2	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	8.00782268745052	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	6.00439882750478	0	0	4.00195439749781	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	0	5.00305424361532
Klf3	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Klf4	0	10.0122269359159	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	7.00598826885697	1.00012209018435	3.00109916954915	0	4.00195439749781	0	0	0	0	2.00048844025395	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Klf6	0	5.00305424361532	25.0766058142306	2.00048844025395	2.00048844025395	0	0	1.00012209018435	26.0828704059517	19.0442041347699	32.1256548803621	0	1.00012209018435	0	0	5.00305424361532	5.00305424361532	2.00048844025395	0	8.00782268745052	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	0	0	2.00048844025395	2.00048844025395	16.0313316193744	3.00109916954915	0	3.00109916954915	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	5.00305424361532	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	8.00782268745052	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	17.0353762377124	1.00012209018435
Klf7	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	4.00195439749781	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915
Klf9	0	2.00048844025395	4.00195439749781	5.00305424361532	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	4.00195439749781	0	1.00012209018435	0	0	4.00195439749781	6.00439882750478	0	0	7.00598826885697	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	2.00048844025395	21.0540177177831	0	5.00305424361532	4.00195439749781	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	8.00782268745052	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	0	9.00990220315199	2.00048844025395	3.00109916954915
Kmt2e	0	2.00048844025395	3.00109916954915	5.00305424361532	2.00048844025395	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Lama4	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0
Lamb1	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	0	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	0	7.00598826885697	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	0	3.00109916954915	3.00109916954915
Lamc1	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	5.00305424361532
Lamp1	0	0	2.00048844025395	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	6.00439882750478	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	4.00195439749781	0	2.00048844025395	5.00305424361532	1.00012209018435
Laptm4a	0	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	3.00109916954915	0	0	0	5.00305424361532	0	1.00012209018435	5.00305424361532	0	4.00195439749781	3.00109916954915	0	4.00195439749781	3.00109916954915	0	5.00305424361532	3.00109916954915	1.00012209018435	0	7.00598826885697	7.00598826885697	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	7.00598826885697	0	2.00048844025395	0	4.00195439749781	0	0	4.00195439749781	4.00195439749781	2.00048844025395	0	0	7.00598826885697	2.00048844025395	5.00305424361532	0	0	0	0	0	0	8.00782268745052	0	4.00195439749781	3.00109916954915	0	1.00012209018435	5.00305424361532	0	1.00012209018435	4.00195439749781	4.00195439749781
Laptm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
