GENEID	X110	X118	X121	X124	X125	X135	X149	X151	X152	X153	X191
Pcolce	7.00598826885697	3.00109916954915	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	4.00195439749781
Pdgfra	4.00195439749781	1.00012209018435	4.00195439749781	6.00439882750478	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395
Pdia3	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	3.00109916954915
Pdia6	3.00109916954915	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435
Pdlim1	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435
Pdxdc1	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Pebp1	6.00439882750478	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915
Pgls	1.00012209018435	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0
Phlda1	3.00109916954915	12.0176125328898	6.00439882750478	22.0592944438992	21.0540177177831	0	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395
Picalm	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	0	0	6.00439882750478	6.00439882750478	0
Pim1	1.00012209018435	4.00195439749781	3.00109916954915	0	8.00782268745052	2.00048844025395	5.00305424361532	0	0	0	0
Plpp1	8.00782268745052	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0
Plvap	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Pnrc1	6.00439882750478	3.00109916954915	3.00109916954915	3.00109916954915	12.0176125328898	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915
Pnrc2	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0
Pola2	1.00012209018435	0	0	0	2.00048844025395	0	6.00439882750478	0	0	0	0
Postn	3.00109916954915	11.0147970057849	8.00782268745052	23.0648179545339	3.00109916954915	0	2.00048844025395	15.0275330602518	8.00782268745052	33.1336529167031	37.1681275103067
Ppia	12.0176125328898	4.00195439749781	4.00195439749781	3.00109916954915	8.00782268745052	5.00305424361532	0	4.00195439749781	6.00439882750478	0	2.00048844025395
Ppp1r15a	5.00305424361532	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0
Ppp2r3a	0	0	0	5.00305424361532	0	0	0	0	0	0	0
Prep	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435
Prkar1a	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395
Prrx1	5.00305424361532	2.00048844025395	0	4.00195439749781	4.00195439749781	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435
Psap	6.00439882750478	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915
Psmb4	5.00305424361532	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435
Pten	4.00195439749781	1.00012209018435	0	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Ptgs2	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	0	0	0	0	0
Ptma	38.1773673823587	19.0442041347699	21.0540177177831	19.0442041347699	27.0893822675098	16.0313316193744	4.00195439749781	8.00782268745052	13.0206736374495	17.0353762377124	5.00305424361532
Ptn	0	2.00048844025395	2.00048844025395	7.00598826885697	0	0	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	7.00598826885697
Ptp4a2	5.00305424361532	2.00048844025395	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435
Ptprd	0	0	0	0	0	0	0	0	0	5.00305424361532	0
Purb	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395
RP23-341H2.4	4.00195439749781	12.0176125328898	13.0206736374495	10.0122269359159	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	6.00439882750478
Rac2	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Rarres2	7.00598826885697	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	11.0147970057849
Rasa3	5.00305424361532	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435
Rbm3	5.00305424361532	4.00195439749781	4.00195439749781	0	3.00109916954915	4.00195439749781	0	3.00109916954915	0	1.00012209018435	3.00109916954915
Rbms1	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435
Rbms3	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	7.00598826885697	4.00195439749781	1.00012209018435	5.00305424361532
Rbpj	1.00012209018435	6.00439882750478	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532	0
Rcn3	7.00598826885697	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915
Rgs16	1.00012209018435	6.00439882750478	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	20.048987655079	0
Rmi2	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0
Rpl10-ps3	22.0592944438992	7.00598826885697	8.00782268745052	10.0122269359159	11.0147970057849	1.00012209018435	0	14.0239804397716	13.0206736374495	7.00598826885697	11.0147970057849
Rpl10a	14.0239804397716	5.00305424361532	6.00439882750478	3.00109916954915	12.0176125328898	4.00195439749781	5.00305424361532	11.0147970057849	4.00195439749781	7.00598826885697	8.00782268745052
Rpl11	13.0206736374495	6.00439882750478	1.00012209018435	0	7.00598826885697	5.00305424361532	1.00012209018435	5.00305424361532	2.00048844025395	0	4.00195439749781
Rpl12	18.0396670359275	6.00439882750478	15.0275330602518	4.00195439749781	9.00990220315199	3.00109916954915	1.00012209018435	9.00990220315199	6.00439882750478	4.00195439749781	14.0239804397716
Rpl13	12.0176125328898	10.0122269359159	4.00195439749781	6.00439882750478	14.0239804397716	7.00598826885697	2.00048844025395	12.0176125328898	11.0147970057849	8.00782268745052	8.00782268745052
Rpl13-ps3	9.00990220315199	12.0176125328898	5.00305424361532	5.00305424361532	13.0206736374495	7.00598826885697	2.00048844025395	11.0147970057849	9.00990220315199	8.00782268745052	10.0122269359159
Rpl13a	23.0648179545339	6.00439882750478	4.00195439749781	3.00109916954915	12.0176125328898	5.00305424361532	3.00109916954915	7.00598826885697	3.00109916954915	3.00109916954915	8.00782268745052
Rpl13a-ps1	8.00782268745052	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	0	0	2.00048844025395
Rpl14	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781
Rpl15	8.00782268745052	6.00439882750478	2.00048844025395	3.00109916954915	8.00782268745052	3.00109916954915	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	5.00305424361532
Rpl17	21.0540177177831	12.0176125328898	10.0122269359159	5.00305424361532	14.0239804397716	9.00990220315199	1.00012209018435	9.00990220315199	14.0239804397716	10.0122269359159	17.0353762377124
Rpl18	8.00782268745052	4.00195439749781	2.00048844025395	1.00012209018435	11.0147970057849	4.00195439749781	1.00012209018435	4.00195439749781	6.00439882750478	5.00305424361532	8.00782268745052
Rpl18a	24.0705883708827	10.0122269359159	7.00598826885697	4.00195439749781	22.0592944438992	16.0313316193744	4.00195439749781	13.0206736374495	2.00048844025395	9.00990220315199	14.0239804397716
Rpl19	22.0592944438992	11.0147970057849	12.0176125328898	3.00109916954915	12.0176125328898	15.0275330602518	3.00109916954915	11.0147970057849	5.00305424361532	2.00048844025395	14.0239804397716
Rpl21	23.0648179545339	5.00305424361532	8.00782268745052	5.00305424361532	20.048987655079	7.00598826885697	4.00195439749781	20.048987655079	8.00782268745052	4.00195439749781	15.0275330602518
Rpl21-ps4	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	6.00439882750478
Rpl22	10.0122269359159	4.00195439749781	0	1.00012209018435	4.00195439749781	6.00439882750478	0	7.00598826885697	0	1.00012209018435	5.00305424361532
Rpl23	28.0961415204583	16.0313316193744	12.0176125328898	5.00305424361532	20.048987655079	9.00990220315199	3.00109916954915	21.0540177177831	14.0239804397716	5.00305424361532	15.0275330602518
Rpl23a-ps3	8.00782268745052	9.00990220315199	1.00012209018435	1.00012209018435	6.00439882750478	3.00109916954915	3.00109916954915	12.0176125328898	4.00195439749781	5.00305424361532	8.00782268745052
Rpl26	6.00439882750478	3.00109916954915	10.0122269359159	3.00109916954915	12.0176125328898	3.00109916954915	1.00012209018435	7.00598826885697	5.00305424361532	6.00439882750478	6.00439882750478
Rpl27-ps3	10.0122269359159	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	0	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395
Rpl27a	10.0122269359159	5.00305424361532	3.00109916954915	2.00048844025395	13.0206736374495	6.00439882750478	4.00195439749781	8.00782268745052	7.00598826885697	4.00195439749781	9.00990220315199
Rpl28	17.0353762377124	5.00305424361532	2.00048844025395	2.00048844025395	8.00782268745052	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	18.0396670359275
Rpl3	14.0239804397716	3.00109916954915	6.00439882750478	5.00305424361532	8.00782268745052	4.00195439749781	7.00598826885697	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395
Rpl30	8.00782268745052	8.00782268745052	4.00195439749781	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	6.00439882750478	5.00305424361532	2.00048844025395	6.00439882750478
Rpl31	5.00305424361532	4.00195439749781	3.00109916954915	5.00305424361532	11.0147970057849	5.00305424361532	3.00109916954915	8.00782268745052	9.00990220315199	2.00048844025395	10.0122269359159
Rpl32	17.0353762377124	2.00048844025395	5.00305424361532	2.00048844025395	8.00782268745052	3.00109916954915	4.00195439749781	11.0147970057849	2.00048844025395	8.00782268745052	8.00782268745052
Rpl34	10.0122269359159	6.00439882750478	3.00109916954915	1.00012209018435	3.00109916954915	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478
Rpl35a	10.0122269359159	4.00195439749781	6.00439882750478	4.00195439749781	17.0353762377124	2.00048844025395	2.00048844025395	14.0239804397716	6.00439882750478	8.00782268745052	10.0122269359159
Rpl36	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435
Rpl36-ps3	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435
Rpl36a	12.0176125328898	0	3.00109916954915	3.00109916954915	12.0176125328898	0	2.00048844025395	12.0176125328898	3.00109916954915	8.00782268745052	8.00782268745052
Rpl37	15.0275330602518	4.00195439749781	7.00598826885697	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	7.00598826885697	7.00598826885697	1.00012209018435	9.00990220315199
Rpl37a	15.0275330602518	4.00195439749781	11.0147970057849	3.00109916954915	7.00598826885697	6.00439882750478	5.00305424361532	12.0176125328898	4.00195439749781	1.00012209018435	10.0122269359159
Rpl38	6.00439882750478	11.0147970057849	2.00048844025395	2.00048844025395	11.0147970057849	2.00048844025395	2.00048844025395	4.00195439749781	5.00305424361532	2.00048844025395	4.00195439749781
Rpl39	18.0396670359275	7.00598826885697	9.00990220315199	3.00109916954915	9.00990220315199	8.00782268745052	1.00012209018435	5.00305424361532	14.0239804397716	7.00598826885697	10.0122269359159
Rpl4	15.0275330602518	12.0176125328898	9.00990220315199	4.00195439749781	20.048987655079	7.00598826885697	1.00012209018435	14.0239804397716	3.00109916954915	7.00598826885697	10.0122269359159
Rpl41	24.0705883708827	3.00109916954915	9.00990220315199	3.00109916954915	18.0396670359275	8.00782268745052	3.00109916954915	8.00782268745052	10.0122269359159	4.00195439749781	12.0176125328898
Rpl5	9.00990220315199	15.0275330602518	7.00598826885697	7.00598826885697	9.00990220315199	3.00109916954915	7.00598826885697	10.0122269359159	9.00990220315199	5.00305424361532	7.00598826885697
Rpl6	3.00109916954915	1.00012209018435	0	3.00109916954915	8.00782268745052	1.00012209018435	0	6.00439882750478	3.00109916954915	2.00048844025395	5.00305424361532
Rpl6l	4.00195439749781	1.00012209018435	0	2.00048844025395	9.00990220315199	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	3.00109916954915
Rpl7	22.0592944438992	10.0122269359159	8.00782268745052	4.00195439749781	10.0122269359159	13.0206736374495	4.00195439749781	14.0239804397716	7.00598826885697	12.0176125328898	14.0239804397716
Rpl7a-ps5	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	0	2.00048844025395	5.00305424361532	0	0	8.00782268745052
Rpl8	7.00598826885697	6.00439882750478	6.00439882750478	3.00109916954915	4.00195439749781	4.00195439749781	1.00012209018435	5.00305424361532	6.00439882750478	2.00048844025395	4.00195439749781
Rpl9-ps6	7.00598826885697	2.00048844025395	1.00012209018435	4.00195439749781	7.00598826885697	5.00305424361532	3.00109916954915	5.00305424361532	10.0122269359159	5.00305424361532	8.00782268745052
Rplp0	17.0353762377124	9.00990220315199	2.00048844025395	2.00048844025395	19.0442041347699	11.0147970057849	1.00012209018435	6.00439882750478	7.00598826885697	6.00439882750478	7.00598826885697
Rplp1	23.0648179545339	4.00195439749781	6.00439882750478	4.00195439749781	11.0147970057849	5.00305424361532	0	11.0147970057849	7.00598826885697	4.00195439749781	17.0353762377124
Rpn1	7.00598826885697	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Rps10	9.00990220315199	8.00782268745052	3.00109916954915	1.00012209018435	6.00439882750478	3.00109916954915	0	11.0147970057849	3.00109916954915	1.00012209018435	6.00439882750478
Rps11	12.0176125328898	3.00109916954915	7.00598826885697	4.00195439749781	10.0122269359159	9.00990220315199	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	9.00990220315199
Rps13	13.0206736374495	4.00195439749781	12.0176125328898	8.00782268745052	8.00782268745052	5.00305424361532	1.00012209018435	8.00782268745052	6.00439882750478	4.00195439749781	4.00195439749781
Rps14	17.0353762377124	7.00598826885697	9.00990220315199	4.00195439749781	10.0122269359159	2.00048844025395	2.00048844025395	9.00990220315199	2.00048844025395	5.00305424361532	8.00782268745052
Rps15	10.0122269359159	6.00439882750478	0	4.00195439749781	7.00598826885697	4.00195439749781	0	4.00195439749781	6.00439882750478	4.00195439749781	7.00598826885697
Rps15a	8.00782268745052	2.00048844025395	5.00305424361532	1.00012209018435	10.0122269359159	10.0122269359159	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915
Rps16	18.0396670359275	6.00439882750478	10.0122269359159	4.00195439749781	17.0353762377124	5.00305424361532	2.00048844025395	10.0122269359159	8.00782268745052	3.00109916954915	17.0353762377124
Rps17	15.0275330602518	7.00598826885697	5.00305424361532	3.00109916954915	3.00109916954915	7.00598826885697	3.00109916954915	6.00439882750478	3.00109916954915	5.00305424361532	8.00782268745052
Rps18	9.00990220315199	1.00012209018435	6.00439882750478	2.00048844025395	8.00782268745052	2.00048844025395	2.00048844025395	8.00782268745052	1.00012209018435	3.00109916954915	7.00598826885697
Rps18-ps3	13.0206736374495	0	7.00598826885697	3.00109916954915	9.00990220315199	3.00109916954915	4.00195439749781	9.00990220315199	3.00109916954915	2.00048844025395	3.00109916954915
Rps19	18.0396670359275	7.00598826885697	7.00598826885697	1.00012209018435	15.0275330602518	7.00598826885697	1.00012209018435	12.0176125328898	6.00439882750478	5.00305424361532	8.00782268745052
Rps20	19.0442041347699	8.00782268745052	11.0147970057849	2.00048844025395	24.0705883708827	7.00598826885697	2.00048844025395	10.0122269359159	8.00782268745052	5.00305424361532	17.0353762377124
Rps21	3.00109916954915	8.00782268745052	8.00782268745052	1.00012209018435	7.00598826885697	3.00109916954915	1.00012209018435	10.0122269359159	5.00305424361532	4.00195439749781	7.00598826885697
Rps23	18.0396670359275	13.0206736374495	4.00195439749781	5.00305424361532	14.0239804397716	6.00439882750478	2.00048844025395	20.048987655079	11.0147970057849	10.0122269359159	10.0122269359159
Rps24	22.0592944438992	13.0206736374495	5.00305424361532	5.00305424361532	12.0176125328898	6.00439882750478	2.00048844025395	14.0239804397716	13.0206736374495	7.00598826885697	14.0239804397716
Rps25	14.0239804397716	5.00305424361532	5.00305424361532	2.00048844025395	10.0122269359159	6.00439882750478	5.00305424361532	8.00782268745052	8.00782268745052	7.00598826885697	13.0206736374495
Rps26	11.0147970057849	0	2.00048844025395	2.00048844025395	8.00782268745052	11.0147970057849	2.00048844025395	10.0122269359159	3.00109916954915	1.00012209018435	7.00598826885697
Rps26-ps1	10.0122269359159	1.00012209018435	3.00109916954915	3.00109916954915	7.00598826885697	13.0206736374495	1.00012209018435	11.0147970057849	2.00048844025395	4.00195439749781	6.00439882750478
Rps27a	20.048987655079	9.00990220315199	10.0122269359159	3.00109916954915	20.048987655079	4.00195439749781	2.00048844025395	6.00439882750478	5.00305424361532	4.00195439749781	9.00990220315199
Rps27rt	9.00990220315199	4.00195439749781	3.00109916954915	4.00195439749781	12.0176125328898	11.0147970057849	0	8.00782268745052	4.00195439749781	5.00305424361532	11.0147970057849
Rps28	8.00782268745052	4.00195439749781	4.00195439749781	1.00012209018435	8.00782268745052	7.00598826885697	1.00012209018435	5.00305424361532	6.00439882750478	4.00195439749781	3.00109916954915
Rps29	17.0353762377124	11.0147970057849	9.00990220315199	8.00782268745052	14.0239804397716	8.00782268745052	0	14.0239804397716	10.0122269359159	8.00782268745052	21.0540177177831
Rps3	12.0176125328898	6.00439882750478	6.00439882750478	5.00305424361532	8.00782268745052	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	7.00598826885697	8.00782268745052
Rps3a1	19.0442041347699	23.0648179545339	7.00598826885697	6.00439882750478	20.048987655079	11.0147970057849	1.00012209018435	15.0275330602518	14.0239804397716	13.0206736374495	13.0206736374495
Rps5	11.0147970057849	6.00439882750478	8.00782268745052	4.00195439749781	13.0206736374495	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	8.00782268745052
Rps6	27.0893822675098	13.0206736374495	12.0176125328898	7.00598826885697	19.0442041347699	5.00305424361532	3.00109916954915	2.00048844025395	5.00305424361532	14.0239804397716	11.0147970057849
Rps7	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	10.0122269359159	5.00305424361532	5.00305424361532	6.00439882750478
Rps8	25.0766058142306	16.0313316193744	8.00782268745052	7.00598826885697	33.1336529167031	6.00439882750478	4.00195439749781	19.0442041347699	8.00782268745052	14.0239804397716	10.0122269359159
Rps9	28.0961415204583	16.0313316193744	9.00990220315199	9.00990220315199	18.0396670359275	21.0540177177831	5.00305424361532	17.0353762377124	6.00439882750478	11.0147970057849	16.0313316193744
Rpsa	25.0766058142306	16.0313316193744	12.0176125328898	8.00782268745052	12.0176125328898	12.0176125328898	1.00012209018435	10.0122269359159	5.00305424361532	8.00782268745052	13.0206736374495
Rrbp1	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0
Ryk	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	3.00109916954915	7.00598826885697	0
S100a11	7.00598826885697	1.00012209018435	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0
S100a6	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0
S1pr3	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	0
Samhd1	2.00048844025395	0	1.00012209018435	1.00012209018435	0	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	0
Sap18	0	0	0	0	0	0	6.00439882750478	0	0	0	0
Sdc2	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395
Sec11c	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0
Sec61g	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0
Sec62	5.00305424361532	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395
Sema5a	0	1.00012209018435	3.00109916954915	4.00195439749781	9.00990220315199	0	0	0	0	5.00305424361532	0
Sep15	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435
Sepp1	22.0592944438992	8.00782268745052	13.0206736374495	6.00439882750478	29.1031482864402	3.00109916954915	2.00048844025395	13.0206736374495	5.00305424361532	3.00109916954915	7.00598826885697
Serinc3	7.00598826885697	5.00305424361532	2.00048844025395	7.00598826885697	3.00109916954915	16.0313316193744	0	3.00109916954915	0	2.00048844025395	2.00048844025395
Serpina10	8.00782268745052	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	2.00048844025395
Serpina3g	7.00598826885697	0	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	0	1.00012209018435
Serping1	3.00109916954915	9.00990220315199	10.0122269359159	11.0147970057849	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	14.0239804397716	9.00990220315199
Serpinh1	13.0206736374495	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435
Sf1	5.00305424361532	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0
Sf3b2	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Sfpq	5.00305424361532	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Shfm1	6.00439882750478	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0
Shisa3	5.00305424361532	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0
Slc25a4	9.00990220315199	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395
Slc38a2	5.00305424361532	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0
Slc43a3	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0
Slco2b1	7.00598826885697	4.00195439749781	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915
Smap2	7.00598826885697	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0
Smarca4	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	0	0
Snhg12	6.00439882750478	0	0	0	0	0	0	0	0	0	0
Snx3	5.00305424361532	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0	0
Socs3	13.0206736374495	1.00012209018435	1.00012209018435	4.00195439749781	10.0122269359159	0	4.00195439749781	0	0	10.0122269359159	1.00012209018435
Sod1	3.00109916954915	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395
Sowahc	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0
Sox4	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	5.00305424361532	0	1.00012209018435	0	0	0
Sparc	75.6951442311975	54.3591168236642	68.5707791601287	55.3726019210037	49.2954494708865	1.00012209018435	15.0275330602518	34.1418990756402	39.186855988824	75.6951442311975	47.2717340146999
Spib	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0
Spns2	6.00439882750478	3.00109916954915	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	0	0
Spon1	0	0	3.00109916954915	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0
Srgn	4.00195439749781	2.00048844025395	1.00012209018435	0	0	14.0239804397716	0	0	3.00109916954915	0	1.00012209018435
Srsf2	7.00598826885697	0	3.00109916954915	0	1.00012209018435	10.0122269359159	1.00012209018435	4.00195439749781	8.00782268745052	0	0
Ssr2	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0
Steap4	1.00012209018435	5.00305424361532	2.00048844025395	7.00598826885697	0	0	4.00195439749781	6.00439882750478	1.00012209018435	9.00990220315199	0
Strbp	0	0	0	0	0	6.00439882750478	0	0	0	0	0
Sumo1	5.00305424361532	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Surf4	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0
Syk	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Tagln	0	3.00109916954915	10.0122269359159	0	2.00048844025395	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0
Tars	0	0	0	0	0	0	0	0	5.00305424361532	0	0
Tbc1d9b	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Tcea1	5.00305424361532	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435
Tcf7l2	6.00439882750478	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0
Tgfbi	3.00109916954915	11.0147970057849	3.00109916954915	4.00195439749781	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781
Thbs1	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	6.00439882750478	5.00305424361532	0	15.0275330602518	0
Thbs2	2.00048844025395	7.00598826885697	10.0122269359159	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	2.00048844025395
Tifa	2.00048844025395	0	0	0	2.00048844025395	7.00598826885697	0	1.00012209018435	0	0	0
Timd4	5.00305424361532	0	0	0	12.0176125328898	0	0	0	0	0	1.00012209018435
Timp2	0	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	7.00598826885697	3.00109916954915
Timp3	0	0	0	0	0	0	0	6.00439882750478	0	0	0
Tiprl	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	5.00305424361532
Tmed2	4.00195439749781	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	2.00048844025395	2.00048844025395
