GENEID	X97	X98	X100	X102	X103	X104	X108	X109	X110	X111	X113	X114	X115	X116	X117	X120	X121	X125	X126	X127	X129	X131	X132	X134	X135	X140	X141	X142	X143	X144	X145	X147	X149	X150	X151	X152	X153	X154	X156	X157	X158	X159	X161	X162	X163	X164	X165	X166	X167	X169	X170	X171	X172	X173	X174	X175	X176	X177	X178	X180	X181	X182	X183	X184	X186	X188	X189	X190	X191	X192
Chchd2	12.0176125328898	5.00305424361532	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	4.00195439749781	5.00305424361532	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	0	4.00195439749781	5.00305424361532	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	5.00305424361532	5.00305424361532	6.00439882750478	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	7.00598826885697
Chd4	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	7.00598826885697	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0
Chl1	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrdl1	0	2.00048844025395	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Ckap4	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	0	0
Cldn5	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	6.00439882750478	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395
Cldnd1	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395
Clec14a	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	3.00109916954915	0	0	0
Clec1b	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0206736374495	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clic4	5.00305424361532	10.0122269359159	4.00195439749781	4.00195439749781	0	0	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	0	7.00598826885697	0	0	1.00012209018435	9.00990220315199	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	7.00598826885697	7.00598826885697	0	11.0147970057849	13.0206736374495	0	14.0239804397716	2.00048844025395	0	1.00012209018435	0	1.00012209018435	7.00598826885697	13.0206736374495	0	2.00048844025395	2.00048844025395	0	0	0	7.00598826885697	0	4.00195439749781	5.00305424361532	3.00109916954915	0	6.00439882750478	3.00109916954915	4.00195439749781	0	0	1.00012209018435	3.00109916954915	0	12.0176125328898
Clk1	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	8.00782268745052	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0
Cltc	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	5.00305424361532	5.00305424361532	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435
Clu	0	1.00012209018435	13.0206736374495	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	7.00598826885697	0	3.00109916954915	0	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	7.00598826885697	0	3.00109916954915	0	16.0313316193744	13.0206736374495	1.00012209018435	0	0	0	0	0	0	17.0353762377124	0	6.00439882750478	0	0	29.1031482864402	2.00048844025395	0	35.1503934793561	0	0	51.3201652807748	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	0	0	4.00195439749781	17.0353762377124	0	2.00048844025395	0	1.00012209018435	5.00305424361532	27.0893822675098	0	0	7.00598826885697	5.00305424361532	0	11.0147970057849
Cmip	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	0	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395
Cnn2	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	3.00109916954915	0	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	16.0313316193744	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	10.0122269359159	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0
Coa5	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Coch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col15a1	4.00195439749781	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	13.0206736374495	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	5.00305424361532	0	0	0	0	3.00109916954915	0	0	4.00195439749781
Col18a1	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0
Col1a1	1.00012209018435	1.00012209018435	9.00990220315199	34.1418990756402	0	0	0	0	15.0275330602518	0	0	0	0	1.00012209018435	0	0	11.0147970057849	16.0313316193744	1.00012209018435	0	0	0	0	0	0	13.0206736374495	1.00012209018435	19.0442041347699	22.0592944438992	0	0	0	0	0	0	4.00195439749781	41.2065798956254	0	1.00012209018435	5.00305424361532	0	0	0	0	7.00598826885697	1.00012209018435	0	9.00990220315199	0	0	6.00439882750478	0	1.00012209018435	0	0	0	16.0313316193744	37.1681275103067	0	0	0	1.00012209018435	84.8732882432719	0	11.0147970057849	9.00990220315199	0	24.0705883708827	0	0
Col1a2	1.00012209018435	7.00598826885697	15.0275330602518	30.1104026871881	0	0	0	1.00012209018435	30.1104026871881	14.0239804397716	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	48.283466760365	14.0239804397716	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	21.0540177177831	0	35.1503934793561	52.332898627509	0	0	1.00012209018435	0	0	0	10.0122269359159	51.3201652807748	0	0	8.00782268745052	0	1.00012209018435	0	2.00048844025395	16.0313316193744	1.00012209018435	0	37.1681275103067	0	0	13.0206736374495	0	0	1.00012209018435	0	4.00195439749781	30.1104026871881	32.1256548803621	0	0	0	2.00048844025395	112.531765227636	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	27.0893822675098	2.00048844025395	1.00012209018435
Col3a1	1.00012209018435	2.00048844025395	25.0766058142306	13.0206736374495	0	1.00012209018435	2.00048844025395	0	33.1336529167031	30.1104026871881	0	0	0	1.00012209018435	0	0	6.00439882750478	29.1031482864402	0	0	0	1.00012209018435	0	0	0	15.0275330602518	0	24.0705883708827	21.0540177177831	0	0	0	0	0	1.00012209018435	7.00598826885697	21.0540177177831	1.00012209018435	1.00012209018435	10.0122269359159	1.00012209018435	1.00012209018435	0	0	8.00782268745052	0	0	5.00305424361532	1.00012209018435	0	12.0176125328898	0	0	0	0	5.00305424361532	38.1773673823587	9.00990220315199	1.00012209018435	0	0	0	118.703539373732	2.00048844025395	0	11.0147970057849	1.00012209018435	8.00782268745052	2.00048844025395	0
Col4a1	8.00782268745052	6.00439882750478	6.00439882750478	10.0122269359159	2.00048844025395	0	7.00598826885697	1.00012209018435	8.00782268745052	32.1256548803621	0	5.00305424361532	3.00109916954915	13.0206736374495	0	11.0147970057849	5.00305424361532	33.1336529167031	1.00012209018435	0	12.0176125328898	0	6.00439882750478	4.00195439749781	1.00012209018435	1.00012209018435	14.0239804397716	7.00598826885697	19.0442041347699	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	9.00990220315199	7.00598826885697	0	0	3.00109916954915	0	19.0442041347699	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	5.00305424361532	16.0313316193744	20.048987655079	13.0206736374495	3.00109916954915	11.0147970057849	2.00048844025395	22.0592944438992	25.0766058142306	2.00048844025395	0	9.00990220315199	22.0592944438992	16.0313316193744	0	5.00305424361532
Col4a2	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	0	5.00305424361532	0	9.00990220315199	19.0442041347699	0	0	2.00048844025395	11.0147970057849	1.00012209018435	3.00109916954915	6.00439882750478	11.0147970057849	0	0	6.00439882750478	0	4.00195439749781	2.00048844025395	0	1.00012209018435	9.00990220315199	6.00439882750478	5.00305424361532	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	4.00195439749781	8.00782268745052	0	0	1.00012209018435	0	10.0122269359159	0	0	2.00048844025395	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	1.00012209018435	10.0122269359159	8.00782268745052	11.0147970057849	3.00109916954915	3.00109916954915	0	18.0396670359275	13.0206736374495	1.00012209018435	0	8.00782268745052	7.00598826885697	4.00195439749781	0	4.00195439749781
Col5a1	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	10.0122269359159	0	0	2.00048844025395	0	1.00012209018435	0	0
Col5a2	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0
Col5a3	0	0	0	0	0	0	0	0	0	13.0206736374495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0
Col6a1	0	10.0122269359159	5.00305424361532	7.00598826885697	0	0	0	0	3.00109916954915	18.0396670359275	0	0	0	0	0	0	9.00990220315199	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	0	0	6.00439882750478	10.0122269359159	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	0	5.00305424361532	7.00598826885697	3.00109916954915	0	0	0	0	20.048987655079	0	0	7.00598826885697	1.00012209018435	8.00782268745052	0	0
Col6a2	1.00012209018435	15.0275330602518	9.00990220315199	12.0176125328898	0	0	0	1.00012209018435	3.00109916954915	39.186855988824	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	8.00782268745052	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	4.00195439749781	8.00782268745052	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	0	0	0	0	2.00048844025395	0	1.00012209018435	9.00990220315199	0	0	3.00109916954915	0	0	2.00048844025395	0	15.0275330602518	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	33.1336529167031	0	1.00012209018435	7.00598826885697	1.00012209018435	9.00990220315199	0	0
Col6a3	0	5.00305424361532	4.00195439749781	9.00990220315199	0	0	0	0	1.00012209018435	17.0353762377124	0	0	0	0	0	1.00012209018435	5.00305424361532	10.0122269359159	0	0	0	0	0	0	0	0	0	3.00109916954915	12.0176125328898	0	0	0	0	0	0	10.0122269359159	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	9.00990220315199	2.00048844025395	4.00195439749781	0	0	0	0	19.0442041347699	0	0	3.00109916954915	0	7.00598826885697	0	0
Col6a5	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0
Comt	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	0	0	0
Copa	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	0	0	1.00012209018435	8.00782268745052	0	0	0	0	0	0	2.00048844025395
Coro1a	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Cox6a1	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435
Cox7a2l	4.00195439749781	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	6.00439882750478	3.00109916954915
Cox8a	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435
Cp	0	3.00109916954915	0	12.0176125328898	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	10.0122269359159	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	9.00990220315199	11.0147970057849	6.00439882750478	0	0	0	0	0	3.00109916954915	9.00990220315199	0	0	0	0	0	0	0	3.00109916954915	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	8.00782268745052	3.00109916954915	13.0206736374495	6.00439882750478	0	1.00012209018435	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0
Cpe	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	7.00598826885697	0	0	0	0	0	0
Cpne1	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0
Cpxm1	0	0	0	5.00305424361532	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	10.0122269359159	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0
Cr1l	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915
Creb3l1	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	10.0122269359159	0	0	2.00048844025395	0	0	0	0
Creg1	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0
Crim1	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	22.0592944438992	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0
Crip2	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Crispld2	0	0	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	13.0206736374495	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	2.00048844025395	32.1256548803621	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0
Crlf3	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0
Csde1	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395
