GENEID	X3	X7	X14	X22	X36	X39	X41	X46	X47	X48	X50	X61	X62	X64	X65	X70	X72	X73	X74	X78	X80	X81	X84	X92	X94
Luc7l3	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Ly6e	0	6.00439882750478	3.00109916954915	2.00048844025395	4.00195439749781	5.00305424361532	2.00048844025395	0	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435
Magt1	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Malat1	5.00305424361532	44.2380343327527	116.645247873133	6.00439882750478	1.00012209018435	0	10.0122269359159	2.00048844025395	22.0592944438992	40.1965934523377	33.1336529167031	30.1104026871881	4.00195439749781	72.6403274332921	92.0260903603573	101.240942390885	13.0206736374495	3.00109916954915	5.00305424361532	17.0353762377124	8.00782268745052	1.00012209018435	10.0122269359159	84.8732882432719	24.0705883708827
Man1a	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435
Man2a1	0	3.00109916954915	21.0540177177831	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Mapkapk2	1.00012209018435	6.00439882750478	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0
Marcks	0	10.0122269359159	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	0	2.00048844025395	3.00109916954915	3.00109916954915	5.00305424361532	17.0353762377124	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0
Mat2a	1.00012209018435	1.00012209018435	8.00782268745052	0	0	1.00012209018435	0	0	3.00109916954915	9.00990220315199	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0
Matn2	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	0	3.00109916954915	0	0	0	4.00195439749781
Mbd3	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mbnl2	1.00012209018435	4.00195439749781	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435
Mcl1	0	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	0	5.00305424361532	5.00305424361532	5.00305424361532	3.00109916954915	8.00782268745052	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Mdh2	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435
Med13	2.00048844025395	0	0	0	0	0	0	0	4.00195439749781	5.00305424361532	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0
Medag	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0
Mfap2	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0
Mfge8	1.00012209018435	10.0122269359159	0	4.00195439749781	1.00012209018435	0	0	11.0147970057849	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	8.00782268745052	0	2.00048844025395	6.00439882750478	18.0396670359275	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	6.00439882750478	5.00305424361532
Mfsd1	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Mga	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0
Mid1	4.00195439749781	4.00195439749781	48.283466760365	0	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	5.00305424361532	0	4.00195439749781	0	0	0	0	9.00990220315199	1.00012209018435	6.00439882750478	1.00012209018435
Midn	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435
Mme	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	19.0442041347699	0	2.00048844025395	0
Mmp14	0	9.00990220315199	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	5.00305424361532	5.00305424361532
Mmp2	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	0	0	6.00439882750478	5.00305424361532	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	4.00195439749781	2.00048844025395
Morf4l1	0	8.00782268745052	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	4.00195439749781	0
Morf4l2	0	7.00598826885697	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0
Mprip	0	6.00439882750478	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435
Mpv17l	0	0	1.00012209018435	0	0	6.00439882750478	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Mrps6	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	5.00305424361532	0
Ms4a4d	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	4.00195439749781	7.00598826885697	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Mt1	13.0206736374495	1.00012209018435	11.0147970057849	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	6.00439882750478	1.00012209018435	4.00195439749781	0	0	0	3.00109916954915	0
Mt2	1.00012209018435	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0
Mtss1	1.00012209018435	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0
Mustn1	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	6.00439882750478
Myc	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	0	6.00439882750478	0	0	0	2.00048844025395	0
Mycbp2	0	8.00782268745052	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	6.00439882750478	4.00195439749781	0	0	0	4.00195439749781	2.00048844025395	0	0	6.00439882750478	1.00012209018435
Myl12b	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395
Myl6	1.00012209018435	7.00598826885697	5.00305424361532	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	9.00990220315199	11.0147970057849	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	5.00305424361532
Myl9	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	0	1.00012209018435
Mylk	0	27.0893822675098	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478
Naca	0	5.00305424361532	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	0	6.00439882750478	1.00012209018435	0
Nap1l1	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781
Nbr1	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0
Ncl	0	6.00439882750478	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0	7.00598826885697	2.00048844025395	0
Ndel1	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	3.00109916954915	5.00305424361532	0
Ndrg2	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	11.0147970057849	0	0	0	0
Nedd4	2.00048844025395	17.0353762377124	6.00439882750478	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	7.00598826885697	9.00990220315199	3.00109916954915	1.00012209018435	8.00782268745052	11.0147970057849	6.00439882750478	13.0206736374495	0	2.00048844025395	2.00048844025395	6.00439882750478	0	0	8.00782268745052	11.0147970057849
Neurl3	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0
Nfia	0	6.00439882750478	2.00048844025395	0	0	0	3.00109916954915	4.00195439749781	4.00195439749781	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915
Nfib	0	5.00305424361532	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	7.00598826885697	9.00990220315199	0	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	7.00598826885697	5.00305424361532
Nfic	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	10.0122269359159	6.00439882750478	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435
Nfix	1.00012209018435	5.00305424361532	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	5.00305424361532
Nfkb1	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	5.00305424361532	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	0	2.00048844025395	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0
Nfkb2	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0
Nfkbia	5.00305424361532	50.3076822698104	14.0239804397716	4.00195439749781	6.00439882750478	2.00048844025395	10.0122269359159	10.0122269359159	9.00990220315199	4.00195439749781	32.1256548803621	10.0122269359159	3.00109916954915	23.0648179545339	6.00439882750478	30.1104026871881	1.00012209018435	1.00012209018435	6.00439882750478	14.0239804397716	11.0147970057849	0	2.00048844025395	60.4437923669776	1.00012209018435
Nfkbie	0	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Nfkbiz	1.00012209018435	20.048987655079	5.00305424361532	0	1.00012209018435	0	0	4.00195439749781	0	6.00439882750478	10.0122269359159	14.0239804397716	0	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	13.0206736374495	0
Ngfr	0	10.0122269359159	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0
Nid1	0	5.00305424361532	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	6.00439882750478	2.00048844025395	2.00048844025395	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	1.00012209018435
Nipbl	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0
Nisch	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	9.00990220315199	0	1.00012209018435
Nkain3	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	14.0239804397716	0	1.00012209018435	0
Nnat	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0
Noct	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	11.0147970057849	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	6.00439882750478	2.00048844025395	2.00048844025395
Nolc1	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435
Nop56	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435
Notch3	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	4.00195439749781	6.00439882750478	0	0	0	0	0	0	0	0
Npm1	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	8.00782268745052	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	0	7.00598826885697	6.00439882750478	5.00305424361532
Nptn	0	5.00305424361532	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0
Nr2f2	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	5.00305424361532	6.00439882750478	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0
Nr4a1	2.00048844025395	9.00990220315199	11.0147970057849	5.00305424361532	1.00012209018435	0	6.00439882750478	0	1.00012209018435	18.0396670359275	6.00439882750478	0	3.00109916954915	11.0147970057849	11.0147970057849	13.0206736374495	1.00012209018435	1.00012209018435	2.00048844025395	22.0592944438992	2.00048844025395	0	0	20.048987655079	0
Nr4a2	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0
Nr4a3	1.00012209018435	0	7.00598826885697	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	5.00305424361532	0	0	0	4.00195439749781	0	0
Nrp1	0	4.00195439749781	9.00990220315199	0	0	0	2.00048844025395	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	0	4.00195439749781	5.00305424361532	18.0396670359275	2.00048844025395	2.00048844025395	0	13.0206736374495	3.00109916954915	0	0	2.00048844025395	2.00048844025395
Nrp2	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	9.00990220315199	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Nsg1	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0
Ntrk1	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435
Nucks1	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	0
Nudt4	0	3.00109916954915	13.0206736374495	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	2.00048844025395	15.0275330602518	2.00048844025395	10.0122269359159	8.00782268745052	7.00598826885697	1.00012209018435	9.00990220315199	2.00048844025395	0	0	3.00109916954915	2.00048844025395
Oat	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	0	0	4.00195439749781	2.00048844025395
Oaz1	0	8.00782268745052	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	9.00990220315199	3.00109916954915	1.00012209018435	0	3.00109916954915	6.00439882750478	0	6.00439882750478	3.00109916954915	2.00048844025395
Odc1	1.00012209018435	4.00195439749781	13.0206736374495	0	2.00048844025395	4.00195439749781	1.00012209018435	0	7.00598826885697	0	0	2.00048844025395	0	6.00439882750478	18.0396670359275	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	9.00990220315199	5.00305424361532	1.00012209018435
Ogn	0	0	8.00782268745052	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0
Orai1	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0
P4hb	0	8.00782268745052	6.00439882750478	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	4.00195439749781	1.00012209018435
Pabpc1	1.00012209018435	8.00782268745052	2.00048844025395	0	0	11.0147970057849	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	4.00195439749781	3.00109916954915	3.00109916954915	0	3.00109916954915	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	21.0540177177831	6.00439882750478	5.00305424361532
Paics	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0
Pbrm1	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435
Pcbp1	0	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	4.00195439749781	11.0147970057849	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	8.00782268745052	0
Pcdh15	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	6.00439882750478	0
Pcolce	0	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0
Pde4b	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	7.00598826885697	0	0	1.00012209018435	0	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	4.00195439749781	1.00012209018435	0
Pdgfrb	0	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	5.00305424361532	0
Pdha1	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0
Pdia3	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	5.00305424361532	0	0	5.00305424361532	2.00048844025395
Pdia6	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435
Pebp1	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395
Phlda1	0	13.0206736374495	8.00782268745052	0	0	0	2.00048844025395	0	3.00109916954915	15.0275330602518	4.00195439749781	0	0	8.00782268745052	29.1031482864402	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915
Picalm	0	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Pim1	0	10.0122269359159	3.00109916954915	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	12.0176125328898	1.00012209018435	0	5.00305424361532	7.00598826885697	9.00990220315199	10.0122269359159	0	0	4.00195439749781	0	1.00012209018435	3.00109916954915	8.00782268745052	0
Pim3	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0
Pkn2	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0
Plagl1	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Plpp1	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	7.00598826885697	1.00012209018435
Plpp3	0	6.00439882750478	21.0540177177831	0	0	0	0	0	0	0	0	1.00012209018435	0	0	9.00990220315199	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0
Plvap	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	8.00782268745052	0	0	0	0	9.00990220315199	0	0	1.00012209018435	2.00048844025395	0	0	0	0
Pmepa1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0
Pmp22	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435
Pnrc1	0	5.00305424361532	6.00439882750478	0	0	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	8.00782268745052	2.00048844025395	9.00990220315199	0	5.00305424361532	6.00439882750478	6.00439882750478	14.0239804397716	2.00048844025395	3.00109916954915	9.00990220315199	8.00782268745052	0	0	11.0147970057849	3.00109916954915
Polr1c	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Postn	0	12.0176125328898	0	1.00012209018435	0	0	2.00048844025395	0	0	9.00990220315199	15.0275330602518	0	0	1.00012209018435	6.00439882750478	5.00305424361532	0	0	3.00109916954915	15.0275330602518	11.0147970057849	0	0	0	14.0239804397716
