GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X32	X33	X34	X35	X37	X38	X39	X40	X42	X44	X45	X47	X49	X50	X52	X53	X54	X55	X56	X57	X58	X60	X61	X62	X63	X65	X66	X67	X68	X69	X71	X73	X74	X75	X76	X77	X78	X79	X81	X82	X83	X84	X85	X86	X87	X88	X90	X91	X92	X93	X94	X95	X96
Kel	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	10.0122269359159	0	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0
Khsrp	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0
Kif11	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	10.0122269359159	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0
Kif15	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0
Kif20b	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	4.00195439749781	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	0
Kif23	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0
Kif5b	4.00195439749781	0	11.0147970057849	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	3.00109916954915	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	9.00990220315199	0	2.00048844025395	0	0	1.00012209018435	0	0	4.00195439749781	3.00109916954915	0	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	7.00598826885697	2.00048844025395	3.00109916954915	1.00012209018435	0	5.00305424361532	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0
Kit	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kitl	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	6.00439882750478	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	4.00195439749781	7.00598826885697	0	0	12.0176125328898	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Klf1	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	12.0176125328898	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0
Klf13	0	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435
Klf2	1.00012209018435	0	13.0206736374495	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	9.00990220315199	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	16.0313316193744	0	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	0	0	2.00048844025395	1.00012209018435	9.00990220315199	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	7.00598826885697	0	3.00109916954915	3.00109916954915	0	0	0	0
Klf3	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	12.0176125328898	0	0	0	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	7.00598826885697	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	0	5.00305424361532	4.00195439749781	0	0	1.00012209018435
Klf4	0	0	22.0592944438992	0	0	2.00048844025395	0	0	8.00782268745052	0	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	20.048987655079	2.00048844025395	0	9.00990220315199	0	0	1.00012209018435	0	8.00782268745052	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	21.0540177177831	0	0	0	0	7.00598826885697	5.00305424361532	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	8.00782268745052	1.00012209018435	0	0	0	27.0893822675098	0	2.00048844025395	4.00195439749781	0	0	0	3.00109916954915
Klf6	2.00048844025395	2.00048844025395	6.00439882750478	0	16.0313316193744	0	0	0	2.00048844025395	0	0	9.00990220315199	1.00012209018435	19.0442041347699	25.0766058142306	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	13.0206736374495	10.0122269359159	14.0239804397716	23.0648179545339	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	13.0206736374495	3.00109916954915	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	27.0893822675098	6.00439882750478	1.00012209018435	3.00109916954915	0	4.00195439749781	11.0147970057849	0	3.00109916954915	3.00109916954915	9.00990220315199	1.00012209018435	3.00109916954915	41.2065798956254	0	5.00305424361532	0	0	1.00012209018435	5.00305424361532	2.00048844025395	9.00990220315199	0	2.00048844025395	11.0147970057849	15.0275330602518	0	0	2.00048844025395	24.0705883708827	0	0	9.00990220315199	0	0	0	3.00109916954915
Klf7	0	0	3.00109916954915	0	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	4.00195439749781	6.00439882750478	2.00048844025395	0	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	7.00598826885697
Klf9	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	6.00439882750478	0	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	4.00195439749781	8.00782268745052	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	10.0122269359159	3.00109916954915	0	13.0206736374495	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	1.00012209018435	9.00990220315199	5.00305424361532	6.00439882750478	0	5.00305424361532	0	0	4.00195439749781	4.00195439749781	2.00048844025395	0	3.00109916954915	0	7.00598826885697	1.00012209018435	2.00048844025395	5.00305424361532	7.00598826885697	2.00048844025395	9.00990220315199	0	1.00012209018435	8.00782268745052	6.00439882750478	0	0	7.00598826885697	0	0	0	0
Klhl4	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Kmt2a	7.00598826885697	0	5.00305424361532	4.00195439749781	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395
Kmt2e	3.00109916954915	2.00048844025395	3.00109916954915	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	0	5.00305424361532	3.00109916954915	0	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	7.00598826885697	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	0	5.00305424361532	0	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	7.00598826885697	3.00109916954915	0	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	2.00048844025395	5.00305424361532
Knstrn	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0
Kpna2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktn1	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	9.00990220315199	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395
L3mbtl3	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Lama4	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	4.00195439749781	0	0	0	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0
Lamb1	0	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	7.00598826885697	5.00305424361532	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	7.00598826885697	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	9.00990220315199	0	0	1.00012209018435	6.00439882750478
Lamc1	0	3.00109916954915	4.00195439749781	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435
Lamp1	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	3.00109916954915	5.00305424361532	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	3.00109916954915	3.00109916954915	7.00598826885697	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	4.00195439749781	3.00109916954915	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	0	2.00048844025395	6.00439882750478	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	4.00195439749781	0	0	4.00195439749781	1.00012209018435
Lamp2	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	0	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0
Laptm4a	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	8.00782268745052	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	0	4.00195439749781	4.00195439749781	8.00782268745052	0	6.00439882750478	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	3.00109916954915	5.00305424361532	3.00109916954915	0	3.00109916954915	4.00195439749781	0	10.0122269359159	4.00195439749781	1.00012209018435	0	0	6.00439882750478	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	0	5.00305424361532	1.00012209018435	3.00109916954915	5.00305424361532	5.00305424361532	1.00012209018435	0	2.00048844025395	0	6.00439882750478	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	8.00782268745052	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	6.00439882750478
Laptm4b	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	10.0122269359159	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395
Laptm5	4.00195439749781	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0
Larp1	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0
Larp4b	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	8.00782268745052	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0
Lbr	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	8.00782268745052	0	1.00012209018435	0	0	9.00990220315199	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	0	0	9.00990220315199	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0
Lcn2	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lcp1	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0
Ldb2	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	8.00782268745052	0	0	0	3.00109916954915	2.00048844025395	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Ldha	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	6.00439882750478	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	2.00048844025395	2.00048844025395	2.00048844025395
