"Cluster"	"GENEID"	"mean.ncl"	"mean.cl"	"fc"	"pv"	"padj"	"Ensembl ID"	"GNF GeneAtlas Specificity"	"calculated FPKMs"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"CuffDiff FPKMs"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"
"1880"	"27"	"Lama5"	0.162397874074615	0.561053191701303	3.45480625838441	0.00307520686877282	0.0225378129072361	"ENSMUSG00000015647"	"TRE+NRE"	"13.14178979"	"10.78673913"	"18.98677627"	"7.989472476"	"6.085554718"	"10.14761054"	"6.250857901"	"11.0527"	"8.97352"	"15.0113"	"6.53746"	"4.77438"	"8.06388"	"4.93808"
"1881"	"27"	"Lpar1"	1.19449699047579	0.0999999999999996	0.0837172473412161	0.000202799065856043	0.0022596432500464	"ENSMUSG00000038668"	"TRE+NRE"	"28.92063369"	"9.830226563"	"14.90795986"	"4.028569724"	"4.573117286"	"2.658468003"	"2.872192173"	"42.1375"	"14.3083"	"20.5122"	"6.26115"	"7.63987"	"4.37735"	"4.08665"
"1882"	"27"	"Lrp1"	0.873210659708523	0.100000000000001	0.114519902944589	0.00222844227249616	0.0175018918879999	"ENSMUSG00000040249"	"TRE+NRE"	"7.500415662"	"5.715214652"	"11.71254925"	"4.27608183"	"1.851378766"	"5.642679499"	"1.859790189"	"7.38692"	"5.19709"	"10.2522"	"3.87108"	"1.66561"	"5.0151"	"2.04981"
"1883"	"27"	"Lrrfip1"	0.259540648337992	2.24642506547363	8.65538820165147	3.62834141124999e-15	2.48632095205905e-13	"ENSMUSG00000026305"	"TRE+NRE"	"9.066739728"	"17.3062247"	"12.76427192"	"17.36562482"	"26.38402181"	"21.05976395"	"28.15870116"	"15.4485"	"27.379"	"19.7593"	"27.2897"	"39.4186"	"32.159"	"42.4522"
"1884"	"27"	"Maf"	0.548074148902348	1.26873825503144	2.31490256851632	0.00934224500196681	0.0572865627525527	"ENSMUSG00000055435"	"TRE+NRE"	"20.31762515"	"5.17304884"	"3.809720182"	"4.761689865"	"5.195692933"	"4.724053264"	"5.352373231"	"35.1157"	"8.64658"	"5.89447"	"8.07715"	"9.05498"	"7.99047"	"9.44714"
"1885"	"27"	"Mef2c"	0.254937638614889	0.985295752983559	3.86485007995213	7.10581739770394e-05	0.000877344391311104	"ENSMUSG00000005583"	"TRE+NRE"	"0.320629911"	"0.557328374"	"0.805105862"	"0.593523189"	"0.08505546"	"0.356258551"	"0.088226618"	"0.377886"	"0.65929"	"0.935724"	"0.658373"	"0.100817"	"0.381879"	"0.09306"
"1886"	"27"	"Meis2"	0.196280422704201	0.633966410738491	3.22990139314043	0.00406569079465931	0.0286479652137819	"ENSMUSG00000027210"	"TRE+NRE"	"23.40146952"	"18.61692859"	"20.94027395"	"17.37773035"	"19.8712722"	"17.53870143"	"20.00276552"	"59.3186"	"45.0936"	"47.1539"	"41.7656"	"55.3544"	"49.1176"	"54.9445"
"1887"	"27"	"Mt1"	1.37667844747643	0.117888491123829	0.0856325537309952	6.54707911098168e-05	0.000823190084550495	"ENSMUSG00000031765"	"TRE+NRE"	"31.37711057"	"120.924096"	"48.55919208"	"136.5524723"	"228.5724195"	"147.4735728"	"267.4369642"	"40.4249"	"154.451"	"58.9843"	"175.995"	"292.242"	"185.198"	"338.228"
"1888"	"27"	"Myct1"	0.143266000029858	0.590558706330799	4.12211345474655	0.000456114105530362	0.0045612720698801	"ENSMUSG00000046916"	"TRE+NRE"	"0.044976361"	"0.133354711"	"0.03140491"	"0.15253306"	"0.013910643"	"0.09042945"	"0.009172276"	"0.0251035"	"0.124928"	"0.0150768"	"0.148423"	"0"	"0.0837648"	"0.00491996"
"1889"	"27"	"Myh9"	0.902908728351014	2.48728315698448	2.75474483619958	4.17732626093222e-05	0.000545240537200725	"ENSMUSG00000022443"	"TRE+NRE"	"125.3666714"	"133.0145317"	"193.008228"	"106.8758228"	"155.0609209"	"128.1300062"	"142.7966958"	"119.447"	"122.531"	"163.803"	"93.2063"	"140.247"	"117.156"	"128.197"
"1890"	"27"	"Nck1"	0.142298643049027	0.755761507865804	5.31109427097921	1.32046298238311e-05	0.000205647104245007	"ENSMUSG00000032475"	"TRE+NRE"	"9.580895001"	"9.049873076"	"7.982224919"	"10.50426093"	"13.02718353"	"11.61215425"	"14.27919789"	"22.906"	"22.5057"	"18.6644"	"26.0424"	"30.8675"	"28.4536"	"35.1569"
"1891"	"27"	"Notch3"	1.71177842830497	0.158543646206028	0.0926192570162373	2.54390419156365e-05	0.000357581609696204	"ENSMUSG00000038146"	"TRE+NRE"	"1.318171741"	"2.437352359"	"8.61766578"	"1.707897824"	"1.202381162"	"2.473512569"	"1.288416942"	"1.20861"	"2.17543"	"7.2781"	"1.50911"	"1.00096"	"2.11418"	"1.09888"
"1892"	"27"	"Pdgfra"	1.10074696321654	0.117888491123829	0.107098629442812	0.000462522836935674	0.00459338802913291	"ENSMUSG00000029231"	"TRE+NRE"	"0.042148569"	"0.3364664"	"1.013112483"	"0.330935691"	"0.046576546"	"0.216379582"	"0.039481158"	"0.034502"	"0.302403"	"0.898964"	"0.306112"	"0.0374817"	"0.184656"	"0.0247768"
"1893"	"27"	"Pdgfrb"	0.874561673620204	0.126077594652485	0.144160896201401	0.00224837867395668	0.0175578516960549	"ENSMUSG00000024620"	"TRE+NRE"	"0.342746928"	"8.152991882"	"1.710362557"	"10.37135623"	"6.882314687"	"10.60550077"	"7.585485206"	"0.325625"	"7.38867"	"1.48313"	"9.45792"	"5.8147"	"9.373"	"6.56813"
"1894"	"27"	"Plec"	0.550409879690944	1.54836097035683	2.81310533747366	0.000285431630894074	0.00297804013288329	"ENSMUSG00000022565"	"TRE+NRE"	"16.9495879"	"15.57122487"	"26.80859137"	"11.9387243"	"20.19146624"	"19.6687303"	"20.85587274"	"19.9311"	"17.9046"	"29.4191"	"13.6665"	"21.8247"	"21.9604"	"22.9911"
"1895"	"27"	"Podxl"	0.200584681545938	1.51789201357664	7.56733765449089	1.38083430465779e-10	5.1847490809137e-09	"ENSMUSG00000025608"	"TRE+NRE"	"0.125158066"	"1.087068566"	"0.128922414"	"0.975861045"	"0.130853465"	"0.424179042"	"0.114361539"	"0.131098"	"1.10608"	"0.126157"	"0.983581"	"0.134252"	"0.479058"	"0.113315"
"1896"	"27"	"Ppfibp1"	0.228699408317509	0.961085819334199	4.20239748937129	2.19974978809634e-05	0.000314037196311045	"ENSMUSG00000016487"	"TRE+NRE"	"8.41106904"	"15.06923103"	"17.10154072"	"14.75004738"	"18.61453167"	"16.16464354"	"20.02913921"	"8.61619"	"15.3394"	"16.0165"	"14.3433"	"17.0901"	"15.3034"	"18.3834"
"1897"	"27"	"Prrx1"	1.5009083344522	0.0999999999999998	0.0666263206783363	4.82426409795522e-06	8.58656356655536e-05	"ENSMUSG00000026586"	"TRE+NRE"	"0.057151604"	"0.194141773"	"1.038171683"	"0.167108191"	"0.06893472"	"0.135890469"	"0.09517266"	"0.0911415"	"0.441245"	"2.34255"	"0.338613"	"0.0782467"	"0.273651"	"0.120431"
"1898"	"27"	"Prss23"	0.181837513200587	0.985021018807815	5.41703964968565	5.11354224080575e-06	8.94719007950422e-05	"ENSMUSG00000039405"	"TRE+NRE"	"0.994326657"	"0.373772916"	"0.198473523"	"0.41127136"	"0.004431819"	"0.226069257"	"0.02737583"	"0.958337"	"0.358584"	"0.188059"	"0.347219"	"0.00378112"	"0.193984"	"0.0176691"
"1899"	"27"	"Ptn"	2.62926412625818	0.195426701062814	0.0743275272769704	1.04769669104901e-07	2.46310150609528e-06	"ENSMUSG00000029838"	"TRE+NRE"	"8.504397597"	"3.370662435"	"4.779708891"	"0.696501525"	"0.618760579"	"0.363503217"	"0.276091607"	"29.5939"	"10.9792"	"15.2043"	"2.11855"	"1.87508"	"1.09368"	"0.753044"
"1900"	"27"	"Ptprb"	0.297904987113342	2.06151120090072	6.92002917063082	3.50574731524896e-12	1.65676782605128e-10	"ENSMUSG00000020154"	"TRE+NRE"	"0.261061705"	"1.231091754"	"0.119338093"	"1.456435976"	"2.016068649"	"1.726199117"	"2.284951393"	"0.274141"	"1.30256"	"0.115895"	"1.52018"	"1.95186"	"1.7775"	"2.22338"
"1901"	"27"	"Ramp2"	0.382069209940165	1.49752907825313	3.91952305836856	4.87905122588646e-06	8.62805123235793e-05	"ENSMUSG00000001240"	"TRE+NRE"	"0.19643425"	"1.881640186"	"0.607027059"	"2.193621032"	"0.147868645"	"1.338247792"	"0.080770147"	"0.394567"	"4.00604"	"1.3363"	"4.84053"	"0.278659"	"2.94554"	"0.23621"
"1902"	"27"	"Rasgrp3"	0.254263323856705	2.66839847058912	10.4946259260457	7.70262607368545e-20	9.5967718490781e-18	"ENSMUSG00000071042"	"TRE+NRE"	"0.309345493"	"0.952785757"	"0.533614665"	"1.098727861"	"0.54456141"	"0.995362551"	"0.502095112"	"0.186049"	"0.775856"	"0.382489"	"0.888338"	"0.306624"	"0.691478"	"0.265791"
"1903"	"27"	"Rgs2"	0.540376789858173	2.45615854299442	4.54527024308181	3.77011522969096e-09	1.1743052096117e-07	"ENSMUSG00000026360"	"TRE+NRE"	"4.368500049"	"15.91974473"	"49.06094905"	"9.309012218"	"6.909530768"	"12.16783965"	"8.589289739"	"4.21317"	"15.2262"	"44.6709"	"8.76948"	"6.00154"	"11.1705"	"7.6561"
"1904"	"27"	"S1pr3"	1.47851990857444	0.112550419203665	0.0761237089544388	3.33211995499134e-05	0.000447712784148592	"ENSMUSG00000067586"	"TRE+NRE"	"79.29009808"	"25.68147575"	"73.38870952"	"8.035603085"	"9.383634488"	"3.020296819"	"3.49873876"	"81.2288"	"26.2401"	"71.2134"	"8.12001"	"9.21079"	"2.96425"	"3.37808"
"1905"	"27"	"Scarb1"	0.226938407283936	1.41073633909627	6.21638424266904	3.8707195532737e-09	1.19209463994643e-07	"ENSMUSG00000037936"	"TRE+NRE"	"2.803988825"	"6.258659305"	"1.339299969"	"5.636374155"	"1.140191021"	"4.167375877"	"1.318957138"	"3.04457"	"6.15683"	"1.24862"	"5.68901"	"1.08099"	"4.47204"	"1.44685"
"1906"	"27"	"Selp"	0.192765506450558	0.683330618910727	3.54488015772674	0.00146507188802338	0.0122431769666832	"ENSMUSG00000026580"	"TRE+NRE"	"0.186249723"	"1.640835257"	"0.021727405"	"2.085574216"	"0.01247561"	"1.14618087"	"0.028267724"	"0.143963"	"1.43183"	"0.0181481"	"1.78537"	"0.00931423"	"0.92377"	"0.0237506"
"1907"	"27"	"Sema5a"	1.54428630977887	0.412168049060331	0.266898726259738	0.00606659852499383	0.0403605542066127	"ENSMUSG00000022231"	"TRE+NRE"	"0.478950508"	"0.784944667"	"5.476102256"	"0.767699929"	"0.345162915"	"0.717382144"	"0.454757375"	"0.561948"	"1.00705"	"5.89129"	"1.02383"	"0.609426"	"0.957313"	"0.655229"
"1908"	"27"	"Serpinb9"	0.526091849500523	3.2363877454962	6.15175420141721	1.54098661888577e-14	9.77501998403306e-13	"ENSMUSG00000045827"	"TRE+NRE"	"9.929988245"	"57.68556186"	"21.49467166"	"91.61057062"	"82.60334189"	"99.37688811"	"97.2755938"	"9.56485"	"54.3501"	"19.3884"	"85.7923"	"73.9786"	"90.9406"	"88.3746"
"1909"	"27"	"Shisa3"	1.18151229749635	0.1	0.0846372908787339	0.00023562567574533	0.00254271644573995	"ENSMUSG00000050010"	"TRE+NRE"	"0.074215648"	"1.440665696"	"0.098675035"	"1.989511787"	"0.25336369"	"0.966035816"	"0.292576729"	"0.0327793"	"1.38468"	"0.0446174"	"1.93083"	"0.111753"	"0.831991"	"0.14853"
"1910"	"27"	"Slc6a6"	0.408918511945662	2.75189189154197	6.72968283692583	1.56913856000531e-14	9.77501998403306e-13	"ENSMUSG00000030096"	"TRE+NRE"	"13.91384832"	"26.73866312"	"31.12956764"	"22.42652876"	"25.90991478"	"23.94287999"	"27.16510453"	"13.5642"	"25.5889"	"28.4142"	"21.2765"	"23.2882"	"21.9826"	"24.6958"
"1911"	"27"	"Spsb1"	1.20445528747977	0.214451983929687	0.178048937273887	0.0021692777289172	0.0171354186021961	"ENSMUSG00000039911"	"TRE+NRE"	"0.857993205"	"3.985584455"	"4.016915951"	"4.526314619"	"3.764745694"	"5.862570347"	"4.020959688"	"1.3625"	"6.83396"	"6.35017"	"7.5443"	"7.29369"	"9.82737"	"7.98829"
"1912"	"27"	"St3gal6"	0.142950091479089	0.492362801617859	3.44429861165835	0.00381225654819297	0.027001021185005	"ENSMUSG00000022747"	"TRE+NRE"	"26.71947673"	"9.276944712"	"4.360579517"	"8.994843858"	"4.687660961"	"7.932146182"	"5.590255144"	"40.7775"	"14.4005"	"6.27581"	"13.8674"	"6.42485"	"11.6763"	"8.11976"
"1913"	"27"	"St8sia4"	0.169659841775198	0.803878670146004	4.73817882732176	6.93308157767161e-05	0.00086379893656354	"ENSMUSG00000040710"	"TRE+NRE"	"0.463323087"	"0.345550451"	"0.128189223"	"0.244792472"	"0.047559951"	"0.089129302"	"0.082105287"	"0.463381"	"0.351284"	"0.125612"	"0.246524"	"0.04551"	"0.0838406"	"0.0702847"
"1914"	"27"	"Tcf4"	1.12936097885337	7.58719468381463	6.71813071806132	1.0000459021032e-26	1.82741721177658e-24	"ENSMUSG00000053477"	"TRE+NRE"	"27.78591421"	"7.343574923"	"14.82326006"	"5.260761539"	"5.318728328"	"4.083012047"	"4.463875717"	"48.2455"	"11.5974"	"22.7655"	"8.71539"	"9.328"	"7.3177"	"8.31834"
"1915"	"27"	"Thbs1"	3.91429619738577	1.7867973275922	0.456479846564893	0.00888642396083123	0.0554844830902925	"ENSMUSG00000040152"	"TRE+NRE"	"11.23733837"	"11.51570651"	"9.311299427"	"9.358506489"	"4.740692099"	"9.15888413"	"4.529344343"	"10.0614"	"10.5604"	"8.08045"	"8.39217"	"3.96259"	"7.94375"	"3.85614"
"1916"	"27"	"Timp3"	1.74616921378198	4.13510590526278	2.36810148330737	4.39402915168437e-05	0.000568114806828625	"ENSMUSG00000020044"	"TRE+NRE"	"82.65508867"	"100.4827421"	"64.18164075"	"97.98823029"	"130.8048976"	"104.3800452"	"142.4755998"	"88.2617"	"105.692"	"65.8071"	"103.862"	"132.798"	"107.099"	"146.321"
"1917"	"27"	"Tm4sf1"	0.792424905773665	5.81349584826621	7.33633661172013	5.63687471930923e-25	8.13193347664558e-23	"ENSMUSG00000027800"	"TRE+NRE"	"0.479311963"	"4.591320768"	"5.391735357"	"3.177011497"	"0.075168505"	"1.954297837"	"0.153287753"	"0.447935"	"4.20591"	"4.58551"	"2.7444"	"0.0573201"	"1.6875"	"0.135833"
"1918"	"27"	"Tpm3"	1.20650488466419	3.48729672867823	2.8904124409317	2.0969440074844e-06	3.89622241450138e-05	"ENSMUSG00000027940"	"TRE+NRE"	"52.90573857"	"57.28704403"	"39.11762581"	"55.11349888"	"54.41672763"	"51.16234956"	"54.25734336"	"26.3544"	"27.5251"	"18.748"	"26.1695"	"25.338"	"23.764"	"26.381"
"1919"	"27"	"Unc5b"	0.145960976559284	0.860720962594583	5.89692521168485	1.43155905921075e-06	2.80278812949762e-05	"ENSMUSG00000020099"	"TRE+NRE"	"9.876803137"	"4.704045433"	"5.458579718"	"5.066880914"	"0.747053048"	"4.418378581"	"0.890729377"	"9.30385"	"4.28633"	"4.76095"	"4.65261"	"0.623651"	"3.91714"	"0.744772"
"1920"	"27"	"Vcam1"	3.36105268093731	1.14948180312479	0.342000531453804	0.00152899065998805	0.0126615208429826	"ENSMUSG00000027962"	"TRE+NRE"	"131.5271423"	"79.26841229"	"64.03406952"	"86.47743068"	"72.59598087"	"76.6633515"	"75.77048517"	"181.118"	"109.428"	"83.944"	"118.691"	"93.462"	"100.854"	"98.849"
"1921"	"27"	"Vegfa"	1.6409138494359	0.199285299822951	0.121447752964886	0.000146289076750195	0.00165693536930696	"ENSMUSG00000023951"	"TRE+NRE"	"30.54476073"	"18.11994668"	"27.90287668"	"17.27378674"	"11.34004899"	"20.07314096"	"12.16091435"	"44.486"	"25.913"	"39.873"	"25.372"	"14.9963"	"27.9809"	"17.5226"
"1922"	"27"	"Zeb2"	1.12691745898278	0.16038452373555	0.142321447287117	0.00129850148044921	0.0110878272832128	"ENSMUSG00000026872"	"TRE+NRE"	"0.06060917"	"0.162298196"	"0.089879189"	"0.229608602"	"0.355288525"	"0.278612853"	"0.33159315"	"0.176732"	"0.515127"	"0.317982"	"0.84301"	"1.28031"	"0.982248"	"1.11287"
"1923"	"28"	"Adamts2"	0.366470000915906	5.81179605084028	15.8588589415643	0	0	"ENSMUSG00000036545"	"TRE"	"17.53347533"	"3.177703409"	"1.893648013"	"3.362823522"	"4.325173779"	"3.996340513"	"4.534797019"	"15.3918"	"2.41585"	"1.40943"	"2.48855"	"3.08979"	"2.94797"	"3.33859"
"1924"	"28"	"Cd248"	0.265498893178012	8.67083703145788	32.6586560405894	0	0	"ENSMUSG00000056481"	"TRE"	"0.101746803"	"1.191017827"	"0.045853069"	"1.69334497"	"0.005584785"	"1.13493547"	"0.005423239"	"0.108004"	"1.20905"	"0.0448722"	"1.72484"	"0.00625436"	"1.12158"	"0.00533317"
"1925"	"28"	"Figf"	0.109456628695208	5.81179605084016	53.0967938636559	0	0	"ENSMUSG00000031380"	"TRE"	"0.934872202"	"1.049927714"	"0.82807726"	"1.151318644"	"1.248985789"	"1.43232896"	"1.961576665"	"0.871225"	"1.13518"	"0.849859"	"1.09503"	"1.04457"	"1.22202"	"2.11979"
"1926"	"28"	"Pcolce2"	0.110328570080033	6.76457663388095	61.3130092139679	0	0	"ENSMUSG00000015354"	"TRE"	"1.041550542"	"1.609834837"	"3.230753232"	"1.803266574"	"1.20516592"	"2.031643719"	"1.53730929"	"0.926096"	"1.46238"	"2.76254"	"1.6039"	"1.01372"	"1.7585"	"1.31552"
"1927"	"28"	"Pi16"	0.136613522507771	9.62431707412845	70.4492271149877	0	0	"ENSMUSG00000024011"	"TRE"	"0.13374443"	"1.639329674"	"0.454014756"	"1.857899765"	"0.312349093"	"1.404692531"	"0.267477379"	"0.0733586"	"2.78751"	"0.460207"	"2.92715"	"0.26211"	"2.27445"	"0.202807"
"1928"	"28"	"Ace"	0.116444506355273	6.76457663388097	58.0927073815076	0	0	"ENSMUSG00000020681"	"TRE+NRE"	"0.102638475"	"6.807856952"	"0.266428275"	"6.56564131"	"0.156842988"	"5.508781049"	"0.273100632"	"0.120624"	"7.24948"	"0.277471"	"7.22029"	"0.147448"	"5.6183"	"0.264932"
"1929"	"28"	"Col14a1"	0.737121021790354	5.81179605084009	7.88445299894464	0.00340983071691072	0.197916123442796	"ENSMUSG00000022371"	"TRE+NRE"	"0.347884482"	"25.02933035"	"3.093333279"	"29.15793106"	"72.85238008"	"43.58017157"	"77.01175983"	"0.279944"	"20.7245"	"2.44655"	"23.902"	"55.8471"	"34.3061"	"59.9167"
"1930"	"28"	"Htra3"	0.27929976138882	11.5319774181977	41.2888910497269	0	0	"ENSMUSG00000029096"	"TRE+NRE"	"0.050391142"	"4.322241919"	"0.095997984"	"4.771389614"	"0.033191061"	"3.556858819"	"0.044317585"	"0.0599087"	"5.93055"	"0.0964983"	"6.46971"	"0.0450755"	"4.51522"	"0.0456948"
"1931"	"28"	"Igfbp5"	2.32206097898948	15.3501023439351	6.61055092128337	0	0	"ENSMUSG00000026185"	"TRE+NRE"	"2.085608199"	"46.080311"	"250.659115"	"29.50425649"	"20.41364453"	"32.33816573"	"18.36222264"	"2.12971"	"46.6127"	"242.331"	"29.6338"	"19.4303"	"31.4089"	"17.6702"
"1932"	"28"	"Loxl1"	0.336957559368876	5.81179605084027	17.2478577472065	0	0	"ENSMUSG00000032334"	"TRE+NRE"	"0.247102281"	"1.175992199"	"1.483362654"	"1.305229741"	"0.107077963"	"0.792885302"	"0.101900996"	"0.391724"	"1.33584"	"1.81847"	"1.72691"	"0.139948"	"0.931515"	"0.0758383"
"1933"	"28"	"Lrp1"	0.856698945815453	5.81179605084025	6.78394210618325	0.00590264711102997	0.31335168300268	"ENSMUSG00000040249"	"TRE+NRE"	"7.500415662"	"5.715214652"	"11.71254925"	"4.27608183"	"1.851378766"	"5.642679499"	"1.859790189"	"7.38692"	"5.19709"	"10.2522"	"3.87108"	"1.66561"	"5.0151"	"2.04981"
"1934"	"28"	"Mfap5"	0.184134551685557	8.67083703145783	47.0896795418648	0	0	"ENSMUSG00000030116"	"TRE+NRE"	"0.138628171"	"8.24198096"	"0.237398329"	"6.616443753"	"1.472718201"	"4.093884036"	"1.448039743"	"0.130224"	"12.531"	"0.196643"	"9.35411"	"1.97002"	"6.0487"	"2.05725"
"1935"	"28"	"Nav1"	0.496947718988485	6.7645766338808	13.6122500927256	0	0	"ENSMUSG00000009418"	"TRE+NRE"	"16.09366593"	"2.820308485"	"4.960965922"	"2.650055376"	"1.914318809"	"2.46930466"	"1.74103091"	"15.2836"	"2.61635"	"4.37174"	"2.39697"	"1.64114"	"2.17059"	"1.51205"
"1936"	"28"	"Pdgfra"	1.07779160191306	9.62431707412838	8.92966419208076	0	0	"ENSMUSG00000029231"	"TRE+NRE"	"0.042148569"	"0.3364664"	"1.013112483"	"0.330935691"	"0.046576546"	"0.216379582"	"0.039481158"	"0.034502"	"0.302403"	"0.898964"	"0.306112"	"0.0374817"	"0.184656"	"0.0247768"
"1937"	"28"	"Sod3"	0.65409703105062	8.67083703145774	13.2561938364565	0	0	"ENSMUSG00000072941"	"TRE+NRE"	"0.072870814"	"1.065899197"	"0.193770031"	"1.453314403"	"0.267580816"	"1.318723549"	"0.429503264"	"0.0639356"	"1.03296"	"0.155537"	"1.41126"	"0.232778"	"1.23155"	"0.387948"
"1938"	"29"	"Adamts4"	0.652394922955442	1.66302418206003	2.54910656650468	3.11029035102678e-06	7.16412256484404e-05	"ENSMUSG00000006403"	"TRE"	"2.168903729"	"2.026637199"	"0.766468427"	"2.484707328"	"3.408835283"	"2.711457998"	"3.235344111"	"2.29693"	"2.1123"	"0.768525"	"2.57288"	"3.37251"	"2.70921"	"3.17096"
"1939"	"29"	"Adra2a"	0.777132700620724	1.72351685636831	2.21778964518115	5.72602514988056e-05	0.000951214238534704	"ENSMUSG00000033717"	"TRE"	"0.068527181"	"1.428233979"	"4.854145793"	"1.592639501"	"0.89521121"	"1.788727361"	"1.300321685"	"0.0721736"	"1.45446"	"4.75683"	"1.61903"	"0.850049"	"1.76573"	"1.27129"
"1940"	"29"	"Agtr2"	1.37744436935142	0.261691808621025	0.189983577154731	9.07844142953994e-07	2.51353615741101e-05	"ENSMUSG00000068122"	"TRE"	"0.016529078"	"1.462661677"	"0.00650092"	"2.080673463"	"0.008709747"	"0.82050037"	"0.004228904"	"0.017299"	"1.41582"	"0.00637194"	"2.06243"	"0.00743094"	"0.78691"	"0.00411864"
"1941"	"29"	"Apold1"	1.59829187885364	0.764467426847831	0.478302766198211	0.00516666119977287	0.0337186151156606	"ENSMUSG00000090698"	"TRE"	"0.400547035"	"0.869404042"	"0.180511929"	"0.921939675"	"0.232334321"	"0.56543957"	"0.231651322"	"0.3994"	"0.856845"	"0.152104"	"0.916343"	"0.20012"	"0.541871"	"0.210747"
"1942"	"29"	"Arid5a"	0.351954589443565	0.980034197772093	2.78454728867583	2.63123542849561e-05	0.000490626959830372	"ENSMUSG00000037447"	"TRE"	"2.843897841"	"7.709896435"	"5.745374969"	"7.699606798"	"11.94041436"	"7.796721393"	"12.23810126"	"6.5167"	"19.6801"	"12.7621"	"19.6694"	"29.3768"	"19.7972"	"29.8013"
"1943"	"29"	"Atf3"	2.50197762463699	1.41030006058748	0.563674129896383	0.00842712672522942	0.0499992684100922	"ENSMUSG00000026628"	"TRE"	"90.61482743"	"61.38621273"	"107.1428905"	"36.05737822"	"33.70327676"	"41.98238509"	"35.0446179"	"86.6717"	"61.6728"	"101.169"	"35.4087"	"32.0464"	"39.7622"	"32.8905"
"1944"	"29"	"Ccl19"	3.4743943288505	6.72342533699901	1.9351359404341	4.74755324765324e-07	1.44589371686861e-05	"ENSMUSG00000071005"	"TRE"	"3.130123931"	"146.6270143"	"118.9185786"	"187.9108248"	"156.1911254"	"169.6996203"	"153.5389457"	"0.0762319"	"2.28819"	"4.23107"	"3.07375"	"3.21336"	"2.43586"	"2.84528"
"1945"	"29"	"Ccl2"	7.19481774973158	19.804664709152	2.75262910028414	3.21970964806742e-25	2.94174138178426e-22	"ENSMUSG00000035385"	"TRE"	"3.257232624"	"17.47097701"	"3.123935827"	"27.19888152"	"11.6240465"	"28.37273681"	"17.21347937"	"2.80528"	"16.1745"	"2.68282"	"24.8485"	"9.72459"	"24.8577"	"14.704"
"1946"	"29"	"Ccl7"	3.20484210405399	5.44022443112145	1.69750154749895	0.00013011369380888	0.00195956942159418	"ENSMUSG00000035373"	"TRE"	"2.01884626"	"7.904785217"	"5.275678992"	"9.443560188"	"3.302065144"	"8.605562861"	"5.563795938"	"1.88317"	"7.32188"	"4.6204"	"8.54522"	"2.98395"	"7.68158"	"4.76614"
"1947"	"29"	"Ch25h"	0.576347362659345	0.154796429495197	0.268581830202093	0.00225896611480688	0.0187064233253343	"ENSMUSG00000050370"	"TRE"	"2.652953676"	"23.37216864"	"36.59056409"	"4.459838603"	"2.509926489"	"2.823094547"	"0.668464372"	"2.70778"	"24.2713"	"35.7795"	"4.53939"	"2.5764"	"2.78326"	"0.654539"
"1948"	"29"	"Cldn5"	0.419515384925566	0.0999999999999998	0.2383702805506	0.00137386890100865	0.0126793759517331	"ENSMUSG00000041378"	"TRE"	"0.307015341"	"1.284763031"	"0.083015458"	"1.052882046"	"0.030333203"	"0.590640361"	"0.049092966"	"0.328949"	"1.30821"	"0.0809822"	"1.06312"	"0.0285763"	"0.575926"	"0.0480917"
"1949"	"29"	"Clec14a"	0.481073358418238	0.143326524570002	0.297930704458999	0.00402387128129998	0.0277855758774401	"ENSMUSG00000045930"	"TRE"	"0.047821072"	"0.079578375"	"0.089338593"	"0.103704713"	"0.018898942"	"0.051830332"	"0.006117423"	"0.0514753"	"0.0810122"	"0.0872452"	"0.104927"	"0.0169642"	"0.0511953"	"0.00598687"
"1950"	"29"	"Col11a1"	0.172057642708063	0.489730097615189	2.84631411838028	0.000407000930338874	0.00483500076413826	"ENSMUSG00000027966"	"TRE"	"0.009714955"	"1.02161537"	"0.04503217"	"0.78391955"	"0.007313069"	"0.448253503"	"0"	"0.0165386"	"0.850067"	"0.0631418"	"0.659493"	"0.0080924"	"0.37031"	"0"
"1951"	"29"	"Csf2rb"	1.6945731240539	0.288828743144135	0.170443363608396	1.57030429081292e-08	7.17367343519703e-07	"ENSMUSG00000071713"	"TRE"	"0.429351809"	"38.68131468"	"19.1939469"	"38.89959072"	"34.8535784"	"48.69322803"	"41.33185312"	"0.375039"	"31.9365"	"15.1494"	"31.1208"	"26.4716"	"37.4945"	"31.0758"
"1952"	"29"	"Cxcl10"	4.7230735349412	12.7917167854583	2.70834588765671	1.12899727116833e-19	3.8682269003405e-17	"ENSMUSG00000034855"	"TRE"	"463.4500557"	"297.7347505"	"186.8439221"	"300.8862164"	"451.0010294"	"293.8793123"	"443.4767012"	"569.951"	"366.16"	"220.659"	"360.552"	"519.948"	"347.85"	"516.972"
"1953"	"29"	"Cxcl5"	0.612326167910525	1.85345132753113	3.02690204120424	2.04523485553193e-08	9.04191732098875e-07	"ENSMUSG00000029371"	"TRE"	"0.480739015"	"5.392274692"	"2.708833277"	"5.515765935"	"0.626305272"	"4.732871318"	"1.101451848"	"0.375603"	"5.26575"	"2.40519"	"5.18337"	"0.508962"	"4.38715"	"0.904933"
